Path,length,all_abandoned,is_cross,lag,is_cross_service
"[711065, 709786]",2,False,False,168.46,False
"[767105, 767106, 767107, 767108]",4,False,False,0.2,False
"[356361, 356363, 357677]",3,False,False,46.33,False
"[174552, 174138]",2,False,False,19.55,False
"[301752, 298829]",2,False,False,167.67,False
"[798894, 798893, 781062, 798895]",4,False,False,2545.98,False
"[235144, 236879]",2,False,False,98.15,False
"[840296, 837772]",2,False,False,471.12,False
"[686361, 676907, 679129]",3,False,False,1150.11,False
"[625401, 626094]",2,False,False,84.16,False
"[157739, 151003, 148662]",3,False,False,738.87,False
"[573692, 536342]",2,False,False,3289.7,False
"[396123, 397124]",2,False,False,95.33,False
"[582611, 582933]",2,False,False,69.14,False
"[848640, 852957]",2,False,False,936.03,False
"[495875, 499508]",2,False,False,234.33,False
"[571345, 571010, 688723]",3,False,False,12090.69,False
"[475994, 476366]",2,False,False,25.8,False
"[526998, 523134]",2,False,False,328.27,False
"[273972, 275254]",2,False,False,101.04,False
"[513969, 510633, 515556, 515555]",4,False,False,415.23,False
"[782883, 725628, 782349]",3,False,False,7761.24,False
"[785650, 748389, 775174]",3,False,False,5404.51,False
"[849633, 849634, 849495]",3,False,False,21.7,False
"[554537, 554909]",2,False,False,23.57,False
"[736380, 736381, 736332]",3,False,False,2.78,False
"[490483, 496716]",2,False,False,480.15,False
"[548873, 544010]",2,False,False,375.3,False
"[233225, 233239]",2,False,False,0.45,False
"[311988, 312116]",2,False,False,7.05,False
"[696344, 696345, 696346, 695214]",4,False,False,169.24,False
"[89330, 89335]",2,True,False,177.03,False
"[310691, 318556, 312812]",3,False,False,506.45,False
"[537122, 544559]",2,False,False,519.96,False
"[671207, 658709, 671343]",3,False,False,1577.13,False
"[430355, 431613, 431486]",3,False,False,46.95,False
"[421858, 418446]",2,False,False,188.59,False
"[648596, 679469]",2,False,False,3707.39,False
"[431853, 435375]",2,False,False,175.76,False
"[678300, 682181]",2,False,False,506.15,False
"[601841, 601862, 600759]",3,False,False,105.13,False
"[826736, 826834, 826835, 799511]",4,False,False,4962.47,False
"[654054, 663658, 663659, 663660, 663661, 654392]",6,False,False,1121.24,False
"[734642, 734643, 733868]",3,False,False,96.78,False
"[504218, 504740, 504741]",3,False,False,53.83,False
"[65321, 60521]",2,False,False,770.62,False
"[429662, 424278]",2,False,False,329.27,False
"[843814, 843813, 842574]",3,False,False,258.14,False
"[435604, 430286]",2,False,False,246.47,False
"[767550, 767091, 769498, 767549, 769502]",5,False,False,530.48,False
"[615374, 615407]",2,False,False,20.88,False
"[310437, 310518]",2,False,False,3.19,False
"[278522, 276515]",2,False,False,136.41,False
"[559104, 559096, 559164, 555100]",4,False,False,355.76,False
"[687288, 694963, 694965]",3,False,False,1005.16,False
"[544363, 533339, 544364]",3,False,False,776.11,False
"[371536, 372697]",2,False,False,77.28,False
"[508890, 508111]",2,False,False,99.23,False
"[703258, 703069, 703086]",3,False,False,32.86,False
"[469299, 468103]",2,False,False,128.46,False
"[787491, 785372]",2,False,False,334.05,False
"[747033, 746865]",2,False,False,11.41,False
"[461099, 435748]",2,False,False,1642.69,False
"[313792, 310897]",2,False,False,195.5,False
"[415873, 436122, 396948]",3,False,True,2377.32,False
"[307496, 349986]",2,False,False,2535.22,False
"[755739, 748358]",2,False,False,867.87,False
"[751240, 575117, 751239]",3,False,False,19700.93,False
"[404272, 369786]",2,False,False,1836.73,False
"[250520, 264780, 249997]",3,False,False,1026.0,False
"[562195, 562796]",2,False,False,32.85,False
"[309233, 295089]",2,False,False,762.42,False
"[267523, 289757]",2,False,False,1290.5,False
"[40501, 40493]",2,False,False,0.66,False
"[565065, 565066, 564574]",3,False,False,67.83,False
"[649760, 647929, 650498, 650299]",4,False,False,246.6,False
"[625891, 634795, 634926, 606383, 625879]",5,False,False,3098.45,False
"[449547, 445831]",2,False,False,217.16,False
"[714193, 717380]",2,False,False,336.99,False
"[26096, 26621]",2,False,False,142.05,False
"[389144, 382313]",2,False,False,360.78,False
"[829256, 829257, 828915]",3,False,False,91.12,False
"[674906, 674876, 509935]",3,False,False,16075.29,False
"[476291, 476718]",2,False,False,21.8,False
"[662304, 661830]",2,False,False,48.61,False
"[434536, 434945, 434935]",3,False,False,16.62,False
"[642304, 638566, 642348, 642357, 642363]",5,False,False,413.12,False
"[55056, 55124]",2,False,False,29.31,False
"[794434, 757580]",2,False,False,5608.45,False
"[760977, 760978, 758837, 757656, 760985, 760987, 760984]",7,False,False,499.59,False
"[516546, 480546, 482933, 516541]",4,False,False,2827.77,False
"[443068, 441494, 440631]",3,False,False,139.6,False
"[429388, 428038]",2,False,False,77.31,False
"[207666, 215901]",2,False,False,538.4,False
"[547017, 547039]",2,False,False,1.03,False
"[853825, 854756, 856126, 855015]",4,False,False,431.88,False
"[210544, 209788]",2,False,False,34.13,False
"[451937, 444219, 504886]",3,False,False,4605.93,False
"[609738, 609734]",2,True,True,0.12,False
"[400282, 400374]",2,False,False,3.95,False
"[611218, 613174]",2,False,False,189.35,False
"[70757, 72462]",2,False,False,171.89,False
"[861830, 861611, 845516, 861612, 861613, 861309]",6,False,False,3077.09,False
"[25268, 25263]",2,False,False,4.53,False
"[22139, 22180]",2,False,False,42.54,False
"[292977, 349503]",2,False,False,3333.82,False
"[821562, 822233, 822234, 822235, 822236]",5,False,False,119.12,False
"[132003, 131998]",2,False,False,0.64,False
"[57634, 58139]",2,False,False,79.0,False
"[328000, 328058]",2,False,False,3.78,False
"[3449, 3428]",2,False,False,9.13,False
"[74121, 81612]",2,False,True,721.34,True
"[608384, 607684]",2,False,False,53.1,False
"[448096, 447817, 448094, 448095]",4,False,False,8.16,False
"[132146, 150446]",2,False,False,2125.58,False
"[8075, 7908]",2,False,False,57.69,False
"[317979, 316803, 316085]",3,True,False,117.4,False
"[30090, 27899]",2,False,False,506.09,False
"[202491, 188221]",2,False,False,1018.19,False
"[697857, 697859, 697836, 697853, 697855]",5,False,False,9.69,False
"[599264, 597726]",2,False,False,94.87,False
"[631443, 626131]",2,False,False,693.79,False
"[282020, 280965]",2,False,False,44.94,False
"[345699, 345703]",2,False,False,0.79,False
"[144796, 141677]",2,False,False,451.37,False
"[750793, 742685, 750783]",3,False,False,1156.58,False
"[785072, 773834, 785075, 785069]",4,False,False,1505.23,False
"[607038, 605255]",2,True,False,141.39,False
"[726080, 725369, 726079]",3,False,False,63.25,False
"[648337, 645060]",2,False,False,168.95,False
"[447913, 447914, 445429]",3,False,False,164.42,False
"[443729, 445412]",2,False,False,114.48,False
"[80180, 73540]",2,False,False,645.02,False
"[637060, 635102]",2,False,False,206.61,False
"[579507, 634228]",2,False,False,5115.5,False
"[596616, 596615]",2,False,False,0.01,False
"[355672, 345110]",2,False,False,622.9,False
"[301010, 297963]",2,False,False,209.47,False
"[761098, 798863]",2,False,False,5738.41,False
"[713185, 713186, 687578]",3,False,False,3812.22,False
"[2379, 2207]",2,False,False,164.45,False
"[69721, 55346]",2,False,False,2006.47,False
"[484801, 420132]",2,False,False,4458.93,False
"[381875, 386078]",2,False,False,218.27,False
"[828155, 828156, 827331]",3,False,False,140.32,False
"[768515, 769179]",2,False,False,244.99,False
"[499088, 688794]",2,False,False,18634.27,False
"[406750, 396935]",2,False,False,520.39,False
"[56081, 56083, 51990]",3,False,False,666.0,False
"[180424, 180086]",2,False,False,21.5,False
"[236787, 228315]",2,False,False,501.95,False
"[691902, 740679]",2,False,False,6187.64,False
"[111880, 111468]",2,False,False,58.57,False
"[168033, 136390]",2,False,False,2999.89,False
"[499024, 498572]",2,False,False,33.89,False
"[334244, 334245]",2,False,True,0.7,False
"[29210, 27898]",2,False,False,335.49,False
"[67200, 66402]",2,False,False,68.65,False
"[210025, 210042, 210044]",3,False,False,0.35,False
"[234841, 234815]",2,False,False,0.89,False
"[691921, 695563]",2,False,False,554.69,False
"[335657, 336823]",2,False,False,68.76,False
"[544240, 544187]",2,False,False,3.83,False
"[549132, 549407]",2,False,False,22.67,False
"[224585, 176591]",2,False,False,3535.87,False
"[799488, 799489, 793113, 799487]",4,False,False,967.71,False
"[413609, 413127]",2,False,False,21.75,False
"[231008, 231370, 229096]",3,False,False,158.63,False
"[624442, 633196, 753261]",3,False,False,15616.04,False
"[664205, 664206, 664207, 664208, 663031]",5,False,False,137.64,False
"[702661, 703015]",2,False,False,39.93,False
"[251450, 251459]",2,False,False,0.48,False
"[418936, 418931, 418821]",3,False,False,3.32,False
"[326579, 326661]",2,False,False,1.76,False
"[562242, 558500, 555733]",3,False,False,624.46,False
"[496993, 501151]",2,False,False,317.05,False
"[261547, 260190]",2,False,False,91.95,False
"[608048, 632729, 632730, 632731]",4,False,False,2660.46,False
"[64229, 64414]",2,False,False,77.84,False
"[304244, 304709]",2,False,False,21.78,False
"[603603, 603604, 574695]",3,False,False,2373.6,False
"[841473, 841474, 841475, 841476, 841477, 840901]",6,False,False,141.79,False
"[56684, 55893]",2,False,False,95.86,False
"[860954, 846996]",2,False,False,2691.42,False
"[651808, 651634]",2,False,False,19.22,False
"[460563, 460148, 460060]",3,False,False,26.86,False
"[692069, 691853]",2,False,False,20.1,False
"[302526, 316767]",2,False,False,941.88,False
"[794986, 796219, 796220, 796221, 796222]",5,False,False,196.89,False
"[562421, 557526]",2,False,False,505.26,False
"[660585, 629370, 629076]",3,False,False,3222.43,False
"[754937, 755146, 755145]",3,False,False,15.58,False
"[421364, 390514, 390516]",3,False,False,2021.77,False
"[546777, 547090]",2,False,False,21.25,False
"[660389, 660390, 660392, 779050, 658840]",5,False,False,15894.21,False
"[287707, 286155]",2,False,False,66.06,False
"[411801, 411803, 408718]",3,False,False,188.43,False
"[650501, 650502]",2,True,False,0.06,False
"[676282, 676467, 676461, 587922]",4,False,False,9071.45,False
"[847105, 847099, 847102, 846531]",4,False,False,47.56,False
"[652252, 652110]",2,False,False,33.76,False
"[602337, 607493]",2,False,False,476.5,False
"[406737, 400801, 401135]",3,False,False,304.0,False
"[707854, 708223]",2,False,False,75.36,False
"[330025, 330447]",2,False,False,18.8,False
"[302814, 301943]",2,False,False,40.64,False
"[176429, 181158]",2,False,False,362.88,False
"[59835, 60036]",2,False,False,20.43,False
"[542756, 543789]",2,False,False,90.46,False
"[562680, 562986, 562239]",3,False,False,45.53,False
"[794458, 792118]",2,False,False,358.17,False
"[773600, 773601, 748749, 773599]",4,False,False,3780.59,False
"[761739, 760325]",2,False,False,194.14,False
"[7715, 7727]",2,False,False,2.79,False
"[231928, 218517, 231503]",3,False,False,947.78,False
"[785387, 784942]",2,False,False,52.17,False
"[738509, 679093]",2,False,False,7348.93,False
"[86708, 96029]",2,False,False,1134.75,False
"[664856, 664850, 664853, 664854]",4,False,False,0.72,False
"[305771, 305903]",2,False,False,3.11,False
"[388554, 386227]",2,False,False,131.83,False
"[532229, 532887]",2,False,False,47.77,False
"[613121, 661738]",2,False,False,5178.21,False
"[623507, 621684, 623509, 623510]",4,False,False,91.17,False
"[420594, 419070]",2,False,False,111.56,False
"[589104, 590098]",2,False,False,67.12,False
"[164872, 164172]",2,False,False,79.84,False
"[560368, 562886]",2,False,False,206.24,False
"[309322, 308847]",2,False,False,24.73,False
"[423312, 394604]",2,False,False,1770.9,False
"[607107, 578531]",2,False,False,2316.03,False
"[389761, 389730]",2,False,False,1.35,False
"[143698, 155324]",2,False,False,1220.68,False
"[296481, 296587]",2,False,False,1.91,False
"[165815, 165511]",2,False,False,20.21,False
"[560613, 529669, 532916, 532919, 532921]",5,False,False,2665.53,False
"[387488, 386807]",2,False,False,64.79,False
"[542664, 550906]",2,False,False,657.55,False
"[21955, 21956]",2,False,False,0.08,False
"[262213, 266270]",2,False,False,332.71,False
"[388520, 386570]",2,False,False,115.45,False
"[301144, 302763]",2,False,False,71.67,False
"[307648, 380733]",2,True,False,3961.43,False
"[838520, 838708]",2,False,False,44.39,False
"[551896, 609890, 609891]",3,False,False,5128.96,False
"[772610, 782862]",2,False,False,1366.21,False
"[677957, 677742]",2,False,False,20.11,False
"[186824, 188123]",2,False,False,121.55,False
"[701616, 695083, 695373]",3,False,False,1199.97,False
"[841735, 794983]",2,False,False,8188.57,False
"[712491, 687844, 712493, 712492]",4,False,False,3678.76,False
"[629514, 689198, 693167]",3,False,False,7221.88,False
"[767003, 767988, 767541, 767540]",4,False,False,158.43,False
"[95314, 92075]",2,False,False,449.43,False
"[159465, 161124]",2,True,False,138.51,False
"[818180, 824619, 824661, 832694, 832699, 832702]",6,False,False,2685.87,False
"[188563, 179357]",2,False,False,824.04,False
"[716888, 716886]",2,False,False,0.02,False
"[802930, 801900]",2,False,False,168.11,False
"[562673, 562179]",2,False,False,29.63,False
"[378904, 317987]",2,False,False,3198.02,False
"[738402, 738403, 726567]",3,False,False,1203.87,False
"[396466, 395925]",2,False,False,22.16,False
"[382569, 382574, 382575]",3,False,False,0.15,False
"[201300, 201605, 201597]",3,False,False,19.62,False
"[425180, 397519]",2,False,False,1713.33,False
"[11345, 11218]",2,False,False,64.38,False
"[176368, 176370, 176365]",3,False,False,0.07,False
"[777429, 777430, 777375]",3,False,False,3.91,False
"[7481, 6403]",2,False,False,861.52,False
"[595452, 502263]",2,False,False,8337.55,False
"[233914, 247491]",2,False,False,898.67,False
"[718208, 723273]",2,False,False,457.67,False
"[861145, 862230, 862231]",3,False,False,191.59,False
"[699723, 699724, 694247]",3,False,False,821.53,False
"[210489, 249949]",2,False,False,2642.88,False
"[554953, 539503]",2,False,False,1179.84,False
"[144475, 144491]",2,False,False,2.3,False
"[482672, 486666, 514804, 485781]",4,False,False,2520.52,False
"[546650, 550236, 538372]",3,False,False,929.47,False
"[779930, 778771, 779931]",3,False,False,164.32,False
"[775752, 803835, 803836, 803837]",4,False,False,4177.18,False
"[486937, 479263]",2,False,False,596.89,False
"[126896, 123750]",2,False,False,334.47,False
"[494571, 449967]",2,False,False,3473.31,False
"[766000, 766940]",2,False,False,142.35,False
"[544368, 532642, 548686, 544367]",4,False,False,1173.51,False
"[705546, 844743]",2,False,False,20468.63,False
"[425205, 410301]",2,False,False,1030.03,False
"[56992, 56993, 56994]",3,False,True,0.03,True
"[417825, 417830]",2,False,False,0.1,False
"[697672, 697828]",2,False,False,17.82,False
"[744010, 744997]",2,False,False,150.0,False
"[351024, 351005]",2,False,False,0.47,False
"[802740, 809213]",2,False,False,1180.28,False
"[430650, 435420]",2,False,False,219.68,False
"[385761, 385882]",2,False,False,4.34,False
"[564033, 561980]",2,False,False,169.87,False
"[604483, 605412]",2,False,False,111.35,False
"[394072, 379270]",2,False,False,902.7,False
"[410496, 410380, 410495]",3,False,False,5.68,False
"[20553, 20180]",2,False,False,126.13,False
"[20552, 20861]",2,False,False,94.47,False
"[605058, 612165, 642919]",3,False,False,4042.56,False
"[422344, 423574, 427798]",3,False,False,326.05,False
"[289496, 282886]",2,False,False,360.46,False
"[16568, 12184]",2,False,False,1977.42,False
"[764360, 764361, 763136]",3,False,False,199.26,False
"[5994, 6029]",2,False,False,10.31,False
"[321793, 321794, 302421]",3,False,False,1197.91,False
"[224555, 224549]",2,False,False,0.35,False
"[301592, 294908, 301590]",3,False,False,406.92,False
"[28915, 29687]",2,False,False,299.24,False
"[423325, 423390, 423391]",3,False,False,2.49,False
"[142398, 142399]",2,False,False,0.09,False
"[201576, 204069]",2,False,False,166.29,False
"[761035, 770749, 770750]",3,False,False,1740.23,False
"[601137, 605667, 607015]",3,False,False,523.51,False
"[759332, 848541]",2,False,False,14847.08,False
"[61344, 62859]",2,False,False,171.5,False
"[461820, 461821, 461734]",3,False,False,3.93,False
"[334016, 334099]",2,False,False,4.6,False
"[371828, 371829]",2,False,False,0.01,False
"[839690, 828635]",2,False,False,1852.97,False
"[572529, 737093, 737094]",3,False,False,17882.73,False
"[327036, 327118]",2,False,False,2.48,False
"[643265, 643324, 647517]",3,False,False,269.79,False
"[204217, 210564]",2,False,False,407.03,False
"[625281, 624373]",2,False,False,75.26,False
"[699946, 723293]",2,False,False,3111.37,False
"[323184, 322726]",2,False,False,22.72,False
"[585911, 604734, 604735]",3,False,False,1451.39,False
"[93513, 99702]",2,False,False,715.17,False
"[289355, 235423]",2,False,False,3455.13,False
"[354594, 348765]",2,False,False,337.31,False
"[770024, 766660]",2,False,False,746.62,False
"[445409, 435251]",2,False,False,604.62,False
"[465875, 353862]",2,False,False,6721.65,False
"[838548, 837934]",2,False,False,136.53,False
"[382289, 388794]",2,False,False,341.24,False
"[686535, 686556, 686557, 682855]",4,False,False,382.3,False
"[418075, 417831]",2,True,False,8.21,False
"[291706, 290542]",2,False,False,46.43,False
"[357139, 357141]",2,True,False,0.01,False
"[304521, 301022]",2,False,False,192.61,False
"[381417, 398876]",2,False,False,1059.52,False
"[638158, 590726]",2,False,False,4660.11,False
"[600570, 600124]",2,False,False,29.7,False
"[26419, 27287]",2,False,False,331.47,False
"[82867, 83101]",2,False,False,22.42,False
"[301882, 309230]",2,False,False,389.37,False
"[784200, 784852]",2,False,False,125.37,False
"[525536, 541717]",2,False,False,1538.1,False
"[170017, 176126]",2,False,False,472.82,False
"[112819, 102486]",2,False,False,1056.18,False
"[148980, 220614]",2,False,True,5425.96,True
"[310056, 310047]",2,False,False,1.15,False
"[231804, 230879]",2,False,False,45.0,False
"[502563, 500227, 501219]",3,False,False,235.53,False
"[711077, 712711]",2,False,False,213.5,False
"[862401, 838550, 838788, 833166]",4,False,False,5400.33,False
"[361926, 361182]",2,False,False,66.6,False
"[98091, 97259]",2,False,False,69.46,False
"[262976, 305859, 305860]",3,False,False,2470.49,False
"[701715, 713199]",2,False,False,1608.03,False
"[688656, 701370, 700808]",3,False,False,2021.47,False
"[444696, 444669]",2,False,False,6.11,False
"[771471, 766161, 771449, 771450, 771451]",5,False,False,991.42,False
"[309105, 309107, 307876]",3,False,False,49.43,False
"[697455, 694783]",2,False,False,405.7,False
"[475784, 477516]",2,False,False,143.36,False
"[695532, 694517, 694518]",3,False,False,149.74,False
"[829184, 829185, 829231, 826461, 829183]",5,False,False,479.83,False
"[780878, 778222]",2,False,False,335.08,False
"[686202, 687659, 687661, 687662]",4,False,False,171.81,False
"[710808, 711349]",2,False,False,54.05,False
"[637510, 637175]",2,False,False,69.71,False
"[842127, 843195, 843193, 843194, 842747, 842748, 842749]",7,False,False,182.91,False
"[104008, 104025]",2,True,False,1.52,False
"[740818, 738436, 739927]",3,False,False,344.46,False
"[142153, 151202]",2,False,False,1051.67,False
"[26571, 28207]",2,False,False,568.21,False
"[520985, 525987]",2,False,False,457.43,False
"[254894, 250734]",2,False,False,271.63,False
"[633864, 634370]",2,False,False,50.68,False
"[730376, 749697]",2,False,False,2489.41,False
"[556642, 549823]",2,False,False,507.5,False
"[603176, 603168]",2,False,False,0.72,False
"[357314, 356708]",2,False,False,18.82,False
"[523395, 533439]",2,False,False,1141.66,False
"[498160, 498161, 498162, 497772]",4,False,False,24.17,False
"[726406, 726425, 726426, 726427, 726428, 726430]",6,False,False,1.35,False
"[798740, 815718]",2,False,False,2878.66,False
"[459536, 459537, 454615]",3,False,False,430.08,False
"[446922, 446923]",2,False,False,0.0,False
"[428464, 433082]",2,False,False,256.33,False
"[60562, 60843]",2,False,False,69.92,False
"[75751, 56511]",2,False,False,2423.33,False
"[295369, 295370, 295202]",3,False,False,5.01,False
"[189240, 189318]",2,False,False,5.02,False
"[334689, 329188]",2,False,False,337.27,False
"[731873, 731785]",2,True,False,10.23,False
"[385395, 363175]",2,False,False,1023.19,False
"[448352, 448067]",2,False,False,14.04,False
"[754365, 754349]",2,False,False,1.82,False
"[265345, 258690]",2,False,False,546.32,False
"[733074, 731530]",2,False,False,139.55,False
"[260784, 265530]",2,False,False,417.12,False
"[853416, 815311]",2,False,False,7099.55,False
"[697513, 710267]",2,False,False,2013.41,False
"[78907, 81861]",2,False,False,320.61,False
"[380841, 384879]",2,False,False,208.57,False
"[753275, 753414]",2,False,False,7.54,False
"[95776, 95386]",2,False,False,41.13,False
"[100969, 102223]",2,False,False,139.56,False
"[650100, 650095]",2,False,False,0.19,False
"[243616, 247773]",2,False,False,222.06,False
"[576033, 572778]",2,False,False,279.78,False
"[845368, 839014]",2,False,False,1184.21,False
"[325924, 325925, 325334]",3,False,False,71.21,False
"[863803, 863839]",2,False,False,27.57,False
"[548976, 550598]",2,False,False,149.0,False
"[181441, 181412]",2,False,False,1.41,False
"[854992, 793401]",2,False,False,11013.46,False
"[707787, 707789]",2,False,False,0.19,False
"[739025, 739675]",2,False,False,116.3,False
"[858485, 858614]",2,False,False,24.69,False
"[90220, 89557]",2,False,False,55.12,False
"[66539, 66275]",2,False,False,26.9,False
"[261088, 261087]",2,True,False,0.02,False
"[416709, 406109]",2,False,False,798.12,False
"[604917, 605007]",2,False,False,11.15,False
"[658145, 657019]",2,False,False,140.27,False
"[830641, 830631]",2,False,False,0.38,False
"[830418, 830419, 828606]",3,False,False,306.12,False
"[393385, 392654]",2,False,False,26.59,False
"[241360, 309189]",2,False,False,4080.98,False
"[834716, 834745, 834714, 834715, 834748, 834749]",6,False,False,0.42,False
"[589505, 554380, 589503]",3,False,False,3375.13,False
"[396065, 395943]",2,False,False,5.47,False
"[786576, 786105, 786106, 784031]",4,False,False,381.53,False
"[755441, 749908]",2,False,False,647.03,False
"[32507, 32078]",2,False,False,94.8,False
"[830208, 830209, 830261, 830207]",4,False,False,16.26,False
"[542920, 542812]",2,False,False,3.24,False
"[109212, 108348]",2,False,False,69.11,False
"[804336, 804251]",2,False,False,18.7,False
"[305452, 301007]",2,False,False,225.26,False
"[53321, 58853]",2,False,False,849.1,False
"[812329, 812370, 812371, 812372, 806549]",5,False,False,847.54,False
"[421819, 417390]",2,False,False,284.66,False
"[535892, 536109]",2,False,False,41.89,False
"[572687, 562919]",2,False,False,1132.34,False
"[517576, 516649]",2,False,False,68.2,False
"[571630, 567711]",2,False,False,506.11,False
"[441353, 460906, 455399]",3,False,False,1334.54,False
"[103549, 95022]",2,False,False,928.38,False
"[769384, 763077]",2,False,False,1172.01,False
"[397713, 395140]",2,False,False,160.47,False
"[438288, 439550]",2,False,False,63.31,False
"[450824, 451689, 451690]",3,False,False,41.49,False
"[331457, 330194]",2,False,False,83.65,False
"[273253, 273662, 273663]",3,False,False,19.11,False
"[192817, 212949]",2,False,False,1376.79,False
"[786461, 782454]",2,False,False,555.26,False
"[221354, 221269]",2,False,False,3.26,False
"[65953, 62733]",2,False,False,570.99,False
"[785346, 792515]",2,False,False,1030.41,False
"[52545, 52766]",2,False,False,37.81,False
"[443753, 444062]",2,False,False,9.19,False
"[385592, 378000]",2,False,False,359.31,False
"[707785, 708270]",2,False,False,85.78,False
"[713691, 713805, 713806]",3,False,False,17.1,False
"[187330, 160845]",2,False,False,2165.09,False
"[88468, 90237]",2,False,False,165.88,False
"[192398, 177454]",2,False,False,1270.66,False
"[434318, 433071]",2,False,False,48.46,False
"[739668, 739669]",2,False,False,0.06,False
"[322026, 320335]",2,False,False,71.42,False
"[475508, 475396, 475509]",3,False,False,5.66,False
"[129613, 121885]",2,False,False,814.62,False
"[297779, 295908]",2,False,False,73.81,False
"[624619, 624045]",2,False,False,47.44,False
"[436536, 432357]",2,False,False,264.59,False
"[692350, 690879]",2,False,False,171.4,False
"[859945, 844559]",2,False,False,2856.56,False
"[814554, 817099, 818319]",3,False,False,718.24,False
"[786051, 786221, 786222]",3,False,False,23.94,False
"[369777, 377979]",2,False,False,328.96,False
"[411330, 420599]",2,False,False,763.38,False
"[796275, 796228]",2,False,False,19.28,False
"[758240, 758241, 758242, 758243, 758244, 758245, 746873]",7,False,False,1354.38,False
"[475288, 372108]",2,False,False,6571.39,False
"[94409, 82831]",2,False,False,1345.7,False
"[270272, 263863]",2,False,False,356.94,False
"[342660, 335508]",2,False,False,378.16,False
"[809275, 809285]",2,False,False,2.5,False
"[433514, 432986]",2,False,False,22.29,False
"[688130, 688396]",2,False,False,70.5,False
"[82108, 86861]",2,False,False,499.95,False
"[631277, 634382]",2,False,False,376.6,False
"[308544, 261038]",2,False,False,2859.58,False
"[242996, 244094]",2,False,False,52.0,False
"[400848, 400853]",2,True,False,0.11,False
"[314553, 314453]",2,False,False,4.91,False
"[690395, 690396, 688654]",3,False,False,179.24,False
"[418648, 418646]",2,True,False,0.08,False
"[403545, 405155, 402565]",3,False,False,138.63,False
"[245763, 345405]",2,False,False,5951.34,False
"[641504, 640556]",2,False,False,118.8,False
"[460107, 397459, 457470]",3,True,False,3899.83,False
"[774401, 774402, 763529]",3,False,False,1920.08,False
"[545362, 545364, 544354]",3,False,False,49.01,False
"[266272, 271612]",2,False,False,258.79,False
"[292948, 292949, 292951]",3,False,False,0.05,False
"[389745, 389509]",2,False,False,10.71,False
"[863588, 863464, 863465, 863466, 863467, 863468, 863469, 863610, 863611, 863612, 863613]",11,False,False,2.82,False
"[1348, 1013]",2,False,False,356.45,False
"[72468, 58765]",2,False,False,1806.57,False
"[794158, 797031]",2,False,False,389.18,False
"[603076, 602910]",2,False,False,36.26,False
"[801936, 805524, 801892]",3,False,False,722.21,False
"[437514, 438059, 438053]",3,True,False,27.35,False
"[384814, 384631]",2,True,False,12.52,False
"[70681, 58582]",2,False,False,1649.07,False
"[524755, 563797]",2,False,False,3433.77,False
"[434069, 434183]",2,False,False,4.81,False
"[788985, 790556]",2,False,False,253.07,False
"[668208, 679922]",2,False,False,1621.68,False
"[714824, 715113, 715114]",3,False,False,22.37,False
"[663969, 663964, 664502, 664503]",4,False,False,87.51,False
"[358712, 355486]",2,False,False,169.02,False
"[717322, 711925]",2,False,False,601.23,False
"[255298, 244322]",2,False,False,665.38,False
"[421076, 421549, 421550]",3,False,False,16.57,False
"[692201, 692199, 692334, 692175]",4,False,False,19.36,False
"[645208, 645203, 645214, 576327]",4,False,False,6612.4,False
"[761328, 758960]",2,False,False,337.19,False
"[818564, 818598, 818601, 813419, 818604, 818605, 818515, 818519, 813437, 818559]",10,False,False,940.21,False
"[661024, 660861]",2,False,False,14.48,False
"[579472, 491684]",2,False,False,7872.66,False
"[756435, 756630]",2,False,False,22.23,False
"[101395, 101638]",2,False,False,16.87,False
"[686898, 685613]",2,False,False,143.49,False
"[803200, 768844, 803198]",3,False,False,5098.07,False
"[237145, 237058]",2,False,False,3.27,False
"[827120, 827121, 827122, 827123, 827126, 827070]",6,False,False,2.13,False
"[751088, 750871]",2,False,False,13.79,False
"[295776, 298573]",2,False,False,162.45,False
"[250881, 250429]",2,False,False,25.36,False
"[191977, 191954]",2,False,True,1.17,True
"[452808, 458857, 469597]",3,False,False,1393.19,False
"[818178, 832710, 832711, 832329, 824618, 818743]",6,False,False,2685.68,False
"[774417, 774395, 755527]",3,False,False,3113.8,False
"[471883, 473605]",2,False,False,123.35,False
"[36506, 39565]",2,False,False,507.01,False
"[731026, 730724, 730303]",3,False,False,111.31,False
"[786272, 787596]",2,False,False,191.66,False
"[281142, 236198]",2,False,False,2953.22,False
"[498648, 501943]",2,False,False,242.24,False
"[444720, 444719]",2,False,False,0.02,False
"[558954, 559655]",2,False,False,105.26,False
"[812216, 816342, 816343]",3,False,False,774.57,False
"[493381, 493301]",2,False,False,34.15,False
"[425788, 512349]",2,False,False,6311.55,False
"[439659, 441180, 441181]",3,False,False,47.72,False
"[861913, 861756]",2,False,False,28.9,False
"[122995, 122996]",2,False,False,0.02,False
"[111211, 117125]",2,False,False,622.52,False
"[341089, 376420]",2,False,False,1818.93,False
"[116560, 116562, 115342]",3,False,False,134.0,False
"[322234, 322214]",2,False,False,0.69,False
"[260528, 262740, 233646]",3,False,False,1916.37,False
"[594169, 593557]",2,False,False,27.83,False
"[301562, 302548]",2,False,False,44.8,False
"[794203, 796510]",2,False,False,315.73,False
"[385192, 387062]",2,False,False,111.38,False
"[103074, 102971, 100887]",3,False,False,213.34,False
