year,project,dependent_projects
2021,openstack/cookbook-openstack-dashboard,2
2021,openstack/charm-placement,15
2021,openstack/grenade,2
2021,openstack/oslo.limit,0
2021,openstack/osc-placement,1
2021,openstack/mistral-extra,0
2021,openstack/cyborg,3
2021,openstack/ansible-role-uwsgi,1
2021,openstack/charm-masakari-monitors,19
2021,openstack/monasca-persister,0
2021,openstack/keystone,2
2021,openstack/monasca-api,0
2021,openstack/charm-magpie,22
2021,openstack/os-brick,2
2021,openstack/requirements,20
2021,openstack/python-neutronclient,1
2021,openstack/watcher,0
2021,openstack/openstack-ansible-os_murano,1
2021,openstack/tripleo-ansible,13
2021,openstack/charm-neutron-gateway,26
2021,openstack/puppet-barbican,2
2021,openstack/puppet-neutron,3
2021,openstack/releases,17
2021,openstack/tripleo-common,12
2021,openstack/cloudkitty,0
2021,openstack/openstack-ansible-ceph_client,2
2021,openstack/oslo.utils,0
2021,openstack/puppet-openstack_spec_helper,1
2021,openstack/octavia,1
2021,openstack/ansible-hardening,2
2021,openstack/puppet-openstack-specs,1
2021,openstack/zun-ui,6
2021,openstack/puppet-placement,2
2021,openstack/python-senlinclient,0
2021,openstack/oslo.db,0
2021,openstack/charm-neutron-api,10
2021,openstack/openstack-ansible-openstack_hosts,2
2021,openstack/python-tackerclient,0
2021,openstack/ansible-role-redhat-subscription,4
2021,openstack/charm-barbican,5
2021,openstack/openstack-ansible-os_aodh,1
2021,openstack/networking-bagpipe,2
2021,openstack/masakari-specs,1
2021,openstack/openstack-ansible-nspawn_hosts,1
2021,openstack/oslo.log,0
2021,openstack/masakari,2
2021,openstack/nova-specs,3
2021,openstack/masakari-dashboard,1
2021,openstack/openstack-specs,1
2021,openstack/openstack-tempest-skiplist,5
2021,openstack/charm-ceph-radosgw,22
2021,openstack/puppet-tacker,1
2021,openstack/paunch,5
2021,openstack/puppet-keystone,4
2021,openstack/magnum-tempest-plugin,2
2021,openstack/neutron-vpnaas,2
2021,openstack/charm-ceph-mon,1
2021,openstack/puppet-tripleo,14
2021,openstack/os-collect-config,0
2021,openstack/ironic-python-agent-builder,3
2021,openstack/designate-tempest-plugin,2
2021,openstack/charm-octavia-dashboard,19
2021,openstack/octavia-dashboard,1
2021,openstack/charm-tempest,2
2021,openstack/charm-vault,10
2021,openstack/puppet-designate,1
2021,openstack/openstack-ansible-os_heat,2
2021,openstack/python-cyborgclient,1
2021,openstack/kayobe,4
2021,openstack/ansible-role-systemd_mount,1
2021,openstack/heat-translator,0
2021,openstack/cookbook-openstack-identity,10
2021,openstack/tripleo-quickstart-extras,10
2021,openstack/openstack-ansible-repo_server,1
2021,openstack/python-cloudkittyclient,0
2021,openstack/charm-keystone-kerberos,21
2021,openstack/tacker,0
2021,openstack/openstack-ansible-os_trove,1
2021,openstack/charm-masakari,19
2021,openstack/networking-midonet,1
2021,openstack/cookbook-openstack-dns,3
2021,openstack/monasca-notification,0
2021,openstack/openstack-ansible-os_ceilometer,2
2021,openstack/oslo.serialization,0
2021,openstack/murano-dashboard,6
2021,openstack/cookbook-openstack-telemetry,2
2021,openstack/ansible-role-pki,3
2021,openstack/charm-neutron-api-plugin-arista,19
2021,openstack/cookbook-openstack-network,5
2021,openstack/charm-ceph-proxy,21
2021,openstack/tripleo-heat-templates,33
2021,openstack/charm-heat,29
2021,openstack/ceilometer,1
2021,openstack/ironic,11
2021,openstack/openstack-ansible-galera_server,2
2021,openstack/openstack-ansible-rabbitmq_server,3
2021,openstack/openstack-ansible-os_tacker,1
2021,openstack/openstack-ansible-os_gnocchi,2
2021,openstack/kuryr,0
2021,openstack/charm-manila-generic,19
2021,openstack/charm-interface-keystone-domain-backend,6
2021,openstack/puppet-openstacklib,27
2021,openstack/scientific-wg,1
2021,openstack/puppet-monasca,0
2021,openstack/charm-trilio-dm-api,10
2021,openstack/charm-barbican-vault,4
2021,openstack/glance_store,1
2021,openstack/oslo.policy,1
2021,openstack/networking-bgpvpn,1
2021,openstack/charm-swift-storage,10
2021,openstack/openstack-ansible-os_keystone,4
2021,openstack/puppet-qdr,0
2021,openstack/python-solumclient,0
2021,openstack/openstack-ansible-os_magnum,1
2021,openstack/puppet-panko,0
2021,openstack/ec2-api,0
2021,openstack/charm-manila,24
2021,openstack/manila-ui,0
2021,openstack/networking-ovn,2
2021,openstack/openstack-ansible-os_placement,3
2021,openstack/charm-octavia,19
2021,openstack/charm-interface-cinder-backend,5
2021,openstack/tripleo-docs,4
2021,openstack/oslo.privsep,1
2021,openstack/puppet-ec2api,1
2021,openstack/devstack,18
2021,openstack/puppet-freezer,0
2021,openstack/puppet-ironic,1
2021,openstack/neutron-dynamic-routing,3
2021,openstack/zaqar,0
2021,openstack/whitebox-tempest-plugin,1
2021,openstack/kayobe-config-dev,2
2021,openstack/openstack-ansible-os_tempest,6
2021,openstack/ovsdbapp,2
2021,openstack/charm-octavia-diskimage-retrofit,19
2021,openstack/python-cinderclient,1
2021,openstack/manila-tempest-plugin,4
2021,openstack/python-ironicclient,1
2021,openstack/oslo.config,1
2021,openstack/puppet-openstack-integration,4
2021,openstack/cinder,7
2021,openstack/oslo.upgradecheck,0
2021,openstack/oslo.messaging,0
2021,openstack/devstack-plugin-container,1
2021,openstack/stackviz,1
2021,openstack/charm-ceph-fs,0
2021,openstack/neutron-specs,2
2021,openstack/glance,8
2021,openstack/oslo.versionedobjects,0
2021,openstack/puppet-oslo,5
2021,openstack/monasca-agent,1
2021,openstack/tripleo-validations,9
2021,openstack/governance,5
2021,openstack/charm-cinder-ceph,21
2021,openstack/training-labs,3
2021,openstack/rpm-packaging,1
2021,openstack/charm-rabbitmq-server,10
2021,openstack/charm-ceilometer,14
2021,openstack/cookbook-openstack-ops-database,6
2021,openstack/cliff,2
2021,openstack/cookbook-openstack-common,5
2021,openstack/charm-mysql-router,20
2021,openstack/charm-pacemaker-remote,10
2021,openstack/openstack-ansible-lxc_container_create,0
2021,openstack/ansible-role-thales-hsm,0
2021,openstack/osprofiler,1
2021,openstack/kolla-ansible,6
2021,openstack/monasca-thresh,0
2021,openstack/tripleo-upgrade,3
2021,openstack/openstack-ansible-os_nova,12
2021,openstack/puppet-heat,3
2021,openstack/openstack-ansible-os_glance,4
2021,openstack/python-dracclient,0
2021,openstack/cyborg-tempest-plugin,1
2021,openstack/puppet-ovn,4
2021,openstack/aodh,1
2021,openstack/charm-neutron-openvswitch,28
2021,openstack/openstack-ansible-os_cinder,3
2021,openstack/murano-agent,0
2021,openstack/castellan,0
2021,openstack/charm-gnocchi,24
2021,openstack/charms.ceph,2
2021,openstack/charm-percona-cluster,10
2021,openstack/heat,4
2021,openstack/workload-ref-archs,1
2021,openstack/puppet-senlin,1
2021,openstack/validations-libs,4
2021,openstack/neutron,25
2021,openstack/openstack-ansible-os_cloudkitty,1
2021,openstack/oslo.metrics,0
2021,openstack/designate,2
2021,openstack/neutron-lbaas-dashboard,1
2021,openstack/oslo.context,0
2021,openstack/enterprise-wg,1
2021,openstack/senlin-dashboard,5
2021,openstack/puppet-mistral,1
2021,openstack/tap-as-a-service,0
2021,openstack/charm-designate-bind,21
2021,openstack/ansible-collection-kolla,2
2021,openstack/senlin,0
2021,openstack/stevedore,0
2021,openstack/blazar,0
2021,openstack/openstack-helm-images,3
2021,openstack/ansible-role-collect-logs,3
2021,openstack/octavia-tempest-plugin,2
2021,openstack/puppet-tempest,0
2021,openstack/metalsmith,3
2021,openstack/sushy,2
2021,openstack/charm-glance,30
2021,openstack/openstack-ansible-os_mistral,1
2021,openstack/ops-tags-team,1
2021,openstack/networking-generic-switch,1
2021,openstack/cookbook-openstack-integration-test,7
2021,openstack/charm-trilio-wlm,11
2021,openstack/os-ken,2
2021,openstack/charm-aodh,9
2021,openstack/os-traits,1
2021,openstack/openstack-ansible-tests,12
2021,openstack/charm-designate,24
2021,openstack/project-team-guide,1
2021,openstack/governance-sigs,1
2021,openstack/openstack-ansible-os_rally,1
2021,openstack/octavia-lib,0
2021,openstack/charm-ceph-rbd-mirror,21
2021,openstack/charm-ceph-dashboard,1
2021,openstack/python-heatclient,0
2021,openstack/cloudkitty-dashboard,0
2021,openstack/magnum,1
2021,openstack/tempest,22
2021,openstack/python-openstackclient,5
2021,openstack/barbican-tempest-plugin,1
2021,openstack/openstack-ansible-os_barbican,1
2021,openstack/ovn-octavia-provider,3
2021,openstack/charm-cinder,34
2021,openstack/openstack-ansible-os_senlin,1
2021,openstack/charm-interface-magpie,1
2021,openstack/puppet-murano,1
2021,openstack/charm-nova-cell-controller,19
2021,openstack/charm-ironic-api,24
2021,openstack/openstack-ansible-os_panko,2
2021,openstack/bifrost,2
2021,openstack/ansible-role-lunasa-hsm,0
2021,openstack/swift,1
2021,openstack/designate-dashboard,5
2021,openstack/cinder-specs,1
2021,openstack/openstack-ansible-os_adjutant,1
2021,openstack/python-watcherclient,0
2021,openstack/charm-openstack-dashboard,26
2021,openstack/charm-neutron-api-plugin-ovn,19
2021,openstack/vitrage,0
2021,openstack/python-glanceclient,1
2021,openstack/cinder-tempest-plugin,4
2021,openstack/validations-common,4
2021,openstack/tripleo-ipsec,0
2021,openstack/puppet-rally,0
2021,openstack/charm-mysql-innodb-cluster,20
2021,openstack/cookbook-openstack-compute,4
2021,openstack/manila,4
2021,openstack/charm-cinder-backup-swift-proxy,21
2021,openstack/ansible-role-python_venv_build,9
2021,openstack/ansible-role-chrony,1
2021,openstack/ironic-tempest-plugin,1
2021,openstack/puppet-horizon,0
2021,openstack/openstack-ansible-os_blazar,1
2021,openstack/charm-cinder-backup,21
2021,openstack/openstack-ansible-os_octavia,1
2021,openstack/puppet-nova,5
2021,openstack/openstack-ansible-os_zun,2
2021,openstack/training-guides,1
2021,openstack/project-navigator-data,1
2021,openstack/openstack-helm-infra,2
2021,openstack/blazar-dashboard,0
2021,openstack/kayobe-config,2
2021,openstack/heat-dashboard,8
2021,openstack/openstack-ansible-os_sahara,1
2021,openstack/cookbook-openstack-orchestration,3
2021,openstack/patrole,1
2021,openstack/charm-layer-openstack,6
2021,openstack/charm-trilio-horizon-plugin,10
2021,openstack/monasca-ui,2
2021,openstack/openstack-manuals,2
2021,openstack/openstack-ansible,48
2021,openstack/oslo.middleware,0
2021,openstack/trove-dashboard,2
2021,openstack/tempest-horizon,2
2021,openstack/openstack-chef,15
2021,openstack/puppet-magnum,1
2021,openstack/cookbook-openstack-block-storage,2
2021,openstack/ansible-role-tripleo-modify-image,1
2021,openstack/tripleo-puppet-elements,2
2021,openstack/monasca-common,0
2021,openstack/tripleo-ci,16
2021,openstack/nova,19
2021,openstack/cookbook-openstack-bare-metal,3
2021,openstack/puppet-sahara,1
2021,openstack/ansible-collections-openstack,1
2021,openstack/openstack-ansible-os_designate,1
2021,openstack/openstack-ansible-haproxy_server,1
2021,openstack/openstack-ansible-os_swift,1
2021,openstack/os-vif,1
2021,openstack/charms.openstack,9
2021,openstack/adjutant,0
2021,openstack/blazar-nova,0
2021,openstack/adjutant-ui,0
2021,openstack/python-novaclient,2
2021,openstack/charm-layer-openstack-api,10
2021,openstack/tooz,0
2021,openstack/puppet-glance,3
2021,openstack/charm-trilio-data-mover,11
2021,openstack/charm-nova-compute,21
2021,openstack/pbr,1
2021,openstack/charm-nova-cloud-controller,27
2021,openstack/oslo.reports,0
2021,openstack/python-barbicanclient,0
2021,openstack/trove,0
2021,openstack/charm-keystone,10
2021,openstack/networking-hyperv,0
2021,openstack/python-monascaclient,1
2021,openstack/neutron-lib,10
2021,openstack/horizon,13
2021,openstack/os-net-config,2
2021,openstack/zun-tempest-plugin,1
2021,openstack/neutron-tempest-plugin,12
2021,openstack/puppet-watcher,1
2021,openstack/kolla,3
2021,openstack/puppet-trove,1
2021,openstack/compute-hyperv,0
2021,openstack/magnum-ui,2
2021,openstack/puppet-zaqar,1
2021,openstack/vitrage-tempest-plugin,0
2021,openstack/sahara,1
2021,openstack/vitrage-dashboard,8
2021,openstack/automaton,0
2021,openstack/heat-agents,0
2021,openstack/puppet-cinder,4
2021,openstack/openstack-ansible-rsyslog_client,0
2021,openstack/tripleo-repos,2
2021,openstack/murano,0
2021,openstack/xstatic-angular,1
2021,openstack/openstack-ansible-ops,0
2021,openstack/openstack-ansible-os_neutron,4
2021,openstack/tripleo-image-elements,3
2021,openstack/charm-keystone-saml-mellon,21
2021,openstack/networking-odl,2
2021,openstack/charm-cinder-purestorage,26
2021,openstack/os-client-config,0
2022,openstack/neutron-fwaas,5
2022,openstack/tripleo-quickstart,7
2022,openstack/devstack-plugin-ceph,2
2022,openstack/openstack-zuul-jobs,31
2022,openstack/charm-manila-dashboard,3
2022,openstack/puppet-openstack_extras,0
2022,openstack/charm-ceilometer-agent,0
2022,openstack/charm-cinder-netapp,0
2022,openstack/openstack-helm,1
2022,openstack/ironic-ui,4
2022,openstack/puppet-ironic,5
2022,openstack/cookbook-openstack-image,5
2022,openstack/keystone-tempest-plugin,1
2022,openstack/ldappool,1
2022,openstack/oswin-tempest-plugin,1
2022,openstack/os-win,1
2022,openstack/puppet-cloudkitty,0
2022,openstack/whereto,1
2022,openstack/charm-manila-netapp,1
2022,openstack/taskflow,2
2022,openstack/kuryr-tempest-plugin,2
2022,openstack/ironic-inspector,2
2022,openstack/charm-ironic-conductor,1
2022,openstack/oslo.cache,1
2022,openstack/ceilometermiddleware,0
2022,openstack/sphinx-feature-classification,1
2022,openstack/charm-deployment-guide,1
2022,openstack/charm-cinder-lvm,1
2022,openstack/cookbook-openstackclient,2
2022,openstack/python-keystoneclient,0
2022,openstack/puppet-vswitch,0
2022,openstack/diskimage-builder,6
2022,openstack/ansible-role-systemd_service,1
2022,openstack/project-config,9
2022,openstack/openstack-ansible-lxc_hosts,2
2022,openstack/puppet-ceph,4
2022,openstack/python-aodhclient,1
2022,openstack/charm-glance-simplestreams-sync,1
2022,openstack/zun,1
2022,openstack/oslotest,1
2022,openstack/solum,0
2022,openstack/os-testr,1
2022,openstack/sushy-oem-idrac,1
2022,openstack/charm-ceph-osd,1
2022,openstack/masakari-monitors,0
2022,openstack/puppet-manila,2
2022,openstack/python-manilaclient,1
2022,openstack/charm-guide,1
2022,openstack/openstack-doc-tools,1
2022,openstack/tripleo-specs,11
2022,openstack/cyborg,0
2022,openstack/ansible-role-uwsgi,1
2022,openstack/monasca-persister,0
2022,openstack/keystone,0
2022,openstack/monasca-api,0
2022,openstack/os-brick,3
2022,openstack/requirements,15
2022,openstack/os-service-types,1
2022,openstack/charm-cinder-k8s,1
2022,openstack/placement,2
2022,openstack/mistral-extra,0
2022,openstack/openstack-ansible-os_masakari,2
2022,openstack/charm-nova-k8s,1
2022,openstack/skyline-console,1
2022,openstack/loci,1
2022,openstack/cookbook-openstack-ops-messaging,2
2022,openstack/sahara-dashboard,0
2022,openstack/ansible-role-systemd_networkd,1
2022,openstack/puppet-ceilometer,2
2022,openstack/puppet-pacemaker,1
2022,openstack/oslo.rootwrap,1
2022,openstack/puppet-gnocchi,0
2022,openstack/openstack-ansible-plugins,28
2022,openstack/openstack-ansible-os_horizon,1
2022,openstack/osc-placement,1
2022,openstack/oslo.limit,0
2022,openstack/ironic-python-agent,3
2022,openstack/puppet-swift,1
2022,openstack/telemetry-tempest-plugin,1
2022,openstack/mistral-dashboard,0
2022,openstack/barbican,6
2022,openstack/grenade,3
2022,openstack/zaqar-ui,5
2022,openstack/charm-ops-sunbeam,8
2022,openstack/python-swiftclient,0
2022,openstack/os-resource-classes,1
2022,openstack/python-neutronclient,1
2022,openstack/networking-sfc,7
2022,openstack/oslo.service,0
2022,openstack/charm-hacluster,1
2022,openstack/openstack-ansible-os_manila,2
2022,openstack/monasca-statsd,0
2022,openstack/charm-neutron-api-plugin-ironic,2
2022,openstack/openstackclient,1
2022,openstack/puppet-aodh,0
2022,openstack/reno,1
2022,openstack/cookbook-openstack-dashboard,1
2022,openstack/charm-placement,3
2022,openstack/puppet-openstack-cookiecutter,0
2022,openstack/ironic-lib,0
2022,openstack/storlets,0
2022,openstack/tripleo-operator-ansible,4
2022,openstack/openstack-ansible-ceph_client,1
2022,openstack/oslo.utils,0
2022,openstack/yaql,1
2022,openstack/puppet-openstack_spec_helper,0
2022,openstack/octavia,2
2022,openstack/ansible-hardening,1
2022,openstack/zun-ui,5
2022,openstack/puppet-placement,1
2022,openstack/openstack-ansible-os_murano,2
2022,openstack/oslo.db,0
2022,openstack/charm-neutron-api,6
2022,openstack/openstack-ansible-openstack_hosts,1
2022,openstack/python-tackerclient,0
2022,openstack/ansible-role-redhat-subscription,1
2022,openstack/charm-barbican,0
2022,openstack/openstack-ansible-os_aodh,2
2022,openstack/etcd3gw,1
2022,openstack/networking-bagpipe,7
2022,openstack/puppet-tripleo,9
2022,openstack/tripleo-quickstart-extras,19
2022,openstack/python-solumclient,0
2022,openstack/cloudkitty,0
2022,openstack/tripleo-common,12
2022,openstack/releases,6
2022,openstack/puppet-neutron,4
2022,openstack/devstack-gate,1
2022,openstack/charm-ceph-radosgw,0
2022,openstack/puppet-tacker,2
2022,openstack/paunch,1
2022,openstack/puppet-keystone,2
2022,openstack/neutron-vpnaas,4
2022,openstack/charm-ceph-mon,1
2022,openstack/os-api-ref,1
2022,openstack/heat-translator,0
2022,openstack/ironic-python-agent-builder,2
2022,openstack/puppet-openstacklib,7
2022,openstack/designate-tempest-plugin,1
2022,openstack/charm-octavia-dashboard,5
2022,openstack/networking-powervm,0
2022,openstack/charm-vault,0
2022,openstack/puppet-designate,3
2022,openstack/openstack-ansible-os_heat,1
2022,openstack/kayobe,4
2022,openstack/ansible-role-systemd_mount,1
2022,openstack/masakari,0
2022,openstack/puppet-barbican,0
2022,openstack/oslo.log,1
2022,openstack/octavia-dashboard,4
2022,openstack/openstack-ansible-repo_server,2
2022,openstack/osc-lib,1
2022,openstack/glance_store,1
2022,openstack/oslo.serialization,0
2022,openstack/cookbook-openstack-telemetry,1
2022,openstack/murano-dashboard,1
2022,openstack/ansible-role-pki,3
2022,openstack/charm-neutron-api-plugin-arista,0
2022,openstack/skyline-apiserver,2
2022,openstack/cookbook-openstack-network,4
2022,openstack/tripleo-heat-templates,30
2022,openstack/charm-heat,1
2022,openstack/manila-image-elements,1
2022,openstack/monasca-notification,0
2022,openstack/ceilometer,1
2022,openstack/openstack-ansible-galera_server,1
2022,openstack/openstack-ansible-rabbitmq_server,2
2022,openstack/openstack-ansible-os_tacker,1
2022,openstack/networking-baremetal,1
2022,openstack/tripleo-ansible,19
2022,openstack/cookbook-openstack-identity,7
2022,openstack/watcher,5
2022,openstack/ansible-role-qdrouterd,2
2022,openstack/kuryr-kubernetes,4
2022,openstack/python-tripleoclient,12
2022,openstack/ironic,7
2022,openstack/puppet-octavia,3
2022,openstack/cookbook-openstack-dns,2
2022,openstack/openstack-ansible-os_trove,1
2022,openstack/hacking,1
2022,openstack/ci-log-processing,0
2022,openstack/networking-bgpvpn,6
2022,openstack/openstack-ansible-os_keystone,3
2022,openstack/charm-swift-storage,3
2022,openstack/openstack-ansible-os_magnum,2
2022,openstack/devstack,15
2022,openstack/ec2-api,1
2022,openstack/charm-manila,4
2022,openstack/manila-ui,0
2022,openstack/charm-masakari,1
2022,openstack/networking-ovn,5
2022,openstack/charm-octavia,3
2022,openstack/tripleo-docs,5
2022,openstack/oslo.privsep,0
2022,openstack/puppet-ec2api,1
2022,openstack/kuryr-libnetwork,1
2022,openstack/charm-manila-generic,2
2022,openstack/kuryr,0
2022,openstack/openstack-ansible-os_gnocchi,2
2022,openstack/charm-keystone-kerberos,3
2022,openstack/tacker,0
2022,openstack/openstack-ansible-os_placement,2
2022,openstack/charm-keystone-ldap,1
2022,openstack/python-barbicanclient,0
2022,openstack/charm-manila-ganesha,1
2022,openstack/puppet-ovn,2
2022,openstack/aodh,4
2022,openstack/charm-neutron-openvswitch,0
2022,openstack/openstack-ansible-os_cinder,5
2022,openstack/castellan,0
2022,openstack/rpm-packaging,0
2022,openstack/charm-cinder-ceph,1
2022,openstack/charm-cinder-ceph-k8s,1
2022,openstack/futurist,1
2022,openstack/governance,8
2022,openstack/zaqar,0
2022,openstack/kayobe-config-dev,2
2022,openstack/openstack-ansible-os_tempest,2
2022,openstack/ovsdbapp,1
2022,openstack/charm-octavia-diskimage-retrofit,5
2022,openstack/python-cinderclient,3
2022,openstack/manila-tempest-plugin,2
2022,openstack/python-ironicclient,0
2022,openstack/oslo.config,0
2022,openstack/puppet-openstack-integration,13
2022,openstack/cinder,6
2022,openstack/cyborg-tempest-plugin,1
2022,openstack/openstack-ansible-os_glance,1
2022,openstack/openstack-ansible-os_nova,4
2022,openstack/puppet-heat,2
2022,openstack/pbr,11
2022,openstack/charm-nova-cloud-controller,7
2022,openstack/cinderlib,0
2022,openstack/oslo.reports,1
2022,openstack/horizon,12
2022,openstack/trove,0
2022,openstack/tempest-lib,2
2022,openstack/charm-keystone,8
2022,openstack/charm-ironic-api,1
2022,openstack/charm-glance-k8s,1
2022,openstack/debtcollector,1
2022,openstack/puppet-murano,0
2022,openstack/charm-rabbitmq-server,3
2022,openstack/cookbook-openstack-ops-database,2
2022,openstack/cliff,1
2022,openstack/cookbook-openstack-common,4
2022,openstack/charm-mysql-router,0
2022,openstack/openstack-ansible-lxc_container_create,1
2022,openstack/osprofiler,1
2022,openstack/kolla-ansible,5
2022,openstack/tripleo-upgrade,12
2022,openstack/charm-gnocchi,1
2022,openstack/charms.ceph,2
2022,openstack/sahara-image-elements,0
2022,openstack/oslo.messaging,1
2022,openstack/neutron-specs,3
2022,openstack/ovn-octavia-provider,2
2022,openstack/charm-cinder,6
2022,openstack/openstack-ansible-os_senlin,1
2022,openstack/openstack-ansible-os_mistral,2
2022,openstack/charm-glance,7
2022,openstack/sushy,1
2022,openstack/validations-libs,4
2022,openstack/neutron,18
2022,openstack/openstack-ansible-os_cloudkitty,2
2022,openstack/designate,4
2022,openstack/openstack-ansible-os_barbican,1
2022,openstack/charm-magnum,1
2022,openstack/senlin-dashboard,1
2022,openstack/tap-as-a-service,2
2022,openstack/charm-designate-bind,1
2022,openstack/ansible-collection-kolla,3
2022,openstack/blazar,0
2022,openstack/charm-nova-cell-controller,4
2022,openstack/stevedore,0
2022,openstack/ansible-role-collect-logs,3
2022,openstack/puppet-tempest,0
2022,openstack/openstack-tempest-skiplist,7
2022,openstack/puppet-mistral,0
2022,openstack/charm-nova-compute,2
2022,openstack/barbican-tempest-plugin,1
2022,openstack/python-openstackclient,2
2022,openstack/glance,6
2022,openstack/tenks,2
2022,openstack/puppet-oslo,7
2022,openstack/tripleo-validations,2
2022,openstack/octavia-lib,0
2022,openstack/ansible-config_template,1
2022,openstack/heat,1
2022,openstack/networking-generic-switch,0
2022,openstack/cookbook-openstack-integration-test,2
2022,openstack/os-ken,0
2022,openstack/tempest,11
2022,openstack/charm-aodh,0
2022,openstack/ec2api-tempest-plugin,1
2022,openstack/openstack-ansible-tests,7
2022,openstack/charm-designate,2
2022,openstack/charm-interface-keystone,7
2022,openstack/openstack-ansible-os_rally,2
2022,openstack/charm-keystone-k8s,1
2022,openstack/charm-ceph-dashboard,0
2022,openstack/cloudkitty-dashboard,0
2022,openstack/magnum,0
2022,openstack/ossa,1
2022,openstack/os-traits,3
2022,openstack/openstack-virtual-baremetal,0
2022,openstack/oslo.i18n,1
2022,openstack/puppet-glance,5
2022,openstack/cookbook-openstack-orchestration,1
2022,openstack/monasca-common,0
2022,openstack/monasca-ui,3
2022,openstack/openstack-manuals,2
2022,openstack/charm-placement-k8s,1
2022,openstack/openstack-ansible,37
2022,openstack/trove-dashboard,0
2022,openstack/openstack-chef,2
2022,openstack/puppet-magnum,0
2022,openstack/cookbook-openstack-block-storage,1
2022,openstack/glance-specs,11
2022,openstack/ceilometer-powervm,0
2022,openstack/ansible-role-tripleo-modify-image,11
2022,openstack/tripleo-puppet-elements,14
2022,openstack/keystonemiddleware,0
2022,openstack/openstack-ansible-os_octavia,3
2022,openstack/python-venusclient,0
2022,openstack/openstack-ansible-os_blazar,1
2022,openstack/puppet-horizon,5
2022,openstack/bifrost,6
2022,openstack/swift,1
2022,openstack/openstack-ansible-os_sahara,1
2022,openstack/heat-dashboard,3
2022,openstack/kayobe-config,2
2022,openstack/blazar-dashboard,2
2022,openstack/puppet-vitrage,0
2022,openstack/python-designateclient,0
2022,openstack/openstack-ansible-os_ironic,2
2022,openstack/charm-nova-compute-nvidia-vgpu,1
2022,openstack/election,1
2022,openstack/ironic-prometheus-exporter,0
2022,openstack/charm-swift-proxy,3
2022,openstack/glance-tempest-plugin,1
2022,openstack/openstacksdk,6
2022,openstack/oslo.vmware,0
2022,openstack/designate-dashboard,3
2022,openstack/charm-ceph-iscsi,1
2022,openstack/neutron-dynamic-routing,0
2022,openstack/metalsmith,2
2022,openstack/puppet-nova,4
2022,openstack/charm-horizon-k8s,1
2022,openstack/openstack-health,1
2022,openstack/charm-openstack-loadbalancer,4
2022,openstack/mistral,0
2022,openstack/openstack-helm-infra,1
2022,openstack/nova,9
2022,openstack/python-blazarclient,0
2022,openstack/nova-specs,12
2022,openstack/charm-neutron-k8s,1
2022,openstack/murano-tempest-plugin,1
2022,openstack/charm-openstack-dashboard,4
2022,openstack/charm-keystone-saml-mellon,3
2022,openstack/tripleo-image-elements,15
2022,openstack/openstack-ansible-ops,0
2022,openstack/nova-powervm,0
2022,openstack/murano,0
2022,openstack/tripleo-repos,1
2022,openstack/openstack-ansible-os_neutron,4
2022,openstack/os-net-config,5
2022,openstack/neutron-tempest-plugin,6
2022,openstack/neutron-lib,4
2022,openstack/networking-odl,6
2022,openstack/charm-ops-openstack,1
2022,openstack/puppet-sahara,0
2022,openstack/openstack-ansible-haproxy_server,1
2022,openstack/openstack-ansible-os_designate,1
2022,openstack/openstack-ansible-os_swift,1
2022,openstack/ansible-collections-openstack,1
2022,openstack/oslo.concurrency,2
2022,openstack/os-vif,0
2022,openstack/charms.openstack,0
2022,openstack/blazar-nova,0
2022,openstack/python-novaclient,2
2022,openstack/python-monascaclient,0
2022,openstack/tooz,4
2022,openstack/puppet-cinder,2
2022,openstack/sahara,0
2022,openstack/charm-neutron-api-plugin-ovn,2
2022,openstack/python-glanceclient,2
2022,openstack/cinder-tempest-plugin,5
2022,openstack/validations-common,4
2022,openstack/puppet-rally,0
2022,openstack/security-analysis,1
2022,openstack/cookbook-openstack-compute,2
2022,openstack/manila,5
2022,openstack/charm-cinder-backup-swift-proxy,0
2022,openstack/ansible-role-python_venv_build,1
2022,openstack/vitrage-dashboard,3
2022,openstack/ironic-tempest-plugin,1
2022,openstack/tripleo-ci,28
2022,openstack/networking-hyperv,1
2022,openstack/cookbook-openstack-bare-metal,2
2022,openstack/puppet-watcher,0
2022,openstack/kolla,3
2022,openstack/puppet-trove,0
2022,openstack/compute-hyperv,1
2022,openstack/puppet-zaqar,0
2022,openstack/magnum-ui,6
2022,openstack/vitrage-tempest-plugin,0
2022,openstack/charm-layer-openstack,6
2022,openstack/openstack-ansible-os_zun,2
