intersect_rev,developer
22.53176930596285,Non core
14.681575109382598,Core
13.709285367039378,Non core
6.476828587381352,Core
8.93355667225014,Non core
0.3733665214685749,Core
0.4355942750466708,Non core
1.4742014742014742,Core
2.5184275184275187,Non core
20.638020833333336,Core
17.513020833333336,Non core
24.50765864332604,Core
16.630196936542667,Non core
10.008628127696287,Core
7.420189818809318,Non core
1.226309921962096,Core
0.6688963210702341,Non core
2.577873254564984,Core
3.4371643394199785,Non core
21.010962241169302,Core
17.661388550548114,Non core
8.09688581314879,Core
9.757785467128029,Non core
0.5627009646302251,Core
0.4019292604501607,Non core
1.895734597156398,Core
3.080568720379147,Non core
8.796296296296296,Core
8.179012345679013,Non core
0.7575757575757576,Core
0.4734848484848485,Non core
2.308402585410896,Core
3.139427516158818,Non core
1.2422360248447204,Core
1.2422360248447204,Non core
3.0828516377649327,Core
6.358381502890173,Non core
2.564102564102564,Core
0.8547008547008548,Non core
