id,changes,status
13208,1,Non core
5118,2,Non core
230,3,Non core
13497,1,Non core
7589,37,Non core
6500,5,Non core
13130,1,Non core
12962,1,Non core
12672,6,Non core
10018,42,Non core
12654,1,Non core
4458,127,Non core
13151,4,Non core
1216,437,Non core
4531,2,Non core
7127,1,Non core
7767,3,Non core
12718,1,Non core
951,29,Non core
13243,1,Non core
9407,34,Non core
10244,1,Non core
10352,12,Non core
9634,2,Non core
8369,48,Non core
10973,19,Non core
8085,58,Non core
6684,3,Non core
8696,1,Non core
10020,4,Non core
9693,3,Non core
7934,10,Non core
9932,23,Non core
6918,4,Non core
6767,13,Non core
11174,1,Non core
12848,1,Non core
12190,2,Non core
12354,2,Non core
7537,74,Non core
10114,6,Non core
10283,7,Non core
7763,284,Non core
7817,25,Non core
12620,1,Non core
7062,2,Non core
7312,3,Non core
12605,1,Non core
5956,19,Non core
6953,3,Non core
9630,1,Non core
12311,3,Non core
12925,1,Non core
12045,3,Non core
12464,2,Non core
11417,1,Non core
12437,19,Non core
14296,1,Non core
12586,1,Non core
4954,21,Non core
12784,1,Non core
10187,3,Non core
8598,1,Non core
12768,1,Non core
12641,28,Non core
11860,32,Non core
12808,3,Non core
12614,9,Non core
9165,39,Non core
693,208,Non core
11923,3,Non core
8128,4,Non core
10405,2,Non core
7975,25,Non core
12583,1,Non core
11717,71,Non core
7808,106,Non core
1215,21,Non core
6536,15,Non core
15,2,Non core
10099,20,Non core
12391,2,Non core
7405,5,Non core
12388,1,Non core
12772,1,Non core
11207,1,Non core
6447,48,Non core
8180,5,Non core
10241,2,Non core
8107,12,Non core
9499,45,Non core
10096,2,Non core
10247,59,Non core
143,14,Non core
11823,2,Non core
10025,1,Non core
13010,1,Non core
9895,9,Non core
9450,103,Non core
6699,14,Non core
9113,107,Non core
14075,1,Non core
10585,10,Non core
9275,236,Non core
12812,1,Non core
9094,100,Non core
11626,7,Non core
12376,4,Non core
7482,7,Non core
2732,2,Non core
12706,1,Non core
11395,1,Non core
7073,37,Non core
8635,1,Non core
10013,1,Non core
11475,1,Non core
10951,1,Non core
11295,1,Non core
8429,32,Non core
12664,1,Non core
12877,1,Non core
12004,5,Non core
12679,2,Non core
7701,24,Non core
7678,1,Non core
10181,8,Non core
1043,53,Non core
2976,99,Non core
9089,16,Non core
10494,1,Non core
9594,1,Non core
7236,148,Non core
4325,27,Non core
12124,4,Non core
11665,2,Non core
12051,2,Non core
12843,1,Non core
7752,13,Non core
9129,9,Non core
11425,2,Non core
10242,29,Non core
10175,1,Non core
12709,1,Non core
9223,28,Non core
1616,18,Non core
8545,7,Non core
9645,39,Non core
2036,11,Non core
5639,47,Non core
4726,50,Non core
9124,35,Non core
8432,4,Non core
8660,10,Non core
11244,1,Non core
14045,1,Non core
7411,18,Non core
12210,3,Non core
11818,1,Non core
6553,2,Non core
8844,30,Non core
9755,7,Non core
12339,1,Non core
12364,1,Non core
12372,1,Non core
12375,1,Non core
8439,10,Non core
12170,1,Non core
13645,1,Non core
14056,1,Non core
12043,2,Non core
11019,1,Non core
11667,7,Non core
12262,1,Non core
12287,6,Non core
5557,1,Non core
12774,1,Non core
10277,32,Non core
7116,6,Non core
11156,1,Non core
10110,40,Non core
8336,29,Non core
9651,1,Non core
10880,2,Non core
11606,3,Non core
7145,1,Non core
7309,12,Non core
11987,1,Non core
11988,1,Non core
26618,1,Non core
10261,6,Non core
12697,1,Non core
9112,11,Non core
9757,9,Core
8703,1,Non core
9235,2,Non core
9959,1,Non core
12014,2,Non core
9449,61,Non core
2238,44,Non core
9246,3,Non core
11957,1,Non core
9706,1,Non core
11938,1,Non core
543,384,Non core
8839,177,Non core
8255,6,Non core
9930,9,Non core
11015,1,Non core
11615,2,Non core
12247,1,Non core
7531,23,Non core
12529,1,Non core
9004,1,Non core
11595,1,Non core
7265,1,Non core
10200,31,Non core
7714,82,Non core
10217,12,Non core
10243,4,Non core
9313,54,Non core
11296,2,Non core
13763,1,Non core
11807,1,Non core
11193,6,Non core
12399,1,Non core
10966,19,Non core
11399,3,Non core
11901,1,Non core
5410,5,Non core
7800,2,Non core
10588,1,Non core
10727,2,Non core
9214,60,Non core
8622,31,Non core
8306,5,Non core
10186,2,Non core
10275,12,Non core
7541,6,Non core
7395,111,Non core
11709,1,Non core
10960,2,Non core
11690,2,Non core
11457,3,Non core
10304,5,Non core
10179,23,Non core
11887,1,Non core
11625,1,Non core
10351,3,Non core
11489,2,Non core
4471,4,Non core
10318,3,Non core
8930,93,Non core
5652,812,Non core
9638,1,Non core
11545,1,Non core
9429,3,Non core
6455,25,Non core
4277,120,Non core
15529,1,Non core
11458,1,Non core
9343,1,Non core
10967,2,Non core
6473,39,Non core
9046,72,Non core
10884,1,Non core
7044,83,Non core
9480,2,Non core
2560,3,Non core
5300,7,Non core
11366,5,Non core
9865,1,Non core
11194,3,Non core
6973,2,Non core
10218,11,Non core
9263,92,Non core
10378,29,Non core
11335,1,Non core
10997,1,Non core
10330,3,Non core
9225,50,Non core
9355,21,Non core
11323,2,Non core
8670,3,Non core
8163,215,Non core
9636,26,Non core
7602,8,Non core
1119,36,Non core
11675,1,Non core
4953,1,Non core
7996,130,Non core
11326,1,Non core
8167,1,Non core
8325,2,Non core
11253,1,Non core
9667,1,Non core
362,1,Non core
10956,2,Non core
8312,3,Non core
8309,5,Non core
7750,7,Non core
9329,1,Non core
6423,3,Non core
7915,5,Non core
9014,8,Non core
2453,5,Non core
11020,2,Non core
7532,24,Non core
971,32,Non core
10269,15,Non core
7840,1,Non core
10509,1,Non core
9933,3,Non core
12647,1,Non core
5447,1,Non core
10262,1,Non core
11135,2,Non core
11002,1,Non core
9431,14,Non core
8497,7,Non core
9997,2,Non core
10972,2,Non core
10521,10,Non core
7909,19,Non core
1422,1,Non core
8964,2,Non core
10934,1,Non core
1603,128,Non core
9059,8,Non core
1475,45,Non core
10899,3,Non core
8224,1,Non core
13268,1,Non core
8303,5,Non core
10945,4,Non core
8171,4,Non core
5334,2,Non core
10341,2,Non core
8509,1,Non core
9122,4,Non core
5,318,Non core
10163,2,Non core
10816,2,Non core
5258,2,Non core
7349,182,Non core
7484,1,Non core
8311,7,Non core
8006,2,Non core
4375,114,Non core
10479,9,Non core
10000,9,Non core
10950,1,Non core
12405,1,Non core
209,1115,Non core
7500,25,Non core
6585,1,Non core
10912,2,Non core
6771,18,Non core
9719,8,Non core
7802,21,Non core
10258,3,Non core
5586,386,Non core
9483,9,Non core
10977,1,Non core
9718,4,Non core
9779,1,Non core
9698,13,Non core
10605,3,Non core
10280,1,Non core
8047,45,Non core
8176,12,Non core
6711,1,Non core
7642,27,Non core
494,243,Non core
6814,1,Non core
7282,17,Non core
8625,77,Non core
10399,2,Non core
9811,11,Non core
10903,1,Non core
10203,1,Non core
10655,3,Non core
10728,1,Non core
10322,2,Non core
9347,22,Non core
10680,1,Non core
7956,2,Non core
2652,1,Non core
9960,1,Non core
8229,16,Non core
9598,1,Non core
8771,2,Non core
1177,90,Non core
7838,18,Non core
9173,14,Non core
9415,15,Non core
10492,6,Non core
10435,1,Non core
10282,1,Non core
7476,12,Non core
9520,34,Non core
9894,9,Non core
6624,25,Non core
10519,5,Non core
4120,43,Non core
10589,1,Non core
8350,1,Non core
9289,1,Non core
5957,2,Non core
9069,22,Non core
5971,69,Non core
7220,59,Non core
9958,3,Non core
8752,1,Non core
11453,1,Non core
6743,36,Non core
10421,1,Non core
10495,1,Non core
10913,1,Non core
7737,54,Non core
10321,1,Non core
10846,1,Non core
10669,1,Non core
8254,7,Non core
7723,1,Non core
7364,1,Non core
9073,9,Non core
7289,8,Non core
10208,1,Non core
10254,1,Non core
10415,1,Non core
7627,4,Non core
1049,11,Non core
8510,14,Non core
6738,29,Non core
9272,13,Non core
6582,46,Non core
9497,1,Non core
9987,2,Non core
10180,1,Non core
9947,2,Non core
356,8,Non core
10222,1,Non core
6627,1,Non core
8307,1,Non core
10656,1,Non core
6902,2,Non core
8486,2,Non core
8494,7,Non core
10097,1,Non core
5678,36,Non core
9922,2,Non core
9881,26,Non core
9084,1,Non core
8872,4,Non core
10071,1,Non core
8265,4,Non core
10095,1,Non core
7357,2,Non core
6761,12,Non core
5094,3,Non core
7932,3,Non core
6564,1,Non core
2934,34,Non core
6055,4,Non core
7884,87,Non core
6,958,Non core
8884,1,Non core
8286,37,Non core
6847,29,Non core
10469,1,Non core
8169,1,Non core
6857,4,Non core
9295,1,Non core
9367,1,Non core
8738,1,Non core
8607,16,Non core
8641,87,Non core
8823,2,Non core
7570,2,Non core
7893,1,Non core
10017,1,Non core
9836,1,Non core
7039,17,Non core
7895,4,Non core
2401,58,Non core
9290,3,Non core
7676,21,Non core
8689,11,Non core
8461,1,Non core
6613,1,Non core
1330,5,Non core
7320,1,Non core
9363,3,Non core
9810,1,Non core
9715,1,Non core
9443,3,Non core
357,448,Non core
7223,6,Non core
2096,30,Non core
8718,6,Non core
9278,2,Non core
9565,5,Non core
7277,5,Non core
9686,2,Non core
8826,4,Non core
8315,1,Non core
9665,1,Non core
4200,5,Non core
1711,456,Non core
9571,6,Non core
8671,1,Non core
9475,2,Non core
8401,9,Non core
8687,11,Non core
9300,4,Non core
9438,4,Non core
9754,1,Non core
9318,1,Non core
8697,1,Non core
6461,21,Non core
6604,54,Non core
9604,1,Non core
9227,1,Non core
9045,1,Non core
8322,1,Non core
7922,1,Non core
9516,1,Non core
9446,3,Non core
9169,1,Non core
2226,6,Non core
6657,4,Non core
452,69,Non core
12613,1,Non core
8096,1,Non core
9419,2,Non core
9447,1,Non core
8949,1,Non core
6760,13,Non core
8813,1,Non core
9350,1,Non core
6485,1,Non core
1636,15,Non core
8732,39,Non core
4476,2,Non core
2674,3,Non core
7359,36,Non core
8296,7,Non core
9332,1,Non core
6690,11,Non core
4419,76,Non core
7328,1,Non core
8002,4,Non core
7617,5,Non core
6950,3,Non core
6992,11,Non core
7150,4,Non core
6739,4,Non core
8775,3,Non core
6943,182,Non core
7913,3,Non core
7842,4,Non core
9166,3,Non core
8808,1,Non core
9119,6,Non core
9145,1,Non core
9121,3,Non core
9111,1,Non core
7399,29,Non core
7890,10,Non core
10004,1,Non core
7393,8,Non core
4108,50,Non core
7504,2,Non core
8513,1,Non core
9464,1,Non core
8933,2,Non core
7988,2,Non core
7322,4,Non core
8426,4,Non core
9063,1,Non core
8208,1,Non core
8437,2,Non core
8893,1,Non core
7273,3,Non core
8044,1,Non core
7441,7,Non core
7952,19,Non core
4919,42,Non core
8704,11,Non core
2270,6,Non core
7867,1,Non core
9365,1,Non core
1782,27,Non core
8244,1,Non core
7937,4,Non core
8740,4,Non core
7182,2,Non core
6939,18,Non core
1155,250,Non core
1127,2,Non core
8698,14,Non core
8217,4,Non core
8632,1,Non core
7721,2,Non core
2439,7,Non core
9001,1,Non core
6705,1,Non core
7117,2,Non core
7753,6,Non core
6991,1,Non core
8495,9,Non core
794,11,Non core
8476,1,Non core
6948,30,Non core
519,1,Non core
8586,2,Non core
1802,1,Non core
8391,2,Non core
6603,4,Non core
2069,23,Non core
736,10,Non core
7727,18,Non core
8995,1,Non core
6850,12,Non core
8140,1,Non core
7731,4,Non core
5259,4,Non core
8421,2,Non core
7201,3,Non core
8133,3,Non core
6540,4,Non core
7518,1,Non core
2825,1,Non core
5057,1,Non core
7094,15,Non core
4234,5,Non core
7162,12,Non core
7028,15,Non core
8023,1,Non core
7231,8,Non core
7447,2,Non core
17550,1,Non core
882,15,Non core
8836,1,Non core
1952,10,Non core
6731,4,Non core
6852,3,Non core
7780,14,Non core
1468,3,Non core
7302,16,Non core
6999,3,Non core
8578,1,Non core
7837,2,Non core
6414,34,Non core
8192,1,Non core
7086,1,Non core
8185,1,Non core
2258,6,Non core
8149,1,Non core
6798,9,Non core
8177,2,Non core
2140,36,Non core
4381,69,Non core
11308,1,Non core
7963,2,Non core
2350,80,Non core
2634,22,Non core
7929,3,Non core
2308,4,Non core
5499,6,Non core
7740,4,Non core
198,1,Non core
8049,4,Non core
7306,3,Non core
7870,3,Non core
4141,2,Non core
7196,2,Non core
7545,1,Non core
7525,1,Non core
6718,4,Non core
7974,1,Non core
7422,1,Non core
4592,3,Non core
6495,18,Non core
7946,1,Non core
7588,2,Non core
7679,1,Non core
6539,12,Non core
8267,1,Non core
7208,2,Non core
4693,8,Non core
221,12,Non core
6369,92,Non core
6489,1,Non core
7968,1,Non core
7972,1,Non core
7618,2,Non core
4598,133,Non core
7457,2,Non core
7370,1,Non core
7747,1,Non core
7583,1,Non core
335,81,Non core
7655,2,Non core
4303,5,Non core
7631,2,Non core
7674,1,Non core
7119,6,Non core
5653,1,Non core
7425,2,Non core
7571,1,Non core
1828,3,Non core
6912,2,Non core
1803,34,Non core
6724,16,Non core
4284,3,Non core
1160,1,Non core
7557,1,Non core
1794,26,Non core
931,5,Non core
1826,1,Non core
1801,56,Non core
7014,49,Non core
6073,4,Non core
7146,1,Non core
1627,180,Non core
7384,1,Non core
7296,1,Non core
7291,5,Non core
1395,10,Non core
2332,1,Non core
1822,6,Non core
6931,3,Non core
905,4,Non core
7045,10,Non core
5718,2,Non core
7066,1,Non core
4184,17,Non core
7047,2,Non core
6975,1,Non core
1037,8,Non core
6895,2,Non core
1315,5,Non core
53,5,Non core
6237,3,Non core
6878,1,Non core
5679,7,Non core
6588,6,Non core
1904,19,Non core
2214,4,Non core
2185,10,Non core
1075,11,Non core
5889,4,Non core
1205,237,Non core
6930,1,Non core
6901,1,Non core
2872,3,Non core
2458,272,Non core
2486,2,Non core
1690,2,Non core
2804,3,Non core
6759,1,Non core
6779,1,Non core
4987,25,Non core
1148,2,Non core
6642,2,Non core
1836,3,Non core
6511,1,Non core
6076,2,Non core
6528,1,Non core
6443,2,Non core
5489,1,Non core
6538,2,Non core
5240,4,Non core
186,3,Non core
4411,6,Non core
2681,3,Non core
6462,1,Non core
6652,1,Non core
2754,4,Non core
4405,12,Non core
4634,5,Non core
2043,24,Non core
2847,1,Non core
5727,17,Non core
849,1,Non core
6318,1,Non core
1749,11,Non core
2208,6,Non core
927,26,Non core
6265,1,Non core
5230,7,Non core
5452,1,Non core
5704,8,Non core
436,2,Non core
5743,1,Non core
2535,45,Non core
2477,2,Non core
5574,1,Non core
1136,2,Non core
4642,4,Non core
6515,1,Non core
4473,2,Non core
5070,5,Non core
189,1,Non core
5576,1,Non core
1322,14,Non core
4582,5,Non core
1176,7,Non core
4630,11,Non core
5311,5,Non core
3131,2,Non core
99,1,Non core
5021,2,Non core
303,1,Non core
5063,5,Non core
5291,5,Non core
2949,1,Non core
551,4,Non core
5220,2,Non core
4938,2,Non core
5052,1,Non core
4922,23,Non core
4302,15,Non core
2737,3,Non core
4455,2,Non core
180,1,Non core
5090,1,Non core
2459,3,Non core
512,9,Non core
564,1,Non core
4950,1,Non core
1742,2,Non core
4435,3,Non core
1053,2,Non core
2115,2,Non core
2383,15,Non core
4610,4,Non core
1914,1,Non core
154,9,Non core
2793,1,Non core
4295,1,Non core
1188,6,Non core
4461,1,Non core
449,6,Non core
4650,1,Non core
2174,8,Non core
4517,1,Non core
4126,2,Non core
351,4,Non core
2756,3,Non core
2983,2,Non core
2261,1,Non core
1271,2,Non core
4475,1,Non core
4453,1,Non core
2883,9,Non core
2933,3,Non core
2106,4,Non core
2147,1,Non core
2404,11,Non core
2510,7,Non core
233,138,Non core
1257,2,Non core
2264,1,Non core
4181,1,Non core
1073,12,Non core
4217,1,Non core
4196,1,Non core
2654,50,Non core
2661,1,Non core
2135,18,Non core
1456,86,Non core
3032,4,Non core
1184,7,Non core
941,4,Non core
1814,7,Non core
1943,9,Non core
2672,2,Non core
271,28,Non core
34,46,Non core
1419,26,Non core
1452,3,Non core
2741,1,Non core
73,3,Non core
2437,1,Non core
845,9,Non core
1226,1,Non core
2505,1,Non core
1783,7,Non core
965,1,Non core
1549,21,Non core
2367,1,Non core
8,105,Non core
1861,3,Non core
1805,1,Non core
829,2,Non core
1806,1,Non core
1137,1,Non core
1397,7,Non core
1635,3,Non core
1631,10,Non core
1660,1,Non core
1761,1,Non core
1775,2,Non core
1610,4,Non core
1555,1,Non core
