is_cross,is_cross_service,Source_service,Target_service,lag,same_dev
True,False,openstackansible,openstackansible,4014.27,True
True,True,openstackansible,kollaansible,14.11,False
True,True,tempest,nova,0.1,True
True,False,tripleo,tripleo,1287.71,False
True,False,openstackansible,openstackansible,0.11,True
True,True,kollaansible,openstackansible,67.14,True
True,False,openstackansible,openstackansible,8.41,False
True,False,neutron,neutron,406.78,True
True,False,ecapi,ecapi,11.66,True
True,False,ecapi,ecapi,186.15,True
True,False,openstackcharms,openstackcharms,0.75,True
True,False,kolla,kolla,0.05,True
True,False,kolla,kolla,0.01,True
True,False,kolla,kolla,0.01,True
True,False,kolla,kolla,0.01,True
True,False,kolla,kolla,0.01,True
True,True,,tripleo,142.64,True
True,False,tripleo,tripleo,18.43,True
True,False,tripleo,tripleo,1256.5,True
True,False,tripleo,tripleo,0.05,True
True,True,tempest,,0.06,True
True,False,kuryr,kuryr,24.86,True
True,False,kolla,kolla,33.5,False
True,True,masakari,kolla,5534.76,False
True,False,tripleo,tripleo,64.39,True
True,False,tripleo,tripleo,0.61,True
True,True,masakari,kolla,5534.76,False
True,False,kolla,kolla,24.63,False
True,False,skyline,skyline,0.03,True
True,False,tripleo,tripleo,0.01,True
True,False,tripleo,tripleo,65.7,True
True,False,tripleo,tripleo,0.13,True
True,False,tripleo,tripleo,164.43,True
True,True,puppetopenstack,tripleo,1.6,True
True,True,oslo,puppetopenstack,6052.64,True
True,False,tripleo,tripleo,0.2,True
True,True,,oslo,99.43,True
True,True,openstackansible,kollaansible,1.72,True
True,True,,technicalcommittee,0.63,True
True,False,tripleo,tripleo,0.08,True
True,True,,technicalcommittee,0.02,True
True,False,kolla,kolla,956.18,False
True,False,kolla,kolla,568.05,False
True,False,kolla,kolla,68.64,False
True,False,openstackansible,openstackansible,6.2,True
True,False,openstackansible,openstackansible,1.97,True
True,True,openstackansible,kollaansible,2.5,True
True,False,openstackansible,openstackansible,1.51,True
True,False,kolla,kolla,11.98,True
True,True,tempest,technicalcommittee,0.24,True
True,False,kolla,kolla,652.98,False
True,False,kolla,kolla,264.85,False
True,False,kolla,kolla,234.55,False
True,True,puppetopenstack,tripleo,1.86,True
False,False,qualityassurance,qualityassurance,0.01,True
False,False,qualityassurance,qualityassurance,0.03,True
False,False,qualityassurance,qualityassurance,0.02,True
True,False,kolla,kolla,886.21,True
True,False,puppetopenstack,puppetopenstack,117.76,True
True,False,openstackansible,openstackansible,2.3,True
True,False,manila,manila,2.89,True
True,False,kolla,kolla,0.09,True
True,False,openstackansible,openstackansible,1514.26,True
True,False,openstackansible,openstackansible,291.25,True
True,True,oslo,puppetopenstack,5856.14,True
True,True,tripleo,oslo,66.05,False
True,False,tripleo,tripleo,1.7,True
True,False,tripleo,tripleo,1.04,True
True,False,kolla,kolla,0.09,True
True,False,kolla,kolla,1.29,True
True,False,tripleo,tripleo,1013.16,True
True,False,tripleo,tripleo,5251.27,False
True,True,requirements,oslo,1568.79,False
True,True,neutron,openstacksdk,0.79,True
False,False,manila,manila,192.68,False
False,False,manila,manila,169.31,True
False,False,manila,manila,0.02,True
True,False,openstackansible,openstackansible,17.69,False
True,False,openstackansible,openstackansible,1514.11,True
True,False,openstackansible,openstackansible,291.41,True
False,False,neutron,neutron,20.61,True
True,True,requirements,oslo,889.62,True
True,False,openstackansible,openstackansible,306.61,False
True,False,openstackansible,openstackansible,306.63,False
True,False,openstackansible,openstackansible,306.62,False
True,True,keystone,octavia,693.59,False
True,True,keystone,octavia,694.01,False
True,False,openstackcharms,openstackcharms,1301.3,True
True,True,masakari,kolla,5344.9,False
True,True,tripleo,tempest,72.36,False
True,True,technicalcommittee,,19.48,True
True,False,tripleo,tripleo,1.12,True
True,False,tripleo,tripleo,0.23,True
True,True,oslo,releasemanagement,0.03,True
True,False,openstackhelm,openstackhelm,0.4,True
True,True,,openstackansible,15.09,True
True,True,openstackansible,kollaansible,1.9,True
True,False,kolla,kolla,25.19,True
True,False,kolla,kolla,0.08,True
True,False,kolla,kolla,0.08,True
True,False,kolla,kolla,641.95,True
False,False,kolla,kolla,24.2,False
False,False,kolla,kolla,7.76,True
True,False,tripleo,tripleo,64.99,True
True,False,tripleo,tripleo,0.71,True
False,False,manila,manila,145.28,False
True,False,tripleo,tripleo,15.13,False
True,False,tripleo,tripleo,1.23,False
True,False,tripleo,tripleo,0.91,False
False,False,neutron,neutron,138.22,False
False,False,neutron,neutron,162.85,True
True,True,,qualityassurance,213.34,False
True,True,,murano,99.48,True
True,False,tripleo,tripleo,0.01,True
True,False,tripleo,tripleo,479.1,True
True,False,openstackhelm,openstackhelm,0.4,True
True,False,openstackhelm,openstackhelm,0.4,True
True,False,openstackhelm,openstackhelm,0.4,True
True,False,openstackhelm,openstackhelm,0.4,True
True,False,openstackhelm,openstackhelm,4008.47,False
True,False,openstackhelm,openstackhelm,0.4,True
True,False,openstackhelm,openstackhelm,0.4,True
True,False,openstackhelm,openstackhelm,0.4,True
True,False,openstackhelm,openstackhelm,0.4,True
True,False,openstackhelm,openstackhelm,0.4,True
True,False,openstackhelm,openstackhelm,0.4,True
True,False,kolla,kolla,5157.15,False
False,False,kolla,kolla,5139.0,False
True,False,tripleo,tripleo,0.0,True
False,False,manila,manila,577.69,False
True,False,manila,manila,425.54,True
True,True,,openstacksdk,99.4,True
True,True,,oslo,99.39,True
True,True,,oslo,99.38,True
True,False,tripleo,tripleo,13.98,True
True,False,tripleo,tripleo,0.01,True
True,True,,oslo,99.43,True
True,False,openstackansible,openstackansible,20.3,True
True,True,requirements,oslo,120.28,True
True,True,,oslo,99.42,True
True,True,,openstackclient,99.37,True
True,True,,nova,99.41,True
True,False,tripleo,tripleo,10.42,True
True,False,kolla,kolla,815.45,True
True,False,tripleo,tripleo,0.02,True
True,True,openstackansible,sahara,4.97,True
True,True,openstackansible,sahara,986.04,False
True,False,openstackchef,openstackchef,1.29,True
True,False,openstackchef,openstackchef,0.08,True
True,False,openstackchef,openstackchef,1.32,True
True,False,openstackchef,openstackchef,1.32,True
True,False,openstackchef,openstackchef,1.31,True
True,False,openstackchef,openstackchef,1.23,True
True,False,openstackchef,openstackchef,1.17,True
True,False,openstackchef,openstackchef,1.15,True
True,False,openstackchef,openstackchef,0.11,True
True,False,openstackchef,openstackchef,0.05,True
True,False,openstackchef,openstackchef,0.11,True
True,False,openstackchef,openstackchef,0.03,True
True,False,openstackchef,openstackchef,0.05,True
True,False,openstackchef,openstackchef,0.06,True
True,False,openstackchef,openstackchef,0.08,True
True,False,openstackchef,openstackchef,69.88,True
True,False,openstackchef,openstackchef,69.86,True
True,True,openstackchef,openstackclient,69.83,True
True,False,openstackchef,openstackchef,15.95,True
True,True,tempest,cinder,145.56,False
True,False,tripleo,tripleo,0.01,True
True,True,,oslo,99.36,True
True,True,,oslo,99.4,True
True,True,,oslo,99.38,True
True,True,,oslo,99.39,True
True,True,,oslo,99.39,True
True,True,,oslo,99.36,True
True,True,,oslo,99.39,True
True,True,,documentation,99.47,True
True,True,,oslo,99.38,True
True,False,tripleo,tripleo,0.32,True
False,False,cinder,cinder,2325.18,False
True,False,tripleo,tripleo,0.01,True
True,False,tripleo,tripleo,475.54,True
True,True,,oslo,99.39,True
True,True,,releasemanagement,99.42,True
True,True,telemetry,aodh,5041.52,True
False,False,openstackcharms,openstackcharms,439.22,False
True,True,,qualityassurance,99.36,True
True,False,tripleo,tripleo,160.89,True
True,False,tripleo,tripleo,3.11,True
True,False,skyline,skyline,118.74,False
True,False,tripleo,tripleo,163.87,True
True,False,tripleo,tripleo,0.43,True
True,True,,technicalcommittee,0.01,True
True,False,openstackansible,openstackansible,194.79,True
True,False,openstackansible,openstackansible,0.16,True
True,False,neutron,neutron,21.55,True
True,False,tripleo,tripleo,0.51,True
True,False,openstackansible,openstackansible,0.21,True
True,True,,openstackansible,284.57,False
True,False,openstackansible,openstackansible,194.78,True
False,False,cyborg,cyborg,9185.02,False
True,True,openstackansible,kollaansible,6.62,False
True,False,kolla,kolla,54.65,True
True,False,kolla,kolla,54.68,True
True,False,kolla,kolla,54.65,True
True,False,kolla,kolla,54.67,True
True,False,tripleo,tripleo,7.54,True
True,False,tripleo,tripleo,0.05,True
True,False,kolla,kolla,0.07,True
True,False,tripleo,tripleo,0.22,True
True,True,glance,ironic,27.81,True
True,False,ironic,ironic,210.64,True
True,False,ironic,ironic,0.11,True
True,True,puppetopenstack,tripleo,0.79,True
True,True,puppetopenstack,tripleo,0.64,True
True,True,puppetopenstack,tripleo,0.54,True
True,True,puppetopenstack,tripleo,0.25,True
True,True,qualityassurance,manila,675.59,False
True,False,puppetopenstack,puppetopenstack,230.96,False
True,False,openstackcharms,openstackcharms,0.05,True
True,True,oslo,puppetopenstack,5140.42,True
True,True,,openstackansible,820.74,True
False,True,,,20.02,True
True,False,tripleo,tripleo,839.77,True
True,True,tripleo,releasemanagement,17.85,True
True,False,tripleo,tripleo,0.01,True
True,False,tripleo,tripleo,139.44,True
True,False,tripleo,tripleo,214.37,True
True,False,tripleo,tripleo,349.1,True
True,False,tripleo,tripleo,501.63,True
True,False,kolla,kolla,6298.27,True
True,False,kolla,kolla,6298.27,True
True,True,openstacksdk,kollaansible,23.08,True
False,False,openstackcharms,openstackcharms,232.01,True
False,False,openstackcharms,openstackcharms,467.84,True
False,False,openstackcharms,openstackcharms,497.18,True
True,False,openstackcharms,openstackcharms,0.51,True
True,False,openstackcharms,openstackcharms,0.26,True
True,True,requirements,oslo,384.33,True
True,False,puppetopenstack,puppetopenstack,44.97,True
True,False,puppetopenstack,puppetopenstack,27.25,True
True,False,puppetopenstack,puppetopenstack,27.09,True
True,False,puppetopenstack,puppetopenstack,45.1,True
True,False,puppetopenstack,puppetopenstack,27.33,True
True,False,puppetopenstack,puppetopenstack,44.91,True
True,False,puppetopenstack,puppetopenstack,45.21,True
True,True,tempest,nova,118.98,True
True,False,kolla,kolla,0.05,True
True,True,puppetopenstack,tripleo,2.72,True
True,True,ironic,kolla,25702.37,True
True,True,ironic,kolla,25753.67,False
False,False,kolla,kolla,25805.29,False
True,True,qualityassurance,nova,0.01,True
True,True,tempest,nova,21.88,True
True,True,tempest,nova,2352.3,True
False,False,manila,manila,191.13,False
True,False,tripleo,tripleo,3743.55,True
True,False,tripleo,tripleo,3740.41,True
True,False,tripleo,tripleo,3.75,True
True,False,tripleo,tripleo,2578.79,False
True,False,tripleo,tripleo,57.32,False
False,False,manila,manila,4.05,False
True,True,cinder,puppetopenstack,1800.8,True
True,False,puppetopenstack,puppetopenstack,27.18,True
True,False,puppetopenstack,puppetopenstack,44.79,True
True,False,puppetopenstack,puppetopenstack,27.41,True
True,False,tripleo,tripleo,0.39,True
True,False,puppetopenstack,puppetopenstack,20.95,True
True,True,nova,qualityassurance,9727.63,False
True,False,tripleo,tripleo,796.65,True
True,False,kolla,kolla,3166.74,True
True,False,puppetopenstack,puppetopenstack,3385.19,False
True,False,kolla,kolla,146.5,True
True,True,barbican,tripleo,1991.44,True
True,True,barbican,tripleo,1824.48,True
True,True,barbican,tripleo,1842.79,True
True,True,barbican,tripleo,1985.3,True
True,True,barbican,tripleo,2011.88,True
True,True,barbican,tripleo,2611.48,True
True,True,barbican,tripleo,336.66,True
True,True,barbican,tripleo,353.52,True
True,True,barbican,tripleo,2657.49,True
True,False,kolla,kolla,268.46,True
True,False,kolla,kolla,117.57,True
True,False,tripleo,tripleo,1.45,True
True,False,tripleo,tripleo,312.61,True
True,False,tripleo,tripleo,139.43,True
True,False,tripleo,tripleo,0.0,True
True,False,tripleo,tripleo,74.93,True
True,False,tripleo,tripleo,209.67,True
True,False,tripleo,tripleo,362.2,True
True,False,neutron,neutron,20.09,True
True,True,nova,qualityassurance,0.13,True
True,False,tripleo,tripleo,0.05,True
True,False,tripleo,tripleo,238.55,True
True,False,tripleo,tripleo,121.82,False
True,False,tripleo,tripleo,1.42,True
True,False,tripleo,tripleo,312.58,True
True,False,tripleo,tripleo,475.17,True
True,False,tripleo,tripleo,0.36,True
True,False,kolla,kolla,19.14,True
True,True,barbican,tripleo,1854.47,True
True,True,barbican,tripleo,1687.51,True
True,True,barbican,tripleo,1705.82,True
True,True,barbican,tripleo,1848.33,True
True,True,barbican,tripleo,1874.9,True
True,True,barbican,tripleo,2474.5,True
True,False,tripleo,tripleo,117.81,False
True,False,tripleo,tripleo,71.7,True
True,False,neutron,neutron,0.18,True
True,True,qualityassurance,neutron,283.85,True
True,False,tripleo,tripleo,479.1,True
True,False,tripleo,tripleo,0.01,True
True,False,tripleo,tripleo,3.06,True
True,False,tripleo,tripleo,2.93,True
True,False,tripleo,tripleo,3.01,True
True,True,requirements,neutron,209.91,False
False,False,tripleo,tripleo,0.04,True
True,False,tripleo,tripleo,0.15,True
True,False,tripleo,tripleo,3.23,True
True,False,tripleo,tripleo,23.43,True
True,False,tripleo,tripleo,0.22,True
True,False,tripleo,tripleo,281.2,True
True,False,tripleo,tripleo,207.22,True
True,False,tripleo,tripleo,207.2,True
True,False,tripleo,tripleo,0.22,True
True,False,tripleo,tripleo,207.19,True
True,False,tripleo,tripleo,205.0,True
True,False,manila,manila,143.49,True
True,False,tripleo,tripleo,177.96,False
True,True,cinder,nova,0.08,True
True,True,puppetopenstack,tripleo,2.58,True
True,False,tripleo,tripleo,214.36,True
True,False,tripleo,tripleo,74.93,True
True,False,tripleo,tripleo,0.0,True
True,False,tripleo,tripleo,134.74,True
True,False,tripleo,tripleo,287.26,True
False,False,tripleo,tripleo,141.42,True
True,True,,ironic,95.19,True
True,False,kolla,kolla,0.6,True
False,False,nova,nova,504.19,False
True,True,openstackcharms,ironic,3.65,True
True,False,tripleo,tripleo,766.27,True
True,True,,ironic,0.24,True
True,True,neutron,openstacksdk,2674.96,False
True,True,puppetopenstack,tripleo,2.57,True
True,False,neutron,neutron,3507.66,False
True,True,nova,neutron,2982.99,False
True,False,kolla,kolla,150.89,True
True,False,kolla,kolla,1108.23,True
True,False,openstackcharms,openstackcharms,2.86,True
True,True,nova,qualityassurance,0.36,True
True,False,manila,manila,329.33,True
True,False,kolla,kolla,145.79,True
True,True,glance,openstackcharms,2261.98,False
True,True,glance,openstackcharms,1433.28,False
True,True,puppetopenstack,tripleo,2.57,True
True,True,ironic,kolla,26.4,True
True,False,ironic,ironic,68.57,True
True,False,cinder,cinder,0.25,True
True,True,barbican,tripleo,172.12,True
True,True,barbican,tripleo,188.97,True
True,True,barbican,tripleo,2492.94,True
True,False,puppetopenstack,puppetopenstack,447.92,False
True,False,puppetopenstack,puppetopenstack,447.83,False
True,False,puppetopenstack,puppetopenstack,448.03,False
True,False,puppetopenstack,puppetopenstack,448.07,False
True,False,puppetopenstack,puppetopenstack,3385.25,False
True,False,puppetopenstack,puppetopenstack,448.25,False
True,False,puppetopenstack,puppetopenstack,447.99,False
True,False,puppetopenstack,puppetopenstack,448.3,False
True,False,puppetopenstack,puppetopenstack,447.69,False
True,False,puppetopenstack,puppetopenstack,447.95,False
True,False,puppetopenstack,puppetopenstack,448.13,False
True,True,,ironic,163.88,True
True,False,tripleo,tripleo,348.87,True
True,False,tripleo,tripleo,209.44,True
True,False,tripleo,tripleo,134.51,True
True,False,tripleo,tripleo,0.22,True
True,False,tripleo,tripleo,152.75,True
True,False,glance,glance,1319.16,True
True,False,neutron,neutron,1703.74,True
True,True,openstackansible,,380.0,False
True,True,tripleo,openstackansible,153.94,False
True,True,tripleo,kollaansible,5.83,False
False,True,,,166.14,True
False,True,,,206.84,True
True,False,tripleo,tripleo,232.25,True
True,False,tripleo,tripleo,78.9,True
True,True,neutron,qualityassurance,0.28,True
True,True,nova,puppetopenstack,389.99,False
True,False,glance,glance,0.25,True
True,True,tripleo,openstackansible,168.81,False
True,False,nova,nova,0.03,True
True,True,releasemanagement,,0.06,True
