id,changes,projects,age
20074,1,1,0
20071,5,5,0
17317,8,4,67
7600,142,14,963
14358,48,10,370
18087,4,1,132
16100,5,1,52
12060,1,1,0
19673,2,2,1
19271,1,1,0
20027,1,1,0
9168,1,1,0
19776,3,3,21
7387,5,5,967
19446,1,1,0
20018,2,2,0
19998,1,1,0
7773,1,1,0
15125,3,2,92
15932,13,2,201
19984,1,1,0
19460,3,1,41
19733,1,1,0
19937,9,8,7
19994,1,1,0
19971,1,1,0
19499,6,3,0
17872,4,4,0
19533,1,1,0
14444,1,1,0
19667,3,2,8
19278,2,1,4
12337,2,1,2
11110,10,5,625
19688,27,21,21
19761,2,2,2
17753,19,2,132
18788,2,2,78
17063,3,1,182
15346,18,2,294
10513,10,7,672
19334,2,1,4
19416,2,1,23
17547,1,1,0
15280,3,2,140
19171,1,1,0
18508,3,1,8
8202,7,1,202
10151,4,1,14
19883,1,1,0
17521,2,2,151
14955,31,5,321
12833,2,1,0
8335,1,1,0
13790,50,11,376
19859,1,1,0
19819,1,1,0
19857,1,1,0
17425,5,1,132
4992,11,6,1187
10731,6,1,43
17134,1,1,0
15904,16,4,253
11189,30,7,365
10596,1,1,0
18520,20,6,82
19788,1,1,0
1795,31,6,1461
17332,3,2,141
1925,59,11,1134
216,112,16,1061
7262,87,2,879
17976,5,4,55
11577,61,8,439
16872,1,1,0
8247,68,9,633
8112,72,19,741
12974,3,2,179
19085,14,1,30
15832,5,1,30
19752,1,1,0
12980,1,1,0
19540,1,1,0
11997,11,3,440
17639,2,2,1
4894,21,6,604
215,45,5,751
9546,9,4,721
19195,3,2,30
8542,13,2,814
4569,1,1,0
19704,1,1,0
8464,15,7,70
19702,1,1,0
6160,10,4,1114
19682,1,1,0
18599,1,1,0
14536,3,2,260
19325,1,1,0
13546,6,2,417
10464,1,1,0
17104,30,11,150
1976,18,7,504
1387,3,3,1383
18108,2,2,99
14594,11,3,304
15882,2,2,70
19151,3,3,0
9498,68,7,689
8302,24,7,835
14578,12,4,323
16631,15,2,184
19144,1,1,0
13618,1,1,0
11680,1,1,0
1706,25,9,1512
19559,2,1,0
10424,2,2,646
13278,3,3,356
6807,13,6,1032
19551,1,1,0
16435,1,1,0
8305,4,1,831
17950,3,1,46
14186,2,2,5
18832,1,1,0
19192,1,1,0
7485,20,4,644
18820,1,1,0
19148,3,1,20
13587,2,2,200
14670,1,1,0
16246,7,3,38
6542,4,2,392
16813,1,1,0
19504,1,1,0
18125,1,1,0
17770,1,1,0
12953,17,2,186
18930,2,2,24
7774,93,23,892
18029,1,1,0
18749,1,1,0
19467,1,1,0
6434,3,3,186
13785,35,1,375
1882,16,3,1215
14724,1,1,0
8645,14,3,629
9315,122,10,744
19092,2,1,24
13801,5,3,375
13777,10,4,370
12150,2,1,3
19400,1,1,0
16982,4,3,148
14649,5,2,299
18626,2,1,2
17628,2,1,0
19355,1,1,0
13805,74,2,357
13297,2,1,70
19269,3,2,4
17399,4,2,90
17995,45,3,56
7860,8,2,346
12114,9,5,504
3189,24,4,1027
19129,3,3,0
19321,1,1,0
19296,1,1,0
19320,1,1,0
9189,96,8,747
10574,18,8,521
16945,2,1,5
19112,4,1,10
13869,3,2,190
13845,9,2,176
9878,10,2,143
14908,2,1,79
19236,2,1,0
15865,1,1,0
13291,11,3,422
17214,3,2,28
11768,4,1,118
13664,45,7,333
14700,2,2,187
15482,2,2,3
1991,23,9,1357
19208,1,1,0
9601,34,2,505
12749,20,5,454
16828,2,2,146
15642,9,2,124
16754,3,2,67
17327,3,1,120
19217,1,1,0
7155,314,28,778
14980,1,1,0
19211,1,1,0
15701,10,4,133
18465,3,3,31
18460,5,2,28
18064,3,1,17
16706,1,1,0
9034,1,1,0
17600,1,1,0
17156,7,4,108
7431,13,13,919
19060,1,1,0
16901,9,2,102
5293,158,18,1086
13660,5,2,114
7806,153,21,794
19106,1,1,0
18001,8,1,43
15086,1,1,0
8690,2,2,117
18978,1,1,0
18685,1,1,0
9854,4,3,82
19094,1,1,0
18467,2,1,22
13176,4,3,195
7427,2,2,917
18096,4,2,67
13420,16,3,229
10370,24,5,489
10795,44,8,485
19097,1,1,0
19082,1,1,0
18980,2,1,8
18622,1,1,0
12994,4,3,371
18859,1,1,0
12182,4,2,486
14428,30,4,296
8515,3,1,491
18461,1,1,0
17484,2,2,0
842,4,2,396
18466,10,7,15
13833,8,1,105
9623,8,2,562
17667,2,1,81
17322,18,1,94
18835,1,1,0
18989,1,1,0
9217,1,1,0
17531,1,1,0
18995,1,1,0
18986,1,1,0
18992,2,1,0
9750,23,4,591
14575,2,2,286
12866,27,3,430
18469,1,1,0
18757,2,1,0
16433,18,4,147
17098,3,2,87
17866,4,1,36
7591,8,2,886
14822,1,1,0
17248,3,1,36
9410,237,33,698
17881,6,3,28
18220,2,1,42
17002,4,1,105
17108,2,1,54
14036,7,2,333
18459,1,1,0
8600,1,1,0
18647,4,2,7
16473,2,1,2
18470,1,1,0
18844,3,2,3
12875,70,3,431
8824,90,13,644
18050,2,1,52
18105,2,1,48
18853,2,1,0
18854,2,1,0
217,2,2,907
15158,1,1,0
12200,175,14,465
17778,2,2,69
14413,3,2,57
13662,56,5,346
12606,84,11,425
16994,2,1,96
18815,3,2,0
8092,9,5,811
8074,6,3,303
16781,6,3,112
12814,9,5,426
18609,3,1,17
17939,1,1,0
18463,2,1,3
17040,1,1,0
17990,32,12,52
17707,2,1,10
18731,1,1,0
15313,2,1,2
18526,3,1,9
5390,90,13,1056
17276,4,1,84
31,5,3,397
12809,1,1,0
18680,2,1,0
17350,1,1,0
6829,1,1,0
16550,2,2,69
18432,1,1,0
13530,2,1,118
18691,1,1,0
12100,8,6,468
18122,15,2,29
16973,4,3,88
18565,1,1,0
13609,47,4,356
11884,3,1,63
18630,1,1,0
18612,1,1,0
18678,1,1,0
5387,61,8,1130
11931,1,1,0
11759,6,4,460
11084,4,2,34
1849,1088,57,1433
12693,67,4,414
16173,3,1,65
10348,5,5,572
10676,26,2,557
15521,1,1,0
17988,14,3,39
8603,1,1,0
18561,1,1,0
12366,1,1,0
10333,1,1,0
18518,1,1,0
8748,6,5,745
7938,1,1,0
14152,1,1,0
14888,3,3,220
14059,2,1,73
18570,1,1,0
17789,40,36,48
18276,6,2,15
17987,5,3,33
18359,1,1,0
6714,50,14,617
15858,1,1,0
14345,4,3,279
18457,9,1,4
15903,8,4,126
11954,1,1,0
18350,2,1,7
7703,15,4,841
8348,1,1,0
17836,13,4,28
17942,1,1,0
11714,3,1,223
11701,8,2,466
5828,8,3,1039
16044,1,1,0
11825,6,2,421
18411,1,1,0
17967,3,1,26
6802,28,6,837
14202,6,1,222
17328,1,1,0
17897,9,1,32
17106,1,1,0
11500,2,2,264
8714,1,1,0
10383,20,5,405
17113,1,1,0
17659,12,4,43
13923,4,2,80
18139,1,1,0
16054,3,2,142
14829,4,3,223
13104,6,1,141
14520,1,1,0
18328,3,1,0
18325,2,2,0
17787,2,2,32
17680,1,1,0
10380,65,8,572
16939,2,2,32
9212,5,5,671
18028,2,1,15
17545,2,2,21
16172,3,2,69
17982,3,2,6
16053,9,3,35
13608,2,1,0
7148,38,15,718
12223,2,1,317
8617,23,5,528
6124,65,8,1008
18237,1,1,0
13476,1,1,0
11460,1,1,0
2515,6,3,1290
12074,1,1,0
9741,1,1,0
15299,12,7,103
12721,4,1,371
13461,5,2,335
10999,2,1,20
17798,1,1,0
8940,6,3,558
16415,5,2,82
17101,3,1,60
10300,44,6,560
15463,1,1,0
18111,2,1,0
17319,2,1,38
13089,2,2,282
14753,6,1,199
15760,4,3,103
17041,5,1,43
13623,19,1,63
18107,1,1,0
10858,1,1,0
18081,1,1,0
17771,7,1,8
16673,1,1,0
17004,5,1,44
13868,15,5,283
17096,1,1,0
17818,5,1,2
11059,25,4,413
14542,1,1,0
16121,8,1,122
18072,2,1,2
18008,4,1,2
17203,5,3,34
16839,2,2,8
7491,167,27,834
15705,1,1,0
18083,1,1,0
7187,29,3,691
17984,4,3,5
17773,1,1,0
18080,1,1,0
7515,16,4,301
8544,3,3,689
9548,119,10,580
12545,2,2,53
13445,107,9,324
18022,1,1,0
17703,1,1,0
13355,7,2,315
10511,2,2,126
18007,1,1,0
7918,1,1,0
9188,2,2,34
14815,2,1,0
10760,2,1,140
17629,1,1,0
8103,54,2,743
17932,1,1,0
17915,1,1,0
8098,3,2,298
17481,3,1,20
17923,2,1,5
14102,2,2,1
7987,18,3,757
9596,7,2,550
17828,2,2,5
14508,3,3,29
15149,6,2,179
17302,3,1,26
9335,14,11,542
2101,6,4,1318
9100,6,4,630
8889,5,5,543
17883,2,2,1
720,1,1,0
10375,14,3,522
13925,16,3,276
10388,2,2,427
15497,6,1,98
16116,2,2,108
8188,28,10,714
16801,3,2,48
13227,11,4,268
10797,10,3,385
13548,1,1,0
9380,9,4,427
17660,3,1,13
17090,2,2,27
16129,3,2,27
6550,38,10,898
12621,2,2,215
12454,16,2,248
16561,9,1,60
14265,22,3,236
16750,1,1,0
17240,1,1,0
13665,10,4,283
9480,2,1,348
16249,3,1,76
17796,2,2,0
1812,134,14,1354
9096,29,10,647
1687,46,5,1107
17768,2,1,0
16341,2,1,1
10428,25,2,535
11798,5,2,282
9946,4,3,523
10579,5,3,154
17779,1,1,0
9142,48,9,646
6466,2,2,164
17766,1,1,0
12711,7,1,196
6601,52,24,657
17750,1,1,0
11674,15,2,60
16017,1,1,0
14646,1,1,0
15823,6,1,125
13376,2,2,0
17201,1,1,0
17726,1,1,0
12929,9,8,334
12355,25,3,385
15240,1,1,0
8376,7,4,16
17679,1,1,0
15830,6,3,22
17344,1,1,0
1192,155,7,1289
14551,4,3,203
15645,1,1,0
17576,1,1,0
17512,1,1,0
10591,1,1,0
17482,1,1,0
17439,1,1,0
17578,1,1,0
17672,1,1,0
17574,1,1,0
11924,1,1,0
14211,2,1,162
12307,3,1,2
17596,1,1,0
7788,2,2,483
11617,1,1,0
9492,10,6,417
15501,3,3,47
12035,3,1,18
15005,13,1,137
17237,1,1,0
11856,1,1,0
16921,1,1,0
10662,8,2,235
17296,1,1,0
12215,10,1,368
14862,3,2,54
17575,1,1,0
17196,1,1,0
12149,21,11,356
16115,6,2,90
17294,1,1,0
17198,1,1,0
17339,1,1,0
17524,1,1,0
16674,1,1,0
15373,5,2,28
17301,1,1,0
14237,5,3,232
17145,1,1,0
17307,1,1,0
17299,1,1,0
17326,1,1,0
6785,6,5,713
12930,5,4,253
17320,1,1,0
17306,1,1,0
17336,1,1,0
17364,1,1,0
17309,1,1,0
17325,1,1,0
17426,1,1,0
17205,1,1,0
9297,4,2,300
17048,1,1,0
17343,1,1,0
16268,3,2,58
17204,1,1,0
17290,1,1,0
9760,2,2,0
17185,1,1,0
15465,5,2,27
17471,1,1,0
17468,1,1,0
6890,15,3,776
15822,3,1,5
17199,2,1,2
13830,2,1,5
14496,6,5,143
1375,143,10,957
17348,1,1,0
17452,1,1,0
15970,1,1,0
8411,300,14,690
17441,1,1,0
13540,1,1,0
10677,11,2,222
17382,1,1,0
16751,1,1,0
16165,5,2,46
10486,7,3,215
17300,1,1,0
16148,1,1,0
17411,1,1,0
17208,2,2,7
9940,20,2,533
53,3,3,1240
10014,195,3,523
11881,27,3,343
13744,14,2,48
16959,1,1,0
6670,7,3,910
17347,2,1,2
17278,1,1,0
17379,1,1,0
14721,1,1,0
17231,1,1,0
17191,1,1,0
16647,1,1,0
16557,6,4,48
16540,3,2,27
17265,1,1,0
17092,1,1,0
5313,22,7,874
7151,1,1,0
17202,2,1,4
16516,1,1,0
15968,1,1,0
124,12,4,1300
17197,1,1,0
16428,2,1,43
17213,1,1,0
5149,14,3,910
17141,1,1,0
17062,1,1,0
14230,3,2,6
10105,5,4,531
15966,3,2,1
13525,8,5,155
17193,1,1,0
14116,2,2,0
16808,1,1,0
14375,15,3,203
16797,2,2,15
17242,1,1,0
10732,3,2,139
16999,4,1,1
16965,2,1,14
13663,26,2,241
16361,1,1,0
17025,1,1,0
17003,1,1,0
17000,1,1,0
17087,3,2,5
9383,3,2,492
11555,12,1,39
17152,1,1,0
16041,1,1,0
15385,1,1,0
17073,2,1,2
2036,11,5,1192
13161,40,14,294
10657,7,4,386
8434,3,2,638
16202,1,1,0
16208,5,1,57
17080,2,1,1
16374,4,1,27
11042,3,2,140
13409,13,4,262
9420,39,10,516
10978,1,1,0
10870,3,1,349
6983,19,12,769
11079,14,3,374
15397,1,1,0
8582,5,3,527
14802,4,1,82
16830,1,1,0
10868,1,1,0
6498,16,6,844
11312,10,2,192
11970,35,3,365
17015,1,1,0
14743,2,1,28
8857,2,1,255
6494,12,2,821
9204,11,4,465
13846,1,1,0
10359,4,2,125
16537,1,1,0
16644,1,1,0
8989,2,2,0
16927,2,1,6
17012,1,1,0
8574,40,9,610
7976,35,7,656
16270,2,1,21
9488,65,16,565
15653,3,1,59
16970,1,1,0
14720,3,1,88
14221,1,1,0
12599,1,1,0
9186,36,8,556
12332,1,1,0
14916,1,1,0
12302,1,1,0
16782,1,1,0
11661,13,1,385
16932,1,1,0
13909,3,1,209
16894,1,1,0
11673,2,2,328
8710,30,1,646
14920,9,2,51
13589,1,1,0
12607,1,1,0
16807,1,1,0
9292,1,1,0
15930,1,1,0
16873,3,2,0
5650,3,1,0
14347,2,2,27
12548,6,1,318
9349,6,4,565
8450,3,1,0
16681,1,1,0
15893,1,1,0
15697,15,3,63
16850,1,1,0
15820,2,2,8
16536,1,1,0
16586,4,2,14
15263,2,1,9
321,360,9,1337
7181,13,1,608
10765,4,3,448
16238,3,1,29
7677,43,13,747
16575,2,2,0
13795,5,1,139
15985,1,1,0
15142,3,1,25
16514,1,1,0
15550,2,1,84
12160,4,2,341
11328,2,2,34
16388,1,1,0
10021,1,1,0
7827,3,2,469
12315,2,2,131
16680,1,1,0
1107,29,7,1345
10071,2,2,495
16562,1,1,0
14269,8,2,98
7661,6,2,741
16648,1,1,0
16427,1,1,0
16024,2,1,42
16626,1,1,0
15254,2,2,4
16195,2,1,9
8503,3,1,0
15696,1,1,0
15987,1,1,0
1057,3,3,925
16395,1,1,0
16412,2,2,10
15068,3,3,92
9051,15,9,589
16578,1,1,0
16521,1,1,0
15914,5,1,48
11753,3,2,209
7193,43,4,708
15514,2,1,33
8172,9,6,285
11895,2,2,146
16398,1,1,0
16517,1,1,0
16343,1,1,0
11635,1,1,0
14965,3,1,99
16498,1,1,0
15729,2,2,0
9454,19,1,534
9174,4,2,391
9209,2,1,16
9924,20,4,346
16483,1,1,0
15804,6,2,51
16458,1,1,0
11193,3,3,397
9041,5,3,565
16459,1,1,0
16447,1,1,0
10020,4,4,420
14991,5,2,95
14953,1,1,0
11530,21,9,320
16420,1,1,0
16110,5,1,19
14863,2,2,3
16397,1,1,0
16372,3,1,0
16368,2,1,0
16370,1,1,0
8984,24,6,553
15899,1,1,0
8507,115,6,630
16332,1,1,0
14248,3,2,42
16287,1,1,0
14081,1,1,0
14298,1,1,0
16304,1,1,0
8467,3,2,21
16331,1,1,0
1689,49,6,1190
8094,54,3,658
16284,2,1,0
14702,7,3,78
5892,16,7,325
16266,1,1,0
12412,3,3,203
11602,5,3,344
10962,2,2,2
10818,9,2,340
12064,3,1,62
9444,1,1,0
7624,27,1,26
16217,1,1,0
14795,10,2,97
10779,1,1,0
14648,2,2,100
10851,2,1,146
12936,5,1,254
9479,2,2,0
10856,8,3,299
7878,9,4,680
8053,95,6,563
16133,1,1,0
11681,2,1,17
13555,8,1,27
16107,2,1,0
12022,19,4,297
15113,2,1,66
12058,2,1,174
14188,1,1,0
13809,2,1,6
904,15,6,1241
9978,20,8,429
13644,6,1,76
16048,1,1,0
14652,2,2,7
15173,8,1,62
15852,2,2,0
14777,3,1,81
10681,1,1,0
8412,48,5,496
6687,5,4,783
7899,1,1,0
14474,13,6,105
14917,7,1,66
15438,1,1,0
15000,2,1,1
11647,11,3,244
10555,3,1,168
1678,37,7,1010
2556,4,2,1154
7134,11,3,328
10070,6,1,34
14272,3,1,124
14786,9,1,75
15980,1,1,0
11361,4,2,272
13873,7,5,159
4703,2,2,1005
14900,3,1,32
114,14,7,907
14138,7,1,116
12103,5,4,287
12524,8,3,77
8997,2,2,546
12256,22,3,183
10785,1,1,0
9215,2,2,11
11739,2,1,134
10382,1,1,0
12560,1,1,0
9179,1,1,0
15866,1,1,0
15767,1,1,0
7652,1,1,0
9432,29,4,427
15304,8,1,31
14540,2,2,8
9180,32,5,519
15398,1,1,0
2230,34,7,1195
13067,1,1,0
15380,1,1,0
15770,1,1,0
9067,12,2,458
14655,4,4,5
2667,11,3,760
14438,1,1,0
9550,32,9,463
15777,1,1,0
14132,2,1,113
9101,91,9,457
14572,1,1,0
7202,2,1,57
7930,32,11,545
5189,28,3,885
8949,2,2,492
15765,1,1,0
11711,4,3,287
12108,44,5,250
12699,3,1,198
11355,6,1,273
11599,31,2,279
5292,362,23,941
12255,2,2,101
12196,8,5,177
12116,1,1,0
15356,3,1,6
8512,9,4,350
15672,14,14,0
9778,14,1,114
15665,1,1,0
14071,3,2,118
3208,4,3,878
6672,4,2,474
14793,1,1,0
15657,1,1,0
14475,9,1,78
11143,1,1,0
12707,5,1,3
15666,1,1,0
15272,3,1,19
13924,35,1,92
12219,1,1,0
11813,7,2,223
14015,6,1,118
14653,2,1,9
11133,2,1,47
13386,4,3,25
6549,134,19,812
11783,5,2,274
8004,33,4,583
11623,1,1,0
7257,2,2,701
13819,4,3,116
8876,11,6,528
6230,98,8,561
13357,1,1,0
15493,1,1,0
1935,21,5,1143
14847,1,1,0
475,301,8,1315
11024,10,1,298
10483,2,1,382
15387,1,1,0
14714,1,1,0
11822,6,5,48
14271,5,2,28
14294,1,1,0
14195,5,2,61
9077,15,1,323
7183,35,7,693
13273,21,6,168
15372,2,2,0
13411,2,1,83
4573,66,8,959
11006,20,2,336
11793,2,2,5
10559,38,9,363
15246,1,1,0
10335,7,4,93
15335,2,1,1
14252,4,1,54
26,99,16,846
14198,1,1,0
5215,5,2,910
11902,18,5,214
11057,2,1,135
14009,1,1,0
14692,7,1,45
14147,1,1,0
7512,1,1,0
13634,8,2,69
14745,1,1,0
6838,10,5,622
1980,1,1,0
15262,1,1,0
9293,2,2,374
9352,2,2,470
12669,8,2,146
14645,1,1,0
8577,21,3,485
12951,2,1,192
7962,20,5,405
10344,1,1,0
12954,6,1,82
12508,1,1,0
14095,2,1,12
14850,1,1,0
15250,1,1,0
11533,2,2,0
15129,2,2,8
8296,9,1,567
11224,8,5,272
10971,13,2,308
15110,1,1,0
15164,1,1,0
2807,40,7,617
10770,2,2,0
12211,4,3,234
14589,2,1,34
14522,3,2,44
15183,1,1,0
13780,1,1,0
15052,1,1,0
8792,10,2,322
4220,13,6,252
6139,5,2,822
1872,21,5,797
1816,350,9,1207
12847,5,1,185
13470,9,1,139
14874,1,1,0
1803,33,11,763
1332,1,1,0
12030,3,3,62
10065,1,1,0
9040,6,2,341
9121,7,1,480
12861,5,3,103
10631,1,1,0
7008,7,2,696
11864,4,3,240
8584,2,2,349
14890,2,2,10
12487,4,3,190
13791,1,1,0
7687,17,3,408
8996,30,16,489
9657,2,1,0
1870,21,3,817
13880,1,1,0
6094,56,2,764
15080,1,1,0
9634,2,1,238
14915,1,1,0
14049,1,1,0
100,310,9,1280
12889,1,1,0
14814,1,1,0
14989,1,1,0
15066,1,1,0
6896,12,6,713
6463,7,2,790
1839,5,1,790
12784,2,2,183
13762,12,5,101
12467,1,1,0
14778,1,1,0
12869,2,2,128
14485,2,1,6
14971,2,1,1
9856,5,2,222
14909,1,1,0
8915,1,1,0
7555,256,8,630
14024,8,1,48
10165,15,2,350
8646,19,9,355
14133,1,1,0
13437,1,1,0
14662,1,1,0
6781,3,3,552
1298,24,16,1083
10750,5,3,271
10373,40,4,300
12849,5,3,157
8587,11,2,389
8888,2,1,342
14935,1,1,0
13817,3,3,91
6969,56,8,681
12761,1,1,0
14737,1,1,0
13518,8,2,110
8415,56,10,518
7487,1,1,0
144,33,9,1137
12293,11,2,133
10395,2,1,348
9684,51,5,403
8460,1,1,0
11298,1,1,0
6153,22,7,705
14835,1,1,0
14832,1,1,0
6769,8,4,726
10290,19,4,349
8153,7,4,310
2067,10,2,1036
14796,1,1,0
4961,1,1,0
7366,135,5,519
11349,5,3,206
13484,2,1,103
11420,2,2,7
13249,1,1,0
14266,2,1,35
14021,2,2,63
14756,1,1,0
9605,26,3,412
2031,86,12,908
14729,1,1,0
9461,3,2,185
688,40,7,1239
8155,24,4,418
14118,2,1,53
8130,28,3,528
5127,12,4,887
11045,7,4,209
9563,3,1,0
14678,1,1,0
14072,1,1,0
14690,1,1,0
13423,1,1,0
12608,1,1,0
6648,16,3,730
12588,9,5,68
10745,1,1,0
7590,3,2,62
14502,1,1,0
11153,4,2,270
866,252,25,1205
10586,2,2,13
12119,4,4,143
1633,51,9,1180
12836,1,1,0
14577,2,1,1
12118,1,1,0
8441,2,2,328
14223,1,1,0
13419,1,1,0
14564,1,1,0
13219,1,1,0
2208,5,1,841
14531,1,1,0
13215,2,2,53
8414,24,3,421
47,1,1,0
11833,1,1,0
12213,1,1,0
2760,2,1,301
13319,1,1,0
14484,2,1,0
11660,2,1,0
13566,1,1,0
10922,1,1,0
11080,1,1,0
11126,1,1,0
67,645,16,1239
14282,1,1,0
10791,15,8,274
13527,5,2,41
14314,2,1,8
14404,1,1,0
1501,89,7,891
5115,1,1,0
1037,15,6,1024
11517,2,2,9
581,2,1,30
14219,1,1,0
1994,393,25,1099
11892,2,1,129
13140,5,4,89
12626,3,1,141
10126,5,1,279
5619,10,6,592
12145,1,1,0
12084,3,3,146
8537,3,2,459
11096,14,5,240
13384,2,1,37
7743,3,2,16
13467,2,1,1
7746,9,3,491
1253,11,2,252
1845,1,1,0
13367,2,1,38
9853,3,3,117
12714,1,1,0
12177,12,3,157
13313,1,1,0
7823,21,7,526
11849,1,1,0
8922,2,2,224
1005,18,3,1004
7579,20,4,521
12716,8,1,47
10570,2,1,0
10168,1,1,0
694,57,8,1034
11603,7,4,193
7848,2,1,340
13593,1,1,0
12631,6,2,129
6268,45,9,740
11386,1,1,0
13506,1,1,0
7536,50,9,430
7472,15,4,568
13606,5,1,44
14098,1,1,0
7796,13,3,536
14093,1,1,0
14092,1,1,0
8759,63,8,430
13538,1,1,0
12117,1,1,0
7585,64,7,541
12036,3,2,103
13887,3,2,9
10683,9,3,257
6703,3,2,669
12410,2,2,119
9018,1,1,0
12742,2,1,0
5347,15,4,802
13639,1,1,0
13999,1,1,0
9952,2,2,6
7680,153,32,539
13990,1,1,0
9729,1,1,0
13755,3,1,16
12605,3,2,87
13520,3,2,3
12949,1,1,0
10161,3,2,34
6529,12,2,597
12741,1,1,0
13811,1,1,0
11226,1,1,0
2340,270,27,1016
12805,1,1,0
11694,1,1,0
7136,26,9,392
1605,7,2,245
11737,3,2,122
11638,11,9,164
12527,1,1,0
11324,12,3,141
8430,23,2,434
13398,1,1,0
10829,9,1,232
13783,1,1,0
12271,2,2,119
12970,4,1,34
13848,1,1,0
13314,1,1,0
12948,1,1,0
13407,1,1,0
11554,1,1,0
13556,1,1,0
13813,1,1,0
8505,30,7,410
2064,43,3,661
13207,2,2,28
13333,2,1,1
7139,56,8,496
11165,1,1,0
13631,1,1,0
7170,12,5,578
13024,2,1,19
7305,1,1,0
9556,19,2,273
11207,2,2,89
13695,1,1,0
8517,6,3,389
12791,1,1,0
12566,3,2,61
13369,1,1,0
13101,1,1,0
9043,2,2,80
12536,2,1,14
11351,1,1,0
13341,2,2,27
8214,48,7,419
8435,8,4,215
9493,5,3,218
8651,34,13,406
13448,1,1,0
2763,15,3,429
9305,1,1,0
2531,5,3,801
13666,1,1,0
1030,306,9,1118
13122,1,1,0
4468,35,2,687
10536,12,5,197
13503,1,1,0
13647,1,1,0
13638,1,1,0
10128,1,1,0
8123,1,1,0
13620,1,1,0
12473,2,2,56
13549,1,1,0
13568,1,1,0
12864,2,1,10
13592,1,1,0
13331,1,1,0
8895,47,9,303
12728,1,1,0
6064,1,1,0
11203,6,1,169
7336,16,5,531
6427,156,5,582
10667,3,2,49
11473,15,1,111
13442,1,1,0
11194,2,2,171
12124,6,2,100
10816,3,3,196
13481,2,1,0
11118,1,1,0
10139,10,1,216
12415,7,3,69
12135,2,1,0
1105,1,1,0
13413,2,1,0
13450,1,1,0
159,94,11,860
8685,10,8,256
7593,21,3,475
4463,50,5,840
9533,22,5,274
13007,1,1,0
12737,5,1,50
13211,1,1,0
13300,15,14,8
12893,1,1,0
11435,1,1,0
8052,39,5,411
9552,7,4,203
13189,1,1,0
12708,2,1,0
9683,15,4,263
12460,1,1,0
9219,3,3,192
13210,2,1,5
13041,1,1,0
13339,1,1,0
8874,39,6,326
12231,7,2,70
7260,3,2,226
12905,2,1,24
12811,2,1,0
13272,1,1,0
11071,1,1,0
11425,3,1,115
6728,4,3,587
10812,4,1,129
11624,2,1,102
13126,1,1,0
5477,5,3,547
994,26,5,366
12190,3,2,43
10777,24,2,183
7439,4,1,364
10614,1,1,0
12962,4,1,13
8334,96,13,401
10279,11,3,215
8642,6,3,372
10146,1,1,0
8027,31,3,398
7589,24,3,379
12129,8,2,42
13117,1,1,0
13075,2,2,4
11423,1,1,0
13046,2,1,0
11163,3,1,91
415,1,1,0
10244,3,1,12
10634,12,2,75
9749,20,5,169
8369,39,3,365
13105,3,2,0
11008,1,1,0
10352,15,1,188
12846,1,1,0
12993,1,1,0
12857,5,3,8
2649,8,4,853
11036,2,1,1
7248,4,3,501
8831,7,4,255
11174,3,2,129
10310,3,2,104
12838,2,1,17
12530,1,1,0
6918,4,4,153
13035,1,1,0
6767,7,1,562
12871,1,1,0
8338,1,1,0
12095,2,2,6
6502,1,1,0
9062,35,2,292
9537,106,8,212
12986,1,1,0
1525,47,5,735
7498,22,4,224
4912,21,3,671
5557,3,2,57
12969,1,1,0
11531,2,1,24
12916,1,1,0
11837,1,1,0
6507,27,5,562
6526,61,17,508
9658,3,2,250
12933,1,1,0
12870,1,1,0
12840,5,2,3
10824,1,1,0
10393,6,2,117
12045,2,1,24
6661,19,2,575
12821,1,1,0
8164,1,1,0
8910,10,2,300
7763,65,9,433
12464,2,1,25
12834,2,1,3
12573,1,1,0
9932,3,3,54
12555,2,1,8
4418,11,4,732
356,6,6,892
12586,3,2,14
9847,5,3,125
12837,1,1,0
12835,1,1,0
12722,1,1,0
12827,1,1,0
10761,1,1,0
7641,58,9,397
11702,7,2,67
4954,9,1,363
6536,15,4,390
9516,2,2,252
1007,11,6,738
693,5,4,924
11923,3,3,52
12097,1,1,0
12237,1,1,0
12700,1,1,0
12788,1,1,0
12789,1,1,0
12578,2,2,3
11913,2,1,9
6530,34,11,443
10612,1,1,0
12745,1,1,0
10007,2,2,177
7405,4,3,429
11333,3,3,22
10114,3,1,5
10361,1,1,0
12428,2,1,9
7175,2,1,16
8331,4,2,7
11197,4,4,36
12513,5,2,5
11521,3,2,72
10247,17,5,141
11190,1,1,0
616,131,10,1014
9895,5,3,160
6447,14,3,572
9499,15,2,166
2455,61,4,908
7237,4,3,391
11606,3,2,47
12065,1,1,0
12246,2,2,0
12267,1,1,0
11584,1,1,0
11626,21,3,43
9450,28,11,238
8772,1,1,0
11054,1,1,0
12585,1,1,0
12520,1,1,0
10147,1,1,0
6499,1,1,0
12187,1,1,0
12602,1,1,0
8551,1,1,0
2258,4,2,687
7420,5,2,161
7073,15,10,478
7466,3,3,441
12571,1,1,0
12564,1,1,0
12565,1,1,0
12572,1,1,0
12380,1,1,0
11274,1,1,0
12326,2,1,7
11808,1,1,0
10001,1,1,0
12191,1,1,0
9722,5,3,172
12283,2,2,11
12511,2,1,0
8560,4,1,3
9190,3,1,155
12411,1,1,0
9089,12,1,170
12004,2,1,27
