Source,Target
541043,540982
266633,532689
533285,532689
539927,539928
534594,534600
529824,536239
537807,537899
540970,540971
540472,540474
423521,506579
532689,537957
540711,534706
539167,538973
533314,539993
540602,540603
540778,540602
516724,516744
536903,536905
580289,529272
540741,540842
540658,540659
540586,540594
540592,540593
471247,538605
471247,538441
540586,540588
540586,540587
540586,540592
490031,511006
540537,540539
539099,538721
539635,539948
537833,538179
531637,539010
529824,535791
531637,530409
531221,533297
531221,532258
531221,532256
535572,533543
545803,533543
535668,533543
538299,538300
539109,539111
539107,539111
539109,539107
534731,539417
266605,266633
530996,266633
271047,266605
535863,266605
536741,536753
535171,534731
521838,536040
537874,528599
539937,539943
536875,537415
543236,539883
538951,538695
538472,538070
538541,538070
543236,539897
543236,539875
538590,538591
543236,539899
543236,539896
543236,539902
537647,537644
539558,539564
539635,534891
471969,526480
533768,533606
533776,533606
541302,533606
533769,533606
543240,533606
535184,539440
536182,538549
535700,538549
538263,538549
535608,538549
538066,532288
530895,471969
531503,531504
526212,501799
515045,521510
536967,536988
538395,528259
531637,534459
400437,445692
537889,528015
538305,538306
536461,537611
538778,528521
534731,539218
536936,533608
532203,534773
538424,538425
537612,536461
538619,536936
490057,490031
539397,539088
536967,536971
533314,538235
537732,537733
535291,535292
529023,530979
536967,536977
537817,537816
444186,459916
539106,535894
536040,539404
538055,537717
535564,535516
534310,536768
532288,536980
539231,538321
538185,538139
538619,536934
538182,538175
537853,537885
538170,532584
537882,537722
531220,531020
538251,538206
532635,538054
537388,537389
536741,536723
509832,512266
537889,538969
334851,329834
537758,528528
536633,538046
537453,537307
532269,535908
523393,521941
530117,537354
537453,538093
491868,491869
491864,491866
491865,491866
538036,538040
528575,528570
528489,528575
535987,535989
536896,536900
521683,525505
350831,408341
535975,537938
513455,513463
537447,535458
536091,536100
536094,536100
536097,536100
536099,536100
537790,536100
536294,536322
533273,534735
479447,491458
518972,532490
537781,537458
535255,535294
536294,536213
536322,536213
537402,537405
532711,532714
537685,533750
532269,532622
527493,400384
527494,400384
537943,534809
468353,532958
536527,537790
536527,537791
481125,520021
536091,536092
515702,516385
536785,536710
535233,535234
534731,536810
535234,536325
535812,535811
536945,536952
532912,532913
526114,526116
509428,536892
536866,509428
536866,536890
537333,535225
536405,536406
524991,520812
536839,520812
533795,534434
531003,531026
535358,535371
466921,462961
472458,472466
463728,484311
463765,484311
483850,484311
538949,480697
460524,447496
508732,508752
508743,508752
508702,508752
463728,483850
485213,513005
532542,534180
533025,533026
531604,531605
536518,533108
535412,528489
693851,505674
513314,513316
513317,513316
536700,536705
536098,536099
535734,535735
536042,536043
527790,527823
536741,536745
523051,523277
523159,523277
535874,535876
468632,536241
535661,535663
534744,527713
529505,468632
530587,530936
533066,536157
536170,536171
531608,531610
436798,535947
436798,535937
436798,535933
436798,535930
436798,535924
436798,535922
436798,535921
436798,535920
529665,529666
533058,533062
530967,531003
535870,535873
533285,531386
532214,531386
536169,536170
536352,536354
483025,483028
533637,533679
513314,513317
541621,536238
531339,536054
531307,531339
527841,527888
526891,526894
509795,529447
436798,535960
436798,535951
436798,535940
436798,535945
436798,535936
436798,535929
436798,535925
436798,535963
535226,535233
535412,534973
531919,531916
514629,514627
535335,535381
535789,535381
529561,535381
535335,535380
535789,535380
533766,534839
535330,522704
535333,535257
535333,535256
239562,245297
426449,435492
513671,512987
505496,503951
530382,530640
534323,534729
532318,534186
526006,534732
535335,535377
535789,535377
535335,535376
535789,535376
535335,535342
535789,535342
511149,511150
534880,511150
530382,535311
530500,531496
534896,531496
526885,526884
535291,528125
511878,519481
511878,520166
511878,519480
513587,513589
484543,475670
533225,533220
526825,530446
523958,527979
534977,532624
535255,533599
532940,532951
476392,478549
528755,528757
514934,514663
515371,514663
517450,514663
526955,526957
533766,532987
530809,530967
530382,534719
545785,527103
532940,532950
532246,531534
474802,472755
475338,472755
527492,527517
526044,521342
523030,523159
527969,532398
527969,532397
533973,534081
523030,523051
504510,531919
533225,533216
533225,533223
533225,533218
531221,533129
533383,533129
524670,524656
533290,532779
437997,429844
429921,429844
429847,429844
429846,429847
442125,442520
534173,533596
529901,523157
509487,510593
507630,510593
530100,530101
523050,523030
533215,533225
533217,533225
533219,533225
533222,533225
531224,531227
509487,510631
363010,363007
532080,532318
533691,533693
531935,532142
528137,530073
536967,527508
531442,531446
529381,531442
533691,533694
532339,532338
532195,532197
533691,533692
530216,530108
533005,532966
532337,532339
532965,532967
529383,529640
529638,529640
532395,532701
531848,532080
503954,505496
513420,513587
572130,514310
514311,514310
523231,524237
524232,524237
532179,523018
530124,530125
523369,523368
523136,522488
531289,532284
533280,533281
532787,531666
532160,531666
533279,533280
533387,532813
511664,511684
533374,531812
525743,526443
528197,528604
532271,532665
532271,533070
499728,511620
531536,531537
468281,409819
517373,517374
535292,531214
524417,524560
572130,514311
529944,529946
530023,511149
530946,531375
532271,532654
532271,532276
519660,519516
532271,532669
532271,532675
533060,533061
532271,532655
532271,532667
532271,532651
532271,532652
532271,532673
532271,532662
532271,532677
532271,532657
532271,532658
532271,532653
532271,532663
532271,532674
532271,532678
532271,532664
532271,532670
532271,532666
532271,532656
532271,532659
532271,532661
532271,532668
532271,532644
530984,531255
474239,513629
531448,531261
531455,529143
531457,529143
531466,529143
532271,532672
531646,531655
532912,531037
525345,530500
524576,523408
532370,523408
531646,531629
532616,532611
531666,532451
530453,530455
531108,531143
454287,480746
520911,520566
532210,531402
532271,532679
522183,522186
522181,522183
508514,509415
541621,516700
529597,516700
511358,527289
529857,527289
527564,529102
481223,507962
530228,491497
531907,531855
530113,530124
531196,531138
531221,532119
532015,532119
532016,532120
531221,532120
516449,532239
526067,526122
531766,531617
499534,531296
529528,529538
501028,514435
523231,524232
508657,531253
517336,517339
531639,531626
521145,521211
523958,527976
531565,527844
531002,531103
529122,528140
518552,531114
528610,528620
531277,531279
520233,529822
524960,526618
481842,493887
446592,515372
529183,515372
529349,515372
447276,515372
530250,529777
531212,530396
521156,521159
497686,497691
531082,531108
545521,531207
482517,519760
528533,530024
528672,528666
510189,510179
529316,529319
531226,435786
530398,530369
529126,529181
513578,513579
530239,530240
528644,528645
528554,528817
531005,531007
531068,531007
513418,513578
528649,528650
528500,528501
528554,528555
528819,528554
526260,526258
474213,474229
520233,522950
530727,530729
529498,529499
528483,529499
522465,522471
511083,511087
511088,511087
522099,522102
522101,522102
509717,511438
509721,511438
511439,511438
512957,512958
512959,512958
521557,521143
530250,529677
525608,526211
526269,522713
511083,511088
516519,515242
530250,529760
530250,529768
530250,529765
530250,529761
530250,529769
530250,529771
530250,529770
530250,529774
530250,529775
530250,529778
522900,522901
530250,529776
530250,529767
530250,529766
530250,529779
530514,530515
530250,529782
529562,529564
530250,529763
530471,530232
530470,530471
530250,529757
516715,516724
530250,530402
530250,529752
528551,528565
510801,510787
530250,529755
530250,529756
530250,529754
530250,529750
529421,529527
529855,529527
530250,529749
530250,529748
530250,530366
530250,530367
530250,530368
530237,530170
530250,529744
528292,527249
529960,528292
530131,530134
512163,512182
512182,512186
512163,512186
530250,530257
530250,530256
530250,530255
530250,529745
530250,529743
530250,529773
528450,528451
527468,528451
527479,528451
529990,527054
530250,529772
512567,512566
530250,529781
529960,529849
525735,525734
409819,419481
529960,509660
458308,526217
517760,518259
505835,505804
528857,529908
530250,529753
530250,529751
530250,529747
519198,520233
529863,529386
529855,529386
525710,529599
529720,529390
512300,521925
499946,499952
524730,524732
523819,523906
515292,515389
527404,529483
527404,527403
521145,521729
521145,520363
521145,521254
521145,520677
526546,526547
526873,526876
526546,526550
511350,517447
528342,528344
525151,513283
525151,513284
522622,521629
499951,499946
519471,519486
509660,519486
587108,528649
525736,529382
443567,443572
526959,526958
526958,526960
526959,526960
526707,526712
525151,508669
516449,522229
527724,529152
531717,510909
527228,527230
527723,527724
528580,528581
416487,452308
525636,525638
512336,499951
379638,434184
330967,338818
344184,338818
337747,338818
390565,391270
352874,352583
528705,528752
528705,528700
526863,526862
526841,526842
526944,526947
527122,527119
526836,526838
526844,526846
529093,529095
518728,518776
514435,522294
526260,526297
527755,527947
527228,527750
527755,527750
527598,527829
528250,528252
527969,527970
408964,433602
528761,528762
522461,528751
512988,513888
527756,527778
524962,525547
525118,525547
525044,525046
528333,528334
522415,522465
509327,486017
502440,507401
528084,528103
528755,526073
494418,494470
528705,528708
195337,189815
482998,494078
510553,510552
523388,524113
524259,524113
426706,450639
180769,190370
528610,528628
137567,233579
336527,336458
311648,311647
339129,340355
215385,215849
364413,388660
388756,388660
411982,426043
430854,437152
422072,422066
333852,333853
448157,450467
414986,442402
489410,493767
493990,493767
186056,185074
241555,241575
368097,368174
382194,519581
527647,527200
527333,527200
489512,489627
527755,527989
510820,510824
490484,490447
511090,511152
511094,511152
511135,511152
527969,527972
516991,518030
521624,518030
526582,526584
528752,510650
527449,527503
527441,527501
528276,528251
528082,527863
528082,527861
527994,528248
527949,528276
527091,527928
527679,527928
527645,527647
527815,527994
527949,528088
527967,528175
526934,526942
526941,526942
526938,526942
526933,526942
527967,528230
528234,528235
527967,527971
501743,501748
524962,525551
525118,525551
527598,527798
527598,527814
527598,527827
527013,527015
525083,526250
525270,525328
500764,523174
520338,518880
528082,528083
529878,525045
482113,527610
482113,527578
330285,515426
527815,527993
527091,527926
527679,527926
527698,527399
527464,527399
527949,527742
511225,525182
525743,527644
527815,527923
527969,522628
527969,509020
527930,527931
487537,499518
527747,518559
501028,511175
447276,517059
446592,519332
447276,519332
447276,527055
504093,504095
506960,504093
521848,521850
513313,513061
527552,507628
524063,526784
527575,527561
526534,526536
520058,520059
364861,364834
521749,521750
526532,526534
518761,506185
525182,525164
607626,527075
525864,525522
522099,522101
525216,525495
527091,527099
527679,527099
514794,514795
527384,527127
519198,520237
527645,527198
522904,522619
526986,527004
521433,521333
424870,424874
431097,424874
525052,525066
524869,524868
526416,521100
508112,521340
506922,506350
434537,466403
529878,526508
501941,500889
506472,500889
523956,523957
520299,526028
526905,526914
527679,520673
527091,520673
526664,526667
526870,526871
526870,526941
526870,526938
526870,526934
526870,526933
526676,526682
526849,526852
526683,526684
526163,526164
457822,476130
518240,523938
524874,524873
522761,525576
521754,525576
522871,525576
525155,525576
525257,525576
525605,385693
526226,526404
526060,526062
525856,526060
526633,526634
525237,525671
525657,525659
523538,525337
524129,524130
522139,522166
516519,519867
525650,526026
525530,525528
463765,463728
525175,525176
512957,512959
509717,511439
509721,511439
511158,511165
511160,511165
511090,511151
511094,511151
511135,511151
511152,511151
523538,523539
526280,526284
525480,523538
