projectA,projectB,Devs_intersect,Revs_intersect
openstack/project-config,openstack/glance_store,40.0,26.666666666666668
openstack/project-config,openstack/openstack-ansible-rsyslog_server,100.0,33.33333333333333
openstack/project-config,openstack/openstack-ansible-rsyslog_client,100.0,33.33333333333333
openstack/project-config,openstack/castellan,100.0,13.793103448275861
openstack/project-config,openstack/kuryr,100.0,33.33333333333333
openstack/project-config,openstack/freezer,80.0,47.61904761904761
openstack/project-config,openstack/magnum,100.0,23.88059701492537
openstack/project-config,openstack/murano,100.0,15.789473684210526
openstack/project-config,openstack/adjutant,100.0,28.57142857142857
openstack/project-config,openstack/openstack-ansible-os_neutron,0.0,42.857142857142854
openstack/project-config,openstack/openstack-ansible-tests,60.0,26.666666666666668
openstack/project-config,openstack/openstack-ansible-rabbitmq_server,100.0,33.33333333333333
openstack/project-config,openstack/kuryr-libnetwork,100.0,36.36363636363637
openstack/project-config,openstack/freezer-api,75.0,38.095238095238095
openstack/project-config,openstack/cloudkitty,100.0,22.22222222222222
openstack/project-config,openstack/cyborg,100.0,55.55555555555556
openstack/project-config,openstack/skyline-console,0.0,0.0
openstack/project-config,openstack/openstack-ansible-lxc_hosts,100.0,33.33333333333333
openstack/project-config,openstack/kayobe,100.0,0.0
openstack/project-config,openstack/kuryr-kubernetes,50.0,22.727272727272727
openstack/project-config,openstack/kuryr-tempest-plugin,50.0,30.0
openstack/project-config,openstack/diskimage-builder,66.66666666666666,28.947368421052634
openstack/project-config,openstack/python-novaclient,100.0,42.30769230769231
openstack/project-config,openstack/neutron-vpnaas,100.0,43.90243902439025
openstack/project-config,openstack/heat-translator,100.0,28.57142857142857
openstack/project-config,openstack/tacker-horizon,100.0,75.0
openstack/project-config,openstack/ironic-python-agent-builder,100.0,0.0
openstack/project-config,openstack/python-designateclient,100.0,25.0
openstack/project-config,openstack/ironic-python-agent,83.33333333333334,34.48275862068966
openstack/project-config,openstack/swift,71.42857142857143,20.588235294117645
openstack/project-config,openstack/devstack-gate,75.0,54.074074074074076
openstack/project-config,openstack/networking-ovn,85.71428571428571,35.8974358974359
openstack/project-config,openstack/keystoneauth,100.0,50.0
openstack/project-config,openstack/keystonemiddleware,100.0,27.77777777777778
openstack/project-config,openstack/neutron-fwaas,77.77777777777779,28.26086956521739
openstack/project-config,openstack/metalsmith,100.0,0.0
openstack/project-config,openstack/ansible-hardening,100.0,25.0
openstack/project-config,openstack/heat,69.23076923076923,33.89830508474576
openstack/project-config,openstack/oslo.service,100.0,16.666666666666664
openstack/project-config,openstack/oslo.messaging,58.333333333333336,31.428571428571427
openstack/project-config,openstack/devstack-plugin-nfs,0.0,30.0
openstack/project-config,openstack/ec2-api,100.0,50.0
openstack/project-config,openstack/grenade,45.45454545454545,29.72972972972973
openstack/project-config,openstack/python-cinderclient,100.0,30.0
openstack/project-config,openstack/kayobe-config-dev,100.0,0.0
openstack/project-config,openstack/networking-bgpvpn,71.42857142857143,29.166666666666668
openstack/project-config,openstack/oslo.concurrency,100.0,6.25
openstack/project-config,openstack/bifrost,100.0,33.33333333333333
openstack/project-config,openstack/networking-sfc,83.33333333333334,30.76923076923077
openstack/project-config,openstack/magnum-tempest-plugin,100.0,0.0
openstack/project-config,openstack/tenks,100.0,40.0
openstack/project-config,openstack/election,100.0,38.46153846153847
openstack/project-config,openstack/charm-ceph-mon,100.0,66.66666666666666
openstack/project-config,openstack/tooz,100.0,20.0
openstack/project-config,openstack/networking-bagpipe,66.66666666666666,31.25
openstack/project-config,openstack/sahara,66.66666666666666,19.35483870967742
openstack/project-config,openstack/python-saharaclient,100.0,13.333333333333334
openstack/project-config,openstack/ldappool,0.0,16.666666666666664
openstack/project-config,openstack/octavia-dashboard,100.0,18.75
openstack/project-config,openstack/sushy,66.66666666666666,38.46153846153847
openstack/project-config,openstack/magnum-ui,100.0,41.17647058823529
openstack/project-config,openstack/barbican-tempest-plugin,100.0,25.0
openstack/project-config,openstack/ironic-tempest-plugin,42.857142857142854,25.581395348837212
openstack/project-config,openstack/tripleo-docs,0.0,33.33333333333333
openstack/project-config,openstack/tripleo-operator-ansible,100.0,45.45454545454545
openstack/project-config,openstack/senlin-dashboard,100.0,40.0
openstack/project-config,openstack/zun,66.66666666666666,22.22222222222222
openstack/project-config,openstack/python-troveclient,100.0,42.857142857142854
openstack/project-config,openstack/ironic-inspector,33.33333333333333,41.66666666666667
openstack/project-config,openstack/manila-ui,100.0,44.44444444444444
openstack/project-config,openstack/ansible-config_template,100.0,0.0
openstack/project-config,openstack/zaqar-ui,100.0,33.33333333333333
openstack/project-config,openstack/ovsdbapp,33.33333333333333,66.66666666666666
openstack/project-config,openstack/python-glanceclient,100.0,30.0
openstack/project-config,openstack/oslo.cache,100.0,11.11111111111111
openstack/project-config,openstack/openstack-manuals,66.66666666666666,33.00970873786408
openstack/project-config,openstack/loci,100.0,22.22222222222222
openstack/project-config,openstack/osc-placement,100.0,14.285714285714285
openstack/project-config,openstack/cinderlib,100.0,18.181818181818183
openstack/project-config,openstack/security-analysis,100.0,33.33333333333333
openstack/project-config,openstack/python-neutronclient,40.0,32.5
openstack/project-config,openstack/tap-as-a-service,100.0,41.17647058823529
openstack/project-config,openstack/openstack-ansible-os_swift,0.0,20.0
openstack/project-config,openstack/openstack-ansible-lxc_container_create,100.0,33.33333333333333
openstack/project-config,openstack/designate-dashboard,100.0,18.181818181818183
openstack/project-config,openstack/taskflow,100.0,25.0
openstack/project-config,openstack/manila-image-elements,50.0,38.46153846153847
openstack/project-config,openstack/ironic-ui,100.0,42.857142857142854
openstack/project-config,openstack/openstack-ansible-os_keystone,33.33333333333333,11.11111111111111
openstack/project-config,openstack/openstack-ansible-os_ceilometer,100.0,33.33333333333333
openstack/project-config,openstack/openstack-ansible-repo_server,100.0,33.33333333333333
openstack/project-config,openstack/murano-tempest-plugin,100.0,60.0
openstack/project-config,openstack/puppet-openstack-integration,83.33333333333334,24.390243902439025
openstack/project-config,openstack/openstackdocstheme,50.0,16.666666666666664
openstack/project-config,openstack/murano-dashboard,75.0,32.25806451612903
openstack/project-config,openstack/zun-ui,100.0,33.33333333333333
openstack/project-config,openstack/ironic-lib,50.0,29.411764705882355
openstack/project-config,openstack/networking-odl,85.71428571428571,36.58536585365854
openstack/project-config,openstack/python-keystoneclient,100.0,28.000000000000004
openstack/project-config,openstack/openstack-ansible-openstack_hosts,100.0,33.33333333333333
openstack/project-config,openstack/openstack-ansible-galera_server,100.0,25.0
openstack/project-config,openstack/ansible-role-redhat-subscription,100.0,16.666666666666664
openstack/project-config,openstack/tempest-lib,100.0,33.33333333333333
openstack/project-config,openstack/openstack-health,33.33333333333333,7.6923076923076925
openstack/project-config,openstack/puppet-keystone,100.0,33.33333333333333
openstack/project-config,openstack/kayobe-config,100.0,0.0
openstack/project-config,openstack/pbr,66.66666666666666,29.411764705882355
openstack/project-config,openstack/os-testr,50.0,18.181818181818183
openstack/project-config,openstack/yaql,0.0,0.0
openstack/project-config,openstack/openstack-doc-tools,50.0,16.666666666666664
openstack/project-config,openstack/openstackclient,0.0,0.0
openstack/project-config,openstack/cookbook-openstack-bare-metal,100.0,33.33333333333333
openstack/project-config,openstack/oslo.reports,100.0,14.285714285714285
openstack/project-config,openstack/futurist,100.0,33.33333333333333
openstack/project-config,openstack/oslo.i18n,100.0,20.0
openstack/project-config,openstack/whereto,50.0,50.0
openstack/project-config,openstack/os-api-ref,60.0,15.789473684210526
openstack/project-config,openstack/os-client-config,100.0,12.5
openstack/project-config,openstack/shade,100.0,55.55555555555556
openstack/project-config,openstack/reno,100.0,50.0
openstack/project-config,openstack/hacking,100.0,18.75
openstack/project-config,openstack/storlets,100.0,20.0
openstack/project-config,openstack/ossa,100.0,20.0
openstack/project-config,openstack/oslo.db,57.14285714285714,27.27272727272727
openstack/project-config,openstack/watcher,100.0,14.285714285714285
openstack/project-config,openstack/stackviz,100.0,40.0
openstack/project-config,openstack/vitrage,100.0,55.55555555555556
openstack/project-config,openstack/openstack-ansible-nspawn_hosts,100.0,20.0
openstack/project-config,openstack/openstack-ansible-nspawn_container_create,100.0,20.0
openstack/project-config,openstack/puppet-ceph,100.0,40.0
openstack/project-config,openstack/cinder-specs,100.0,11.11111111111111
openstack/project-config,openstack/oslo.policy,100.0,10.0
openstack/project-config,openstack/karbor,100.0,45.45454545454545
openstack/project-config,openstack/python-karborclient,100.0,0.0
openstack/project-config,openstack/senlin,100.0,25.0
openstack/project-config,openstack/governance-sigs,100.0,9.090909090909092
openstack/project-config,openstack/training-labs,100.0,0.0
openstack/project-config,openstack/training-guides,100.0,35.714285714285715
openstack/project-config,openstack/patrole,100.0,38.46153846153847
openstack/project-config,openstack/pyeclib,100.0,15.0
openstack/project-config,openstack/pymod2pkg,50.0,15.0
openstack/project-config,openstack/oslo.vmware,33.33333333333333,26.31578947368421
openstack/project-config,openstack/networking-generic-switch,100.0,33.33333333333333
openstack/project-config,openstack/python-ironicclient,66.66666666666666,25.0
openstack/project-config,openstack/python-mistralclient,100.0,18.181818181818183
openstack/project-config,openstack/zaqar,100.0,20.0
openstack/project-config,openstack/python-magnumclient,100.0,27.27272727272727
openstack/project-config,openstack/virtualbmc,100.0,27.27272727272727
openstack/project-config,openstack/oslo.config,100.0,33.33333333333333
openstack/project-config,openstack/openstack-ansible-os_panko,100.0,14.285714285714285
openstack/project-config,openstack/neutron-lbaas,91.66666666666666,39.21568627450981
openstack/project-config,openstack/neutron-lbaas-dashboard,100.0,31.818181818181817
openstack/project-config,openstack/js-openstack-lib,75.0,18.181818181818183
openstack/project-config,openstack/puppet-openstack-specs,100.0,0.0
openstack/project-config,openstack/scientific-wg,100.0,0.0
openstack/project-config,openstack/python-dracclient,100.0,20.0
openstack/project-config,openstack/networking-midonet,100.0,36.666666666666664
openstack/project-config,openstack/eslint-config-openstack,100.0,25.0
openstack/project-config,openstack/masakari-specs,100.0,0.0
openstack/project-config,openstack/oslo.context,100.0,22.22222222222222
openstack/project-config,openstack/kolla-cli,25.0,80.0
openstack/project-config,openstack/sahara-tests,100.0,28.57142857142857
openstack/project-config,openstack/python-swiftclient,42.857142857142854,28.000000000000004
openstack/project-config,openstack/monasca-api,80.0,28.000000000000004
openstack/project-config,openstack/monasca-log-api,100.0,37.5
openstack/project-config,openstack/monasca-common,33.33333333333333,41.66666666666667
openstack/project-config,openstack/tempest-horizon,100.0,28.57142857142857
openstack/project-config,openstack/karbor-dashboard,100.0,0.0
openstack/project-config,openstack/project-team-guide,100.0,33.33333333333333
openstack/project-config,openstack/monasca-analytics,100.0,33.33333333333333
openstack/project-config,openstack/manila-specs,100.0,9.090909090909092
openstack/project-config,openstack/ptgbot,100.0,50.0
openstack/project-config,openstack/openstack-ansible-galera_client,100.0,33.33333333333333
openstack/project-config,openstack/qinling,100.0,0.0
openstack/project-config,openstack/python-qinlingclient,100.0,0.0
openstack/project-config,openstack/qinling-dashboard,100.0,0.0
openstack/project-config,openstack/searchlight,100.0,20.0
openstack/project-config,openstack/python-searchlightclient,100.0,0.0
openstack/project-config,openstack/searchlight-ui,100.0,22.22222222222222
openstack/project-config,openstack/searchlight-specs,100.0,0.0
openstack/project-config,openstack/oslo.versionedobjects,40.0,33.33333333333333
openstack/project-config,openstack/instack-undercloud,66.66666666666666,43.75
openstack/project-config,openstack/liberasurecode,100.0,0.0
openstack/project-config,openstack/trove,58.333333333333336,25.0
openstack/project-config,openstack/monasca-thresh,0.0,40.0
openstack/project-config,openstack/monasca-ui,75.0,27.77777777777778
openstack/project-config,openstack/os-loganalyze,100.0,60.0
openstack/project-config,openstack/freezer-web-ui,75.0,53.84615384615385
openstack/project-config,openstack/monasca-transform,100.0,20.0
openstack/project-config,openstack/devstack-plugin-pika,100.0,50.0
openstack/project-config,openstack/devstack-plugin-zmq,100.0,42.857142857142854
openstack/project-config,openstack/python-senlinclient,100.0,50.0
openstack/project-config,openstack/watcher-dashboard,100.0,25.0
openstack/project-config,openstack/solum-dashboard,100.0,0.0
openstack/project-config,openstack/python-heatclient,100.0,25.0
openstack/project-config,openstack/neutron-vpnaas-dashboard,0.0,0.0
openstack/project-config,openstack/networking-l2gw,83.33333333333334,25.0
openstack/project-config,openstack/networking-l2gw-tempest-plugin,50.0,33.33333333333333
openstack/project-config,openstack/trove-dashboard,100.0,15.0
openstack/project-config,openstack/openstack-ansible-os_congress,100.0,22.22222222222222
openstack/project-config,openstack/python-muranoclient,75.0,16.666666666666664
openstack/project-config,openstack/sahara-dashboard,100.0,22.22222222222222
openstack/project-config,openstack/blazar-dashboard,100.0,33.33333333333333
openstack/project-config,openstack/cloudkitty-dashboard,100.0,26.666666666666668
openstack/project-config,openstack/murano-agent,33.33333333333333,33.33333333333333
openstack/project-config,openstack/murano-pkg-check,33.33333333333333,55.55555555555556
openstack/project-config,openstack/murano-apps,100.0,32.0
openstack/project-config,openstack/heat-templates,50.0,22.727272727272727
openstack/project-config,openstack/heat-specs,100.0,25.0
openstack/project-config,openstack/stevedore,100.0,20.0
openstack/project-config,openstack/mistral-extra,100.0,20.0
openstack/project-config,openstack/microversion-parse,100.0,50.0
openstack/project-config,openstack/oslo.middleware,100.0,20.0
openstack/project-config,openstack/devstack-plugin-kafka,0.0,0.0
openstack/project-config,openstack/automaton,100.0,33.33333333333333
openstack/project-config,openstack/qa-specs,100.0,25.0
openstack/project-config,openstack/python-ironic-inspector-client,100.0,23.076923076923077
openstack/project-config,openstack/bashate,100.0,50.0
openstack/project-config,openstack/monasca-notification,50.0,50.0
openstack/project-config,openstack/monasca-persister,100.0,60.0
openstack/project-config,openstack/solum,100.0,37.5
openstack/project-config,openstack/monasca-agent,100.0,40.0
openstack/project-config,openstack/networking-onos,100.0,17.647058823529413
openstack/project-config,openstack/solum-infra-guestagent,100.0,5.88235294117647
openstack/project-config,openstack/openstack-ux,100.0,6.25
openstack/project-config,openstack/reviewstats,100.0,18.181818181818183
openstack/project-config,openstack/openstack-ansible-memcached_server,100.0,33.33333333333333
openstack/project-config,openstack/dragonflow,83.33333333333334,35.714285714285715
openstack/project-config,openstack/puppet-congress,0.0,50.0
openstack/project-config,openstack/congress,75.0,26.08695652173913
openstack/project-config,openstack/neutron-fwaas-dashboard,100.0,28.57142857142857
openstack/project-config,openstack/tricircle,100.0,18.181818181818183
openstack/project-config,openstack/python-tricircleclient,100.0,42.857142857142854
openstack/project-config,openstack/swift-specs,100.0,50.0
openstack/project-config,openstack/python-monascaclient,100.0,27.27272727272727
openstack/project-config,openstack/puppet-openstack-guide,100.0,33.33333333333333
openstack/project-config,openstack/openstack-ansible-os_monasca,100.0,14.285714285714285
openstack/project-config,openstack/monasca-kibana-plugin,50.0,54.54545454545454
openstack/project-config,openstack/i18n-specs,100.0,40.0
openstack/project-config,openstack/rally,100.0,25.0
openstack/project-config,openstack/openstack-ansible-pip_install,100.0,18.181818181818183
openstack/project-config,openstack/openstack-ansible-repo_build,100.0,33.33333333333333
openstack/project-config,openstack/python-zunclient,100.0,14.285714285714285
openstack/project-config,openstack/congress-tempest-plugin,100.0,40.0
openstack/project-config,openstack/congress-dashboard,100.0,40.0
openstack/project-config,openstack/contributor-guide,100.0,11.11111111111111
openstack/project-config,openstack/faafo,100.0,33.33333333333333
openstack/project-config,openstack/service-types-authority,85.71428571428571,40.909090909090914
openstack/project-config,openstack/ideas,100.0,33.33333333333333
openstack/project-config,openstack/governance-uc,66.66666666666666,22.22222222222222
openstack/project-config,openstack/shotgun,100.0,33.33333333333333
openstack/project-config,openstack/monasca-events-api,50.0,30.0
openstack/project-config,openstack/fuel-library,100.0,16.666666666666664
openstack/project-config,openstack/fuel-web,50.0,11.11111111111111
openstack/project-config,openstack/fuel-nailgun-extension-cluster-upgrade,100.0,9.090909090909092
openstack/project-config,openstack/fuel-devops,33.33333333333333,4.761904761904762
openstack/project-config,openstack/fuel-dev-tools,100.0,0.0
openstack/project-config,openstack/fuel-stats,100.0,9.090909090909092
openstack/project-config,openstack/fuel-nailgun-extension-converted-serializers,100.0,10.0
openstack/project-config,openstack/fuel-nailgun-extension-iac,100.0,10.0
openstack/project-config,openstack/fuel-plugin-murano-tests,100.0,0.0
openstack/project-config,openstack/fuel-plugin-murano,100.0,0.0
openstack/project-config,openstack/fuel-qa,100.0,0.0
openstack/project-config,openstack/fuel-menu,100.0,0.0
openstack/project-config,openstack/fuel-ui,100.0,0.0
openstack/project-config,openstack/fuel-nailgun-agent,100.0,0.0
openstack/project-config,openstack/fuel-main,100.0,0.0
openstack/project-config,openstack/fuel-astute,100.0,0.0
openstack/project-config,openstack/fuel-mirror,100.0,0.0
openstack/project-config,openstack/fuel-virtualbox,100.0,0.0
openstack/project-config,openstack/fuel-ostf,100.0,7.142857142857142
openstack/project-config,openstack/fuel-plugins,100.0,0.0
openstack/project-config,openstack/fuel-agent,100.0,0.0
openstack/project-config,openstack/fuel-docs,33.33333333333333,9.090909090909092
openstack/project-config,openstack/fuel-specs,100.0,0.0
openstack/project-config,openstack/fuel-octane,33.33333333333333,15.384615384615385
openstack/project-config,openstack/tuning-box,100.0,7.6923076923076925
openstack/project-config,openstack/python-fuelclient,33.33333333333333,13.043478260869565
openstack/project-config,openstack/neutron-interconnection,100.0,37.5
openstack/project-config,openstack/openstack-ansible-apt_package_pinning,100.0,33.33333333333333
openstack/project-config,openstack/openstack-specs,100.0,0.0
openstack/project-config,openstack/charm-neutron-api-genericswitch,100.0,16.666666666666664
openstack/project-config,openstack/os-acc,100.0,50.0
openstack/project-config,openstack/ironic-specs,100.0,25.0
openstack/project-config,openstack/openstack-ansible-os_zaqar,100.0,0.0
openstack/project-config,openstack/openstack-ansible-os_watcher,100.0,0.0
openstack/project-config,openstack/openstack-ansible-os_searchlight,100.0,20.0
openstack/project-config,openstack/arch-design,100.0,40.0
openstack/project-config,openstack/operations-guide,100.0,42.857142857142854
openstack/project-config,openstack/ha-guide,100.0,38.46153846153847
openstack/project-config,openstack/i18n,100.0,30.0
openstack/project-config,openstack/security-doc,100.0,33.33333333333333
openstack/project-config,openstack/api-site,100.0,29.411764705882355
openstack/project-config,openstack/puppet-crane,100.0,16.666666666666664
openstack/project-config,openstack/docs-specs,25.0,4.285714285714286
openstack/project-config,openstack/tempest-tripleo-ui,100.0,25.0
openstack/project-config,openstack/charm-ceph,33.33333333333333,0.0
openstack/project-config,openstack/openstack-ansible-os_monasca-agent,100.0,14.285714285714285
openstack/project-config,openstack/openstack-ansible-os_molteniron,100.0,40.0
openstack/project-config,openstack/openstack-ansible-os_almanach,100.0,0.0
openstack/project-config,openstack/tripleo-ui,100.0,40.0
openstack/project-config,openstack-infra/opendev-website,50.0,40.0
openstack/project-config,openstack/ansible-role-k8s-cinder,100.0,0.0
openstack/project-config,openstack/ansible-role-k8s-cookiecutter,100.0,0.0
openstack/project-config,openstack/ansible-role-k8s-glance,100.0,25.0
openstack/project-config,openstack/ansible-role-k8s-keystone,100.0,0.0
openstack/project-config,openstack/ansible-role-k8s-mariadb,100.0,25.0
openstack/project-config,openstack/ansible-role-k8s-rabbitmq,100.0,0.0
openstack/project-config,openstack/ansible-role-k8s-tripleo,100.0,0.0
openstack/project-config,openstack/openstack-zuul-roles,100.0,80.0
openstack/project-config,openstack/oslosphinx,100.0,30.0
openstack/project-config,openstack/python-solumclient,0.0,40.0
openstack/project-config,openstack/python-watcherclient,100.0,37.5
openstack/project-config,openstack/trove-integration,100.0,40.0
openstack/project-config,openstack/murano-deployment,33.33333333333333,22.22222222222222
openstack/project-config,openstack/devstack-plugin-amqp1,100.0,0.0
openstack/project-config,openstack/python-brick-cinderclient-ext,100.0,30.0
openstack/project-config,openstack/openstack-ansible-os_monasca-ui,100.0,60.0
openstack/project-config,openstack/release-test,100.0,27.27272727272727
openstack/project-config,openstack/astara,100.0,80.0
openstack/project-config,openstack/astara-appliance,100.0,70.0
openstack/project-config,openstack/astara-neutron,100.0,70.0
openstack/project-config,openstack/astara-horizon,100.0,70.0
openstack/project-config,openstack/fuxi-kubernetes,50.0,45.45454545454545
openstack/project-config,openstack/fuxi-golang,50.0,45.45454545454545
openstack/project-config,openstack/fuxi,66.66666666666666,42.857142857142854
openstack/project-config,openstack-infra/puppet-odsreg,100.0,75.0
openstack/project-config,openstack/openstack-chef-repo,100.0,0.0
openstack/project-config,openstack/activity-board,100.0,14.285714285714285
openstack/project-config,openstack-infra/beaker-localhost,100.0,50.0
openstack/project-config,openstack-infra/beaker-nodepool,100.0,50.0
openstack/project-config,openstack-infra/puppet-docker_registry,100.0,14.285714285714285
openstack/project-config,openstack/releasestatus,100.0,12.5
openstack/project-config,openstack-infra/vinz-webclient,100.0,14.285714285714285
openstack/project-config,openstack/zuul-packaging,100.0,50.0
openstack/project-config,openstack/rst2bash,100.0,28.57142857142857
openstack/project-config,openstack/goal-tools,100.0,0.0
openstack/project-config,openstack/sahara-extra,100.0,25.0
openstack/project-config,openstack/release-tools,100.0,41.17647058823529
openstack/project-config,openstack/kolla-kubernetes,100.0,28.57142857142857
openstack/project-config,openstack/openstack-planet,100.0,0.0
openstack/project-config,openstack/self-healing-sig,0.0,25.0
openstack/project-config,openstack/tripleo-incubator,100.0,42.857142857142854
openstack/project-config,openstack/bandit,100.0,35.294117647058826
openstack/project-config,openstack/python-congressclient,100.0,42.857142857142854
openstack/project-config,openstack/networking-calico,100.0,25.0
openstack/project-config,openstack/monasca-statsd,100.0,40.0
openstack/project-config,openstack/python-ceilometerclient,100.0,25.0
openstack/project-config,openstack/cue,100.0,25.0
openstack/project-config,openstack/cue-dashboard,100.0,20.0
openstack/project-config,openstack/python-cueclient,100.0,20.0
openstack/project-config,openstack/horizon-cisco-ui,100.0,42.857142857142854
openstack/project-config,openstack/oslo-cookiecutter,100.0,25.0
openstack/project-config,openstack/dib-utils,100.0,100.0
openstack/project-config,openstack/app-catalog-ui,66.66666666666666,58.333333333333336
openstack/project-config,openstack/app-catalog,50.0,50.0
openstack/project-config,openstack/app-catalog-common,50.0,50.0
openstack/project-config,openstack/python-appcatalogclient,50.0,50.0
openstack/project-config,openstack/openstack-ansible-security,100.0,17.647058823529413
openstack/project-config,openstack/django_openstack_auth,100.0,30.76923076923077
openstack/project-config,openstack/coverage2sql,100.0,40.0
openstack/project-config,openstack/gnocchi,75.0,28.57142857142857
openstack/project-config,openstack/openstack-ansible-pip_lock_down,100.0,33.33333333333333
openstack/project-config,openstack/python-gnocchiclient,100.0,44.44444444444444
openstack/project-config,openstack/molteniron,100.0,22.22222222222222
openstack/project-config,openstack/salt-formula-heat,100.0,25.0
openstack/project-config,openstack/salt-formula-glance,100.0,25.0
openstack/project-config,openstack/salt-formula-cinder,100.0,25.0
openstack/project-config,openstack/salt-formula-nova,100.0,25.0
openstack/project-config,openstack/salt-formula-horizon,100.0,25.0
openstack/project-config,openstack/salt-formula-kubernetes,100.0,25.0
openstack/project-config,openstack/salt-formula-swift,100.0,25.0
openstack/project-config,openstack/salt-formula-neutron,100.0,25.0
openstack/project-config,openstack/salt-formula-keystone,100.0,25.0
openstack/project-config,openstack/salt-formula-opencontrail,100.0,25.0
openstack/project-config,openstack/salt-formula-ceilometer,100.0,25.0
openstack/project-config,openstack/fairy-slipper,50.0,36.36363636363637
openstack/project-config,openstack/python-keystoneclient-kerberos,100.0,28.57142857142857
openstack/project-config,openstack/cookbook-openstack-database,100.0,33.33333333333333
openstack/project-config,openstack/cookbook-openstack-data-processing,100.0,33.33333333333333
openstack/project-config,openstack/cookbook-openstack-object-storage,100.0,33.33333333333333
openstack/project-config,openstack/rpm-packaging-tools,0.0,50.0
openstack/project-config,openstack/django-openstack-auth-kerberos,100.0,50.0
openstack/project-config,openstack/renderspec,100.0,30.0
openstack/project-config,openstack/keystoneauth-saml2,100.0,37.5
openstack/project-config,openstack/deb-openstack-pkg-tools,100.0,25.0
openstack/project-config,openstack/networking-ofagent,100.0,23.076923076923077
openstack/project-config,openstack/workload-ref-archs,100.0,0.0
openstack/project-config,openstack/project-navigator-data,100.0,0.0
openstack/project-config,openstack/enterprise-wg,100.0,0.0
openstack/project-config,openstack/ops-tags-team,100.0,0.0
openstack/project-config,openstack/uc-recognition,100.0,0.0
openstack/project-config,openstack/congress-specs,100.0,40.0
openstack/tacker,openstack/aodh,0.0,0.0
openstack/tacker,openstack/ceilometer,100.0,12.5
openstack/tacker,openstack/mistral,100.0,12.5
openstack/tacker,openstack/heat-translator,100.0,12.5
openstack/tacker,openstack/tosca-parser,100.0,28.57142857142857
openstack/tacker,openstack/python-tackerclient,75.0,56.09756097560976
openstack/tacker,openstack/tacker-horizon,62.5,44.0
openstack/tacker,openstack/devstack-gate,100.0,11.11111111111111
openstack/oslo.log,openstack/oslo.privsep,100.0,0.0
openstack/oslo.log,openstack/ironic,100.0,13.043478260869565
openstack/oslo.log,openstack/heat,100.0,20.0
openstack/oslo.log,openstack/puppet-oslo,100.0,22.22222222222222
openstack/oslo.log,openstack/oslo.config,100.0,66.66666666666666
openstack/oslo.log,openstack/oslo.context,100.0,50.0
openstack/oslo.log,openstack/searchlight,100.0,28.57142857142857
openstack/oslo.log,openstack/oslo-specs,100.0,35.0
openstack/oslo.log,openstack/docs-specs,0.0,3.225806451612903
openstack/puppet-pacemaker,openstack/puppet-openstack_spec_helper,100.0,60.0
openstack/puppet-pacemaker,openstack/puppet-openstack-integration,66.66666666666666,50.0
openstack/aodh,openstack/python-aodhclient,57.14285714285714,66.66666666666666
openstack/aodh,openstack/telemetry-tempest-plugin,55.55555555555556,70.0
openstack/aodh,openstack/ceilometer,60.0,35.13513513513514
openstack/aodh,openstack/heat,40.0,26.08695652173913
openstack/aodh,openstack/oslo.messaging,100.0,0.0
openstack/aodh,openstack/openstack-manuals,0.0,0.0
openstack/aodh,openstack/panko,100.0,75.0
openstack/aodh,openstack/gnocchi,100.0,57.14285714285714
openstack/python-aodhclient,openstack/ceilometer,100.0,0.0
openstack/charms.ceph,openstack/charm-ceph-osd,81.81818181818183,63.63636363636363
openstack/charms.ceph,openstack/charm-ceph-dashboard,0.0,0.0
openstack/charms.ceph,openstack/charm-ceph-mon,80.0,61.904761904761905
openstack/charms.ceph,openstack/charm-ceph-radosgw,100.0,33.33333333333333
openstack/charms.ceph,openstack/charm-ceph,100.0,80.0
openstack/charm-ceph-osd,openstack/charms.openstack,100.0,50.0
openstack/charm-ceph-osd,openstack/charm-ceph-mon,100.0,72.72727272727273
openstack/cliff,openstack/osc-lib,100.0,0.0
openstack/cliff,openstack/python-neutronclient,100.0,10.0
openstack/cliff,openstack/openstackdocstheme,100.0,30.0
openstack/cliff,openstack/docs-specs,0.0,3.278688524590164
openstack/osc-lib,openstack/keystoneauth,100.0,33.33333333333333
openstack/osc-lib,openstack/python-octaviaclient,100.0,22.22222222222222
openstack/osc-lib,openstack/python-neutronclient,0.0,13.333333333333334
openstack/osc-lib,openstack/openstackdocstheme,100.0,11.11111111111111
openstack/osc-lib,openstack/osprofiler,100.0,57.14285714285714
openstack/osc-lib,openstack/os-client-config,100.0,0.0
openstack/osc-lib,openstack/docs-specs,0.0,3.278688524590164
openstack/telemetry-tempest-plugin,openstack/ceilometer,66.66666666666666,30.303030303030305
openstack/telemetry-tempest-plugin,openstack/oslo.messaging,100.0,100.0
openstack/telemetry-tempest-plugin,openstack/panko,100.0,25.0
openstack/telemetry-tempest-plugin,openstack/congress,100.0,14.285714285714285
openstack/telemetry-tempest-plugin,openstack/congress-tempest-plugin,100.0,20.0
openstack/ceilometer,openstack/puppet-ceilometer,33.33333333333333,18.181818181818183
openstack/ceilometer,openstack/devstack-gate,100.0,0.0
openstack/ceilometer,openstack/neutron-fwaas,33.33333333333333,15.789473684210526
openstack/ceilometer,openstack/heat,40.0,18.181818181818183
openstack/ceilometer,openstack/oslo.messaging,100.0,11.76470588235294
