Path,length,all_abandoned,is_cross,lag,is_cross_service,team_size
"[209859, 194726, 145703, 216690, 194294, 221399]",6,False,True,5841.63,True,2
"[183537, 254748]",2,False,True,4967.02,True,2
"[238968, 251410, 257403]",3,False,True,1246.98,True,2
"[258112, 258001, 257998, 258599]",4,False,True,23.49,True,2
"[254081, 260478, 254078]",3,False,True,363.84,True,2
"[237530, 225962, 255226, 235316]",4,False,True,1890.36,True,2
"[246280, 237538]",2,False,True,669.32,True,2
"[253113, 250406, 253101, 250383, 250390, 258455, 258456, 258457, 253114]",9,False,True,478.58,True,2
"[234924, 234927]",2,False,True,0.15,True,2
"[241389, 249863]",2,False,True,521.37,True,2
"[245034, 251451]",2,False,True,415.09,True,2
"[237348, 236850, 236854, 239259, 239260, 239261]",6,False,True,146.66,True,3
"[245304, 241715]",2,False,True,217.08,True,2
"[250441, 250476]",2,False,True,0.78,True,2
"[253793, 253783, 253844, 253846, 253782]",5,False,True,15.75,True,3
"[253027, 253028, 255026, 255028, 255029, 253022, 253023]",7,False,True,129.86,True,2
"[253395, 252447]",2,False,True,41.99,True,2
"[250363, 250918]",2,False,True,28.66,True,2
"[232745, 232746, 230615]",3,False,True,145.52,True,2
"[246568, 230147]",2,False,True,1126.52,True,2
"[251959, 251960, 251961, 251962, 251963]",5,False,True,0.03,True,2
"[241709, 240241, 240083, 240020, 239964, 239965]",6,False,True,171.02,True,3
"[234055, 199152, 244691, 235349, 243614]",5,False,True,3071.34,True,2
"[249023, 243421, 243422, 250255]",4,False,True,387.43,True,2
"[223232, 231563, 219486]",3,False,True,832.85,True,2
"[240611, 94051, 237480, 99784, 94828, 215311, 219859, 223125, 215733, 219448, 106300, 216895]",12,False,True,12744.31,True,2
"[251216, 251219, 251212]",3,False,True,0.28,True,2
"[206681, 206669, 206670, 206671, 206672, 206673, 206674, 206675, 207220, 206676, 207734, 207735, 207736, 207193, 206677]",15,False,True,58.77,True,12
"[250481, 250836]",2,False,True,21.75,True,2
"[197161, 202418, 237685, 227927]",4,False,True,2688.59,True,2
"[232008, 232493, 233558, 232454]",4,False,True,116.31,True,2
"[241963, 242315, 242607, 230931, 241972, 241947, 241950]",7,False,True,777.36,True,4
"[235353, 235362, 235354, 235351]",4,False,True,0.14,True,2
"[235506, 235508, 235509]",3,False,True,0.07,True,2
"[243657, 243663]",2,False,True,0.08,True,2
"[241324, 241814]",2,False,True,29.28,True,2
"[227312, 227845]",2,False,True,23.6,True,2
"[241667, 242108]",2,False,True,23.12,True,2
"[242160, 242457, 240734]",3,False,True,107.43,True,2
"[223128, 223126]",2,False,True,0.02,True,2
"[237714, 237715, 234909, 234903]",4,False,True,144.68,True,2
"[223881, 223266]",2,False,True,28.88,True,2
"[237592, 237959]",2,False,True,19.54,True,2
"[233963, 227204]",2,False,True,451.97,True,2
"[238120, 229074]",2,False,True,524.6,True,2
"[237006, 247694, 225983]",3,False,True,1414.53,True,2
"[234026, 234027]",2,False,True,0.03,True,2
"[235588, 235047, 235049, 237099, 235149, 235536]",6,False,True,112.0,True,3
"[233277, 233335]",2,False,True,7.31,True,2
"[224493, 224494]",2,False,True,0.05,True,2
"[234305, 232550]",2,False,True,121.59,True,2
"[231118, 231119]",2,False,True,0.03,True,2
"[222480, 225188, 225255]",3,False,True,179.33,True,2
"[210372, 426505, 260432, 219389, 227835, 229469]",6,False,True,12961.47,True,5
"[223690, 228190]",2,False,True,262.14,True,2
"[227768, 227769, 227466, 227319]",4,False,True,21.01,True,2
"[196832, 228195, 223589, 228198, 216905, 225647, 228242, 228179, 216372, 228178]",10,False,True,2150.5,True,2
"[228881, 229283, 228796]",3,False,True,23.31,True,2
"[229135, 228271, 229137, 228274, 229139, 228273]",6,False,True,48.45,True,2
"[229129, 229069]",2,False,True,2.13,True,2
"[230249, 230228, 230476, 230167]",4,False,True,16.71,True,2
"[168364, 206995, 169430, 207000, 207007]",5,False,True,2972.63,True,2
"[226315, 217707, 226327]",3,False,True,624.29,True,2
"[165182, 172326, 168646, 162283, 165233, 163157, 135768, 162233, 162236, 188444, 157054, 133919]",12,False,True,4901.45,True,2
"[222115, 227414]",2,False,True,342.05,True,2
"[227456, 226242, 227534, 226319, 224882, 225269, 225886]",7,False,True,168.32,True,2
"[227425, 210436, 227304, 225929, 225931, 224079, 226995, 215095, 215097]",9,False,True,1155.2,True,3
"[225443, 225445, 226439, 225426, 225363]",5,False,True,90.29,True,2
"[183492, 312254, 219846, 193711]",4,False,True,8504.93,True,2
"[278952, 222451, 223271]",3,False,True,3677.71,True,2
"[215008, 215480, 170031]",3,False,True,3383.23,True,2
"[207268, 224138, 205931, 219134, 219610, 207262]",6,False,True,1231.31,True,2
"[220192, 219873, 220388, 220625, 220218, 220604, 220349]",7,False,True,46.08,True,3
"[213242, 213211]",2,False,True,1.01,False,2
"[222218, 222221, 222237]",3,False,True,0.58,True,2
"[206545, 207810, 216674]",3,False,True,670.13,False,2
"[219714, 201955, 219333, 219788, 219696, 220567]",6,False,True,1232.54,True,2
"[216784, 219370, 219347, 214085]",4,False,True,343.84,True,2
"[205248, 200927, 203845, 300069, 299880, 314922, 299851, 299244, 298795, 289578, 216397, 212501, 183222, 204119, 300059, 217086, 300063]",17,False,True,8699.77,True,2
"[183137, 214726, 184874, 219731, 215225]",5,False,True,2661.12,True,2
"[218720, 218721, 218736, 218705, 218712]",5,False,True,3.45,True,2
"[216841, 217242, 216796, 216844]",4,False,True,21.94,True,2
"[198313, 188914, 190323, 199412]",4,False,True,778.04,True,2
"[203337, 203290, 203293, 199519]",4,False,True,239.35,True,2
"[215945, 215946, 216819]",3,False,True,72.85,True,2
"[215529, 214331]",2,False,True,60.76,True,2
"[199348, 192158]",2,False,True,516.43,True,2
"[185352, 182606]",2,False,True,288.39,False,2
"[212652, 212710]",2,False,True,2.6,True,2
"[193732, 192900, 192999, 194408, 193674, 193453, 193454, 193455, 194382, 192886, 202075, 193951]",12,False,True,663.52,True,7
"[203345, 203347, 203348]",3,False,True,0.09,True,2
"[206955, 208932, 208165, 207693]",4,False,True,144.11,True,3
"[199162, 190324, 199172]",3,False,True,644.25,True,2
"[205033, 204995]",2,False,True,1.84,True,2
"[204723, 205492]",2,False,True,40.11,True,2
"[196002, 199426, 195891]",3,False,True,289.02,True,2
"[204745, 204741]",2,False,True,0.18,True,2
"[168672, 168673]",2,False,True,0.01,True,2
"[177891, 177893, 177918]",3,False,True,0.83,True,2
"[204009, 193167]",2,False,True,787.56,True,2
"[152569, 195914]",2,False,True,3424.8,True,2
"[203193, 205098, 175569]",3,False,True,2250.28,True,2
"[202793, 203362, 203372]",3,False,True,44.47,True,2
"[198947, 278450, 197147]",3,False,True,5399.72,True,2
"[174486, 174488, 174491, 174492, 174493, 174494, 174502, 174504, 174509, 174510, 174383, 174512, 174513, 174515, 174516, 174518, 174520, 174521, 174522, 174523, 174525, 174527, 174528, 174529, 174530, 174531, 174532, 174533, 174534, 174535, 174536, 174538, 174539, 174540, 174541, 174542, 174543, 174544, 174545, 174546, 174547, 174548, 174549]",43,False,True,4.66,True,18
"[197244, 199349]",2,False,True,172.57,True,2
"[204192, 204193, 204194, 233857, 237766, 233739, 219276, 204365, 204269, 233756, 213310]",11,False,True,2186.06,True,3
"[203874, 201709]",2,False,True,149.33,True,2
"[182416, 192050]",2,False,True,824.87,True,2
"[199587, 197540, 200067, 199498, 199537, 199506, 199575, 199545, 199515, 201341, 199550]",11,False,True,297.02,True,9
"[201701, 278772, 201933]",3,False,True,5068.11,True,2
"[200344, 200647, 200287, 200575]",4,False,True,20.09,True,2
"[197226, 197227]",2,False,True,0.08,True,2
"[183386, 183387, 183388]",3,False,True,0.05,True,2
"[199064, 195461, 197574]",3,False,True,290.91,True,3
"[194409, 194734]",2,False,True,18.47,True,2
"[200440, 200583]",2,False,True,5.8,True,2
"[199909, 199933]",2,False,True,1.33,True,2
"[198960, 198602, 198611, 198613]",4,False,True,23.88,True,2
"[196863, 196879]",2,False,True,0.6,True,2
"[196057, 196330]",2,False,True,12.69,True,2
"[177792, 185093]",2,False,True,603.14,True,2
"[193754, 160699, 193756, 193755]",4,False,True,2606.29,True,2
"[188626, 227820, 195389]",3,False,True,2701.56,True,2
"[191069, 191093, 195111]",3,False,True,289.13,True,2
"[190752, 191985]",2,False,True,99.34,True,2
"[188665, 189507]",2,False,True,90.64,True,2
"[192902, 192903, 192399, 192400, 192401, 192402, 192403, 192404, 192405, 192406, 192407, 192408, 192409, 192410, 192411, 192412, 192413, 192414, 192415, 192416]",20,False,True,25.67,True,15
"[191965, 189118]",2,False,True,198.46,True,2
"[190386, 190372, 187862]",3,False,True,185.25,True,2
"[188627, 188629]",2,False,True,0.16,True,2
"[185633, 187107, 185572, 186122, 187293, 186301, 187231]",7,False,True,150.76,True,2
"[181865, 179397]",2,False,True,236.96,True,2
"[186208, 187523]",2,False,True,132.09,True,2
"[179972, 179967]",2,False,True,0.33,True,2
"[185748, 186087]",2,False,True,19.59,True,2
"[157985, 134052]",2,False,True,2401.62,True,2
"[182337, 170830, 182311]",3,False,True,866.6,True,2
"[182072, 182061]",2,False,True,0.38,True,2
"[144248, 165755, 168187]",3,False,True,2108.37,True,3
"[170021, 172107, 170670, 187342, 170674, 164983]",6,False,True,1836.24,True,2
"[175391, 176391, 176392, 174567, 174480, 176151, 175935]",7,False,True,143.02,True,2
"[172059, 171069, 171222]",3,False,True,54.41,True,2
"[154289, 172234, 165246]",3,False,True,1415.8,True,2
"[179681, 179679, 170518, 170407]",4,False,True,736.7,True,2
"[171874, 158811, 178301, 170983]",4,False,True,1511.11,True,2
"[167642, 169426, 169427]",3,False,True,145.84,True,2
"[169132, 169133]",2,False,True,0.07,True,2
"[152156, 161302]",2,False,True,721.06,True,2
"[166763, 164173]",2,False,True,236.6,True,2
"[165608, 164674, 165411, 163351]",4,False,True,178.94,True,2
"[157481, 160661]",2,False,True,276.05,True,2
"[159218, 152171]",2,False,True,554.24,True,2
"[164184, 163743]",2,False,True,28.35,True,2
"[161404, 145085]",2,False,True,1389.53,True,2
"[158852, 160423]",2,False,True,140.91,True,2
"[162498, 126309, 169543, 215160, 160924, 121693]",6,False,True,8128.27,True,3
"[162848, 163746, 162850, 162329, 163868]",5,False,True,136.31,True,2
"[163121, 161970]",2,False,True,113.41,True,2
"[141825, 161079]",2,False,True,1884.12,True,2
"[159685, 170467, 167765, 159646]",4,False,True,853.27,True,2
"[155051, 156132, 156133, 156131]",4,False,True,105.09,True,2
"[155081, 155060]",2,False,True,0.88,True,2
"[155906, 145829, 155212, 156690, 156691, 156692, 156694, 158585]",8,False,True,1118.63,True,2
"[152292, 147240, 147245, 147215, 147248, 153913]",6,False,True,611.0,True,2
"[140920, 140921, 141151]",3,False,True,15.35,True,2
"[127864, 135721, 135692, 122287]",4,False,True,1508.16,True,2
"[105510, 156717, 105524, 105625, 105626, 105627, 105628, 105629, 105630, 105631]",10,False,True,5378.92,True,7
"[816576, 825931, 825932, 816569, 816571, 816572, 816573, 816574]",8,False,True,1900.79,True,6
"[822811, 822743]",2,False,True,17.71,True,2
"[746561, 747234, 772440, 779800, 779801]",5,False,True,4918.57,True,4
"[748056, 748059]",2,False,True,0.22,True,2
"[742613, 737478]",2,False,True,719.14,True,2
"[698754, 698757, 698760, 698761, 698762, 698763, 698764]",7,False,True,0.44,True,6
"[702080, 702081, 702082, 702084, 702086, 701743, 702096, 702097, 702099, 702074, 702076, 702077, 702079]",13,False,True,52.87,True,9
"[626690, 626691, 626692, 626693, 626694, 626695, 626698, 626700, 626701, 626702, 626703, 626704, 626708, 626709, 626711, 626714, 626717, 626718, 626720, 626722, 626723, 626724, 626725, 626726, 626727, 626728, 626730, 626731, 626732, 626733, 626734, 626736, 626737, 626738, 626741, 626742, 626743, 626744, 626745, 626746, 626747, 649790, 623229, 626838, 625922, 625934, 622972, 625601, 627151, 626645, 626646, 626647, 626648, 626650, 626651, 626652, 626653, 626654, 626655, 626656, 626657, 626658, 626659, 626660, 626664, 626669, 626671, 626672, 626673, 626674, 626675, 626676, 626677, 626679, 626680, 626681, 626683, 626684, 626685, 626686, 626687]",81,False,True,2868.53,True,29
"[619379, 620373]",2,False,True,138.21,True,2
"[544025, 563173]",2,False,True,1582.21,True,2
"[539241, 535530, 535532]",3,False,True,279.44,True,3
"[516449, 516437, 522229, 532239]",4,False,True,1700.46,True,2
"[494194, 493582]",2,False,True,45.92,True,2
"[480884, 479709]",2,False,True,71.49,True,2
"[442276, 451988, 433429]",3,False,True,1073.58,True,2
"[276096, 277673]",2,False,True,114.59,True,2
"[62441, 76981]",2,False,True,1755.53,True,2
"[47286, 47287]",2,False,True,0.06,True,2
"[68880, 68672, 67214, 67307]",4,False,True,185.59,True,2
"[75747, 133967, 67601, 90130, 75732, 67800]",6,False,True,7167.15,True,3
"[41177, 40954]",2,False,True,22.9,True,2
"[102944, 89781]",2,False,True,1547.35,True,2
"[232292, 256237, 233167, 231286, 254012, 359358]",6,False,True,7743.95,True,3
"[96184, 46848]",2,False,True,6086.71,True,2
"[518889, 448266, 473867, 656569, 483229]",5,False,True,18478.12,True,3
"[52257, 52258, 52259, 52260, 52268, 134205, 52632, 53212, 53213]",9,False,True,9420.47,True,4
"[123665, 136986, 103732]",3,False,True,3530.97,True,2
"[66242, 66246]",2,False,True,0.13,True,2
"[239456, 227650, 239400, 231883, 229421, 230289, 228730, 229725]",8,False,True,755.09,True,4
"[68800, 72258]",2,False,True,412.96,True,2
"[199609, 199239]",2,False,True,19.09,True,2
"[78848, 504390, 504392, 504394, 504397, 78833, 504435, 504346, 67484, 78847]",10,False,True,32088.28,True,3
"[164993, 607491, 167974, 185640, 171178, 608594, 607510, 607512]",8,False,True,31222.18,True,3
"[77006, 77038]",2,False,True,2.89,True,2
"[181868, 81103, 81175, 81209, 181851]",5,False,True,10069.13,True,2
"[91984, 91977]",2,False,True,0.87,True,2
"[98632, 102633, 117520, 104530, 123477, 98424, 99002, 104220]",8,False,True,2617.08,True,2
"[84226, 85123, 84236, 84239, 84207, 84241, 84242, 84211, 84243]",9,False,True,71.31,True,5
"[99328, 99345, 99347, 99348, 98848, 105521, 105532, 98882, 98891, 98892, 98894, 98895, 98898, 98900, 98902, 84183, 105180, 99317, 97783]",19,False,True,2376.56,True,8
"[96512, 93520, 96499]",3,False,True,378.15,True,3
"[161763, 98212, 122342, 161768, 161933, 161934, 125150, 121790]",8,False,True,6555.84,True,2
"[178666, 187795, 179390, 179314]",4,False,True,825.07,True,2
"[109115, 114764, 114901]",3,False,True,611.21,True,2
"[130625, 128962, 147749, 137096, 126735, 110384, 163055, 130386]",8,False,True,5374.28,True,3
"[122986, 126908, 171662, 151415]",4,False,True,4783.44,True,3
"[120138, 120146]",2,False,True,0.61,True,2
"[121223, 121224, 124935, 121227, 121228, 121229, 121230, 121231, 124322, 123962, 123963, 123964, 123579, 123971, 121291, 123979, 121292, 126156, 121295, 121294, 123980, 126157, 126161, 126162, 126163, 126160, 121297, 121298, 121303, 121302, 121305, 121304, 121306, 121308, 121309, 121311, 121310, 121296, 121313, 121307, 121316, 121317, 121318, 121319, 121312, 121320, 121315, 121323, 121324, 121325, 121299, 121327, 121328, 121329, 121326, 121200, 121301]",57,False,True,528.02,True,21
"[132435, 132501, 132472, 132473, 132411, 132412]",6,False,True,34.03,True,2
"[133638, 193256, 202573, 159606, 133912, 193214, 202943]",7,False,True,5952.27,True,2
"[295096, 265921, 286271]",3,False,True,1670.4,True,2
"[141886, 145985, 138126]",3,False,True,919.57,True,2
"[459316, 459373, 504143]",3,False,True,3435.55,True,2
"[146592, 147663, 152112, 147601, 147058, 147639, 156921]",7,False,True,878.48,True,2
"[154176, 154178, 154165, 154167, 154169, 154170, 154171, 154172, 154173, 154174]",10,False,True,0.22,True,10
"[166196, 152669, 154742]",3,False,True,1072.0,True,2
"[157959, 157553, 157619, 157620, 157974, 157530, 157661]",7,False,True,24.95,True,2
"[159654, 163207, 159887, 159889, 159891, 159638]",6,False,True,287.36,True,2
"[176683, 187637]",2,False,True,965.46,True,2
"[165417, 165419, 165420, 165421, 165237]",5,False,True,15.66,True,2
"[246503, 251720, 253140, 205432, 176379]",5,False,True,5403.03,True,2
"[454203, 464743]",2,False,True,942.22,True,2
"[184048, 182769, 183795, 183007]",4,False,True,115.58,True,3
"[257168, 257188, 254017, 257111, 257113, 257114, 257115, 257117, 257118, 257120, 257122, 257126, 257132, 257133, 257136, 257137, 257139, 257143, 257144, 257146]",20,False,True,170.07,True,2
"[242756, 241258, 242698, 241739, 241390, 242517, 241397, 218871, 241366, 241270]",10,False,True,1632.45,True,2
"[248160, 295905, 311624, 322860, 336813, 322862, 322865, 228882, 322869, 322873, 239931]",11,False,True,6652.23,True,4
"[233144, 231281, 232290, 236843]",4,False,True,319.28,True,2
"[236769, 240255, 239313, 238774, 237463, 237848, 220118, 240922, 236703]",9,False,True,1443.69,True,2
"[233932, 243062]",2,False,True,655.67,True,2
"[284224, 282441]",2,False,True,118.58,True,2
"[240473, 239466, 241870]",3,False,True,229.19,True,2
"[258370, 257735, 258377, 257737, 252753, 252788]",6,False,True,315.95,True,3
"[256560, 256565]",2,False,True,0.15,True,2
"[302084, 302085, 301713, 301714, 301715, 301716, 301717, 301718, 301719, 335378, 319505, 301728, 301729, 301732, 296869, 302291, 328157, 328168, 307181]",19,False,True,2333.97,True,2
"[272616, 279722, 272645, 265975]",4,False,True,768.51,True,2
"[263664, 263797]",2,False,True,5.91,True,2
"[265025, 265026, 265491, 265699]",4,False,True,78.2,True,2
"[271968, 271980, 271983]",3,False,True,0.41,True,2
"[288056, 283261]",2,False,True,237.28,True,2
"[349345, 349341, 364472, 349342, 350333, 350334]",6,False,True,757.16,True,2
"[503993, 484474, 484201, 528327]",4,False,True,3651.19,True,3
"[480387, 433161, 433193, 433174, 347126]",5,False,True,8257.51,True,3
"[340193, 340194, 340195, 345633, 341895, 341896, 345643, 462188, 340205, 340206, 379919, 371856, 348174, 462196]",14,False,True,7118.23,True,4
"[815712, 381289, 616850, 687149]",4,False,True,44396.87,True,2
"[388896, 410980, 365961, 395505, 395506, 355795, 410870, 355897, 409786]",9,False,True,2893.57,True,2
"[385947, 386503]",2,False,True,21.42,True,2
"[369896, 370100]",2,False,True,4.45,True,2
"[402081, 394378, 483965, 397822]",4,False,True,5979.57,True,2
"[457553, 458002, 458005, 456086, 456182, 482552, 482585]",7,False,True,2167.49,True,2
"[420994, 420068, 332713, 420109, 420063]",5,False,True,5005.79,True,3
"[428690, 446715, 445541, 430323]",4,False,True,993.14,True,2
"[438049, 448614, 438620, 438017]",4,False,True,621.01,True,2
"[438112, 439905, 431717, 444550, 461926, 442249, 442250, 438123, 438124, 460301, 450447, 450448, 437968, 450450, 438100, 439902]",16,False,True,1972.01,True,2
"[439560, 441685, 440773, 441023]",4,False,True,99.38,True,2
"[447531, 447533]",2,False,True,0.11,True,2
"[447713, 448666]",2,False,True,42.03,True,2
"[501488, 471586, 472056]",3,False,True,2201.65,True,3
"[467426, 467427, 467430, 463816, 469193, 469194]",6,False,True,481.56,True,2
"[524674, 549991, 549992, 536298, 541171, 534842, 535772, 539582, 535775]",9,False,True,2273.18,True,3
"[465154, 465543, 465135, 481620, 465083]",5,False,True,1246.32,True,2
"[465488, 467113, 467001]",3,False,True,144.17,True,2
"[471459, 469765, 471533, 469393, 469783, 559033]",6,False,True,7415.88,True,2
"[470283, 469539]",2,False,True,45.9,True,2
"[520357, 503762, 503766, 501594, 501341]",5,False,True,1697.37,True,2
"[523137, 533038, 507249, 507250, 509811, 533047, 508312, 516990]",8,False,True,2599.57,True,2
"[517889, 518021, 515123, 516983, 515290]",5,False,True,287.84,True,2
"[535488, 536395, 535491]",3,False,True,90.16,True,2
"[535594, 540459, 575628, 545479]",4,False,True,3530.8,True,2
"[682378, 555495]",2,False,True,13023.76,True,2
"[546754, 546786, 549989, 549990, 556276, 548891, 547229, 547230]",8,False,True,766.46,True,2
"[552517, 549411, 550220, 550869]",4,False,True,242.52,True,2
"[557734, 548358, 548374]",3,False,True,717.82,True,2
"[550917, 550899, 552180, 568836]",4,False,True,1652.1,True,2
"[554632, 552874]",2,False,True,150.35,True,2
"[562305, 794957, 567695, 562932, 562902, 564378, 562331, 562364]",8,False,True,27451.61,True,2
"[637018, 558827, 558837]",3,False,True,7588.08,True,2
"[563461, 563335, 563337, 563338, 563580]",5,False,True,60.64,True,2
"[574042, 657307]",2,False,True,7929.51,True,2
"[593467, 593464, 628878, 593457, 593458, 593459, 593460, 593397, 593398, 593399, 593400, 593401, 593461, 593403, 593404, 593469, 593402]",17,False,True,3376.29,True,7
"[674022, 672519, 706791, 674028, 674031, 641752, 708699]",7,False,True,8374.61,True,2
"[619360, 619342]",2,False,True,2.14,True,2
"[615612, 615604]",2,False,True,0.26,True,2
"[703234, 616995]",2,False,True,10435.41,True,2
"[685072, 682133, 739222, 682140, 636957, 634928, 662965, 637892, 656844, 634450, 634451, 697301, 682210, 715876, 684772, 700522, 684781, 686836, 656633]",19,False,True,12427.85,True,2
"[723280, 717881, 700754, 700755]",4,False,True,2853.89,True,2
"[643624, 642863, 653338, 653278, 653279]",5,False,True,852.44,True,2
"[675776, 676713, 727828, 690126]",4,False,True,6628.19,True,2
"[685986, 708652, 708653, 685328, 685329, 705630]",6,False,True,3481.54,True,2
"[693131, 693336, 693338, 693339, 693340, 693341, 693342]",7,False,True,27.19,True,2
"[772832, 716538, 698715, 733674]",4,False,True,9906.13,True,2
"[804107, 752790]",2,False,True,7803.7,True,2
"[762176, 761923, 763750, 763559, 762471, 737287, 770764, 738482, 763412, 762647, 779293, 762175]",12,False,True,6217.43,True,2
"[734752, 734049, 733476, 733959, 733960, 733450, 733905, 743732, 733140, 725879, 733467, 734749, 734751]",13,False,True,2013.04,True,2
"[836581, 749038, 837552, 841810, 728628, 845662]",6,False,True,18211.25,True,2
"[740600, 740606, 748031]",3,False,True,1055.48,True,2
"[732523, 732077, 732081, 755767, 755768, 732153]",6,False,True,2962.18,True,2
"[736066, 736296, 736298, 738071, 735895]",5,False,True,220.81,True,2
"[739744, 736130, 736134, 739950, 739507, 739508, 739509, 742009, 742010, 741214]",10,False,True,802.56,True,2
"[744628, 744357]",2,False,True,50.88,True,2
"[792945, 792954, 830812, 791365]",4,False,True,6870.2,True,2
"[758968, 761964]",2,False,True,463.68,True,2
"[840448, 795761, 773409]",3,False,True,10965.69,True,2
"[778476, 780991]",2,False,True,320.05,True,2
"[784039, 784201, 783822, 783701, 783674]",5,False,True,63.7,True,2
"[796672, 817412, 817413, 817414, 796836, 796326, 763563, 796853, 796230, 851532, 851533, 851534, 851535, 851536, 851537, 849122, 848491, 848492, 796402, 817406]",20,False,True,14786.34,True,3
"[794788, 795325]",2,False,True,97.28,True,2
"[792505, 792507, 794228, 819996]",4,False,True,4656.67,True,2
"[851594, 852094, 807222]",3,False,True,8057.08,True,2
"[854904, 852713, 852251, 852579]",4,False,True,573.94,True,2
"[807755, 807756, 807757, 807708, 806492]",5,False,True,224.11,True,2
"[846905, 846292, 848351]",3,False,True,331.6,True,2
"[850338, 850339, 850340, 851354, 850335]",5,False,True,212.3,True,2
"[296528, 288959, 288957, 296527]",4,False,True,421.43,True,2
"[354618, 354619, 354612, 354614]",4,False,True,0.26,True,2
"[9908, 8580, 8452]",3,False,True,831.06,True,2
"[174225, 174171, 175525, 174167]",4,False,True,113.77,True,2
"[12865, 12867]",2,False,True,0.01,True,2
"[62273, 62251, 61164, 62252, 62099, 61715, 61237, 71253, 62103, 61236, 62138, 62139]",12,False,True,1363.82,True,8
"[253544, 212102]",2,False,True,2734.09,True,2
"[9900, 7029]",2,False,True,1819.94,True,2
"[13673, 13581, 13582, 13671]",4,False,True,29.4,True,2
"[7386, 9901]",2,False,True,1534.68,True,2
"[9226, 9910]",2,False,True,355.94,True,2
"[12576, 11550]",2,False,True,502.7,True,2
"[11313, 12575]",2,False,True,588.83,True,2
"[192471, 212484, 192021, 192020]",4,False,True,1402.39,True,2
"[192472, 212485, 192022, 192023]",4,False,True,1402.44,True,2
"[35875, 35845, 35877, 35880, 36394, 35884, 35885, 35218, 36409]",9,False,True,201.94,True,8
"[193199, 156354, 117543]",3,False,True,7056.62,True,2
"[224773, 204007]",2,False,True,1396.27,True,2
"[42954, 42955, 42978]",3,False,True,2.46,True,3
"[12568, 10867]",2,False,True,773.69,True,2
"[121028, 121032, 121033, 147217, 147218]",5,False,True,2983.44,True,3
"[53652, 54127]",2,False,True,95.55,True,2
"[792201, 792202, 792203, 792204, 792206, 792207]",6,False,True,0.0,True,6
"[28740, 28741, 28743, 29391, 31377, 28730, 28732, 28733]",8,False,True,542.32,True,7
"[72664, 53816, 72923, 54021]",4,False,True,2642.39,True,2
"[9905, 7829]",2,False,True,1234.18,True,2
"[826984, 826985, 826982]",3,False,True,0.0,True,3
"[46617, 46618]",2,False,True,0.03,True,2
"[253546, 215917]",2,False,True,2497.97,True,2
"[102342, 102353, 102355, 102358, 102361]",5,False,True,1.09,True,5
"[30098, 28021, 28022, 28024, 28025]",5,False,True,483.5,True,5
"[212537, 212482, 188859]",3,False,True,1652.79,True,2
"[125829, 125830, 125831, 125832, 125833, 125834, 125835, 125836, 125837]",9,False,True,0.01,True,9
"[30696, 30698]",2,False,True,0.03,True,2
"[352841, 352837, 357566, 375601]",4,False,True,1085.84,True,2
"[216769, 209581]",2,False,True,479.51,True,2
"[237643, 253543]",2,False,True,1079.31,True,2
"[633256, 631363]",2,False,True,208.61,True,2
"[504904, 504905, 505248]",3,False,True,27.24,True,2
"[13792, 13744]",2,False,True,12.6,True,2
"[75644, 76069]",2,False,True,54.9,True,2
"[25264, 25265]",2,False,True,0.02,True,2
"[258765, 258766, 258767]",3,False,True,0.07,True,2
"[284225, 265239]",2,False,True,1131.27,True,2
"[99760, 99763]",2,False,True,0.18,True,2
"[340163, 303474, 341206, 267095, 340989]",5,False,True,4347.4,True,2
"[40032, 38201, 40035, 39589]",4,False,True,267.7,True,3
"[14250, 14122, 14310, 14359]",4,False,True,445.94,True,3
"[211429, 211150]",2,False,True,16.7,True,2
"[52825, 52826]",2,False,True,0.12,True,2
"[159897, 159895]",2,False,True,0.02,True,2
"[403251, 400636, 347437, 374966]",4,False,True,2931.64,True,2
"[14434, 14435, 14436, 14437, 14438, 14439, 8867, 28117]",8,False,True,7538.36,True,6
"[147247, 147244, 139717, 147239]",4,False,True,957.13,True,2
"[51040, 51041, 51042, 49201, 51038, 51039]",6,False,True,220.21,True,4
"[40300, 40751]",2,False,True,48.45,True,2
"[568498, 568500, 559542, 560407]",4,False,True,888.67,True,2
"[515330, 469779, 478846]",3,False,True,3530.23,True,2
"[299224, 255124]",2,False,True,2688.94,True,2
"[22976, 22975]",2,False,True,89.06,True,2
"[50664, 144700, 50524]",3,False,True,10798.25,True,2
"[212536, 139797]",2,False,True,6000.53,True,2
"[10357, 10334]",2,False,True,6.55,True,2
"[401232, 401219]",2,False,True,0.38,True,2
"[243720, 243709, 243717, 243333]",4,False,True,18.55,True,2
"[7457, 9899]",2,False,True,1504.58,True,2
"[175939, 175911, 175944, 175943, 175946, 175947, 175948, 175920, 175921, 175953, 175925, 175932, 175967]",13,False,True,1.26,True,12
"[20146, 20147, 20149, 20150, 20151, 20153]",6,False,True,248.11,True,5
"[46361, 42387]",2,False,True,652.04,True,2
"[179801, 232541]",2,False,True,3767.12,True,2
"[62277, 62278, 62279, 62281, 62282, 62283, 62284, 62285]",8,False,True,0.24,True,8
"[121382, 121383, 121416, 121417, 121096, 121095, 120881, 121365]",8,False,True,72.49,True,3
"[176418, 171997, 175974, 162999]",4,False,True,1036.68,True,2
"[83421, 83550, 83415]",3,False,True,4.67,True,2
