Source,Target,Source_repo,Target_repo,when_identified,is_cross,is_cross_service,is_source_bot,is_target_bot,Source_service,Target_service,same_dev,worked_revisions
771195,770280,openstack/ansible-role-python_venv_build,openstack/openstack-ansible-os_placement,144.69,True,False,0,0,kollaansible,,True,4
771195,770281,openstack/ansible-role-python_venv_build,openstack/openstack-ansible-os_tempest,144.63,True,True,0,0,kollaansible,openstackansible,True,6
771195,770283,openstack/ansible-role-python_venv_build,openstack/openstack-ansible-os_horizon,144.48,True,True,0,0,kollaansible,openstackansible,True,7
771195,770284,openstack/ansible-role-python_venv_build,openstack/openstack-ansible,144.39,True,True,0,0,kollaansible,openstackansible,True,13
771195,770546,openstack/ansible-role-python_venv_build,openstack/openstack-ansible-os_glance,123.71,True,True,0,0,kollaansible,openstackansible,True,2
771216,771217,openstack/ansible-role-systemd_service,openstack/openstack-ansible-os_zun,0.0,True,False,0,0,kollaansible,,True,1
771223,771365,openstack/puppet-nova,openstack/tripleo-heat-templates,199.12,True,True,0,0,puppetopenstack,tripleo,True,3
771234,771070,openstack/nova,openstack/glance,67.74,True,True,0,0,nova,glance,True,2
771252,771071,openstack/devstack,openstack/tempest,69.2,True,True,0,0,qualityassurance,tempest,True,3
771256,769956,openstack/openstack-ansible,openstack/openstack-ansible-os_senlin,241.02,True,False,0,0,openstackansible,,False,2
771256,771258,openstack/openstack-ansible,openstack/openstack-ansible-os_senlin,5.02,True,False,0,0,openstackansible,,True,2
771256,773956,openstack/openstack-ansible,openstack/openstack-ansible-os_senlin,0.0,True,False,0,0,openstackansible,,True,1
771270,770208,openstack/tripleo-heat-templates,openstack/puppet-tripleo,166.86,True,False,0,0,tripleo,tripleo,True,12
771270,797348,openstack/tripleo-heat-templates,openstack/puppet-tripleo,0.0,True,False,0,0,tripleo,tripleo,True,1
771291,771294,openstack/tripleo-common,openstack/tripleo-ansible,0.0,True,False,0,0,tripleo,tripleo,True,1
771292,771294,openstack/python-tripleoclient,openstack/tripleo-ansible,0.0,True,False,0,0,tripleo,tripleo,True,1
771421,770284,openstack/openstack-ansible-os_rally,openstack/openstack-ansible,166.33,True,False,0,0,openstackansible,openstackansible,True,13
771505,774921,openstack/devstack,openstack/tempest,0.0,True,True,0,0,qualityassurance,tempest,False,1
771532,771394,openstack/tripleo-quickstart,openstack/python-tripleoclient,17.55,True,False,0,0,tripleo,tripleo,True,2
771608,771547,openstack/openstack-ansible,openstack/openstack-ansible-os_zun,28.36,True,False,0,0,openstackansible,,True,3
771671,771676,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
771727,771737,openstack/tempest,openstack/horizon,0.0,True,True,0,0,tempest,horizon,False,1
771727,772362,openstack/tempest,openstack/horizon,0.0,True,True,0,0,tempest,horizon,False,1
771727,772363,openstack/tempest,openstack/horizon,0.0,True,True,0,0,tempest,horizon,False,1
771727,772365,openstack/tempest,openstack/horizon,0.0,True,True,0,0,tempest,horizon,False,1
771737,771761,openstack/horizon,openstack/tempest-horizon,0.0,True,False,0,0,horizon,horizon,True,1
771770,770284,openstack/openstack-ansible-tests,openstack/openstack-ansible,212.44,True,False,0,0,,openstackansible,True,13
771770,771791,openstack/openstack-ansible-tests,openstack/openstack-ansible-os_neutron,94.2,True,False,0,0,,openstackansible,False,2
771770,772538,openstack/openstack-ansible-tests,openstack/openstack-ansible-os_neutron,0.0,True,False,0,0,,openstackansible,False,1
771832,772340,openstack/tripleo-heat-templates,openstack/puppet-tripleo,0.0,True,False,0,0,tripleo,tripleo,True,1
771833,771841,openstack/openstack-ansible,openstack/openstack-ansible-os_designate,0.0,True,False,0,0,openstackansible,openstackansible,True,1
771835,771837,openstack/cinder-tempest-plugin,openstack/nova,0.0,True,True,0,0,cinder,nova,True,1
771958,771837,openstack/tempest,openstack/nova,18.49,True,True,0,0,tempest,nova,True,2
771960,771970,openstack/python-tripleoclient,openstack/tripleo-docs,0.0,True,False,0,0,tripleo,tripleo,True,1
771993,776654,openstack/tripleo-common,openstack/python-tripleoclient,139.67,True,False,0,0,tripleo,tripleo,False,2
772077,770975,openstack/kolla-ansible,openstack/kolla,147.1,True,False,0,0,kolla,kolla,True,7
772168,772169,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
772197,765808,openstack/tripleo-ansible,openstack/python-tripleoclient,1150.45,True,False,0,0,tripleo,tripleo,True,12
772263,770153,openstack/puppet-tripleo,openstack/tripleo-ci,328.05,True,False,0,0,tripleo,tripleo,False,4
772358,772360,openstack/tripleo-common,openstack/tripleo-ansible,0.0,True,False,0,0,tripleo,tripleo,True,1
772359,777748,openstack/tripleo-ansible,openstack/python-tripleoclient,0.0,True,False,0,0,tripleo,tripleo,True,1
772359,790114,openstack/tripleo-ansible,openstack/python-tripleoclient,0.0,True,False,0,0,tripleo,tripleo,False,1
772373,771761,openstack/project-config,openstack/tempest-horizon,104.27,True,False,0,0,,horizon,True,2
772379,772293,openstack/openstack-ansible,openstack/openstack-ansible-os_octavia,6.79,True,False,0,0,openstackansible,openstackansible,True,3
772440,779800,openstack/puppet-cinder,openstack/puppet-tripleo,313.19,True,True,0,0,puppetopenstack,tripleo,True,3
772460,773274,openstack/neutron,openstack/neutron-tempest-plugin,237.55,True,False,0,0,neutron,neutron,True,2
772460,775045,openstack/neutron,openstack/python-openstackclient,0.0,True,True,0,0,neutron,openstacksdk,True,1
772479,786591,openstack/kolla,openstack/kolla-ansible,0.0,True,False,0,0,kolla,kolla,False,1
772479,786594,openstack/kolla,openstack/kolla,0.0,False,False,0,0,kolla,kolla,True,1
772485,772281,openstack/openstack-ansible,openstack/openstack-ansible-os_gnocchi,23.68,True,False,0,0,openstackansible,openstackansible,False,7
772486,772462,openstack/devstack,openstack/devstack,8.37,False,False,0,0,qualityassurance,qualityassurance,False,2
772501,772490,openstack/kolla-ansible,openstack/kolla,1.1,True,False,0,0,kolla,kolla,True,2
772598,772600,openstack/tripleo-heat-templates,openstack/tripleo-docs,0.0,True,False,0,0,tripleo,tripleo,True,1
772684,772685,openstack/requirements,openstack/oslo.cache,0.05,True,True,0,0,requirements,oslo,True,2
772684,772714,openstack/requirements,openstack/ironic-inspector,0.0,True,True,0,0,requirements,ironic,True,1
772684,773675,openstack/requirements,openstack/ironic-inspector,0.0,True,True,0,0,requirements,ironic,False,1
772787,772976,openstack/tripleo-common,openstack/tripleo-ansible,0.0,True,False,0,0,tripleo,tripleo,True,1
772795,772816,openstack/tripleo-common,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
772805,771365,openstack/puppet-nova,openstack/tripleo-heat-templates,221.2,True,True,0,0,puppetopenstack,tripleo,True,3
772805,773404,openstack/puppet-nova,openstack/tripleo-heat-templates,0.02,True,True,0,0,puppetopenstack,tripleo,True,2
772827,772967,openstack/python-tripleoclient,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
772870,772827,openstack/tripleo-heat-templates,openstack/python-tripleoclient,8.18,True,False,0,0,tripleo,tripleo,True,4
772907,772284,openstack/openstack-ansible,openstack/openstack-ansible-os_ironic,78.28,True,False,0,0,openstackansible,openstackansible,True,4
772929,775267,openstack/kayobe,openstack/kayobe,258.17,False,False,0,0,kolla,kolla,False,8
772967,772968,openstack/tripleo-heat-templates,openstack/python-tripleoclient,0.0,True,False,0,0,tripleo,tripleo,True,1
772968,773559,openstack/python-tripleoclient,openstack/tripleo-quickstart-extras,6.12,True,False,0,0,tripleo,tripleo,True,2
772976,772977,openstack/tripleo-ansible,openstack/python-tripleoclient,0.0,True,False,0,0,tripleo,tripleo,True,1
772977,779355,openstack/python-tripleoclient,openstack/tripleo-docs,0.0,True,False,0,0,tripleo,tripleo,True,1
773021,773034,openstack/tripleo-ansible,openstack/python-tripleoclient,0.0,True,False,0,0,tripleo,tripleo,True,1
773164,773166,openstack/tripleo-ansible,openstack/tripleo-common,0.0,True,False,0,0,tripleo,tripleo,True,1
773192,764074,openstack/nova,openstack/glance,1582.92,True,True,0,0,nova,glance,False,10
773204,772600,openstack/tripleo-heat-templates,openstack/tripleo-docs,121.14,True,False,0,0,tripleo,tripleo,True,1
773257,773246,openstack/kolla,openstack/kolla-ansible,23.21,True,False,0,0,kolla,kolla,True,2
773257,803671,openstack/kolla,openstack/kolla-ansible,0.0,True,False,0,0,kolla,kolla,True,1
773257,803672,openstack/kolla,openstack/kolla-ansible,0.0,True,False,0,0,kolla,kolla,True,1
773257,803673,openstack/kolla,openstack/kolla-ansible,0.0,True,False,0,0,kolla,kolla,True,1
773266,771365,openstack/puppet-nova,openstack/tripleo-heat-templates,299.42,True,True,0,0,puppetopenstack,tripleo,True,3
773266,773406,openstack/puppet-nova,openstack/tripleo-heat-templates,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
773267,771365,openstack/puppet-nova,openstack/tripleo-heat-templates,299.5,True,True,0,0,puppetopenstack,tripleo,True,3
773267,773408,openstack/puppet-nova,openstack/tripleo-heat-templates,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
773364,767294,openstack/tripleo-ansible,openstack/tripleo-heat-templates,1128.66,True,False,0,0,tripleo,tripleo,True,69
773385,773383,openstack/project-config,openstack/governance,0.04,True,False,0,0,,technicalcommittee,True,1
773391,773369,openstack/openstack-ansible,openstack/openstack-ansible-openstack_hosts,2.31,True,False,0,0,openstackansible,openstackansible,False,2
773417,772600,openstack/tripleo-heat-templates,openstack/tripleo-docs,142.04,True,False,0,0,tripleo,tripleo,True,1
773552,771270,openstack/tripleo-ansible,openstack/tripleo-heat-templates,340.37,True,False,0,0,tripleo,tripleo,True,21
773559,773560,openstack/tripleo-quickstart-extras,openstack/tripleo-quickstart,0.0,True,False,0,0,tripleo,tripleo,True,1
773688,773699,openstack/puppet-glance,openstack/puppet-tripleo,184.98,True,True,0,0,puppetopenstack,tripleo,True,3
773688,774201,openstack/puppet-glance,openstack/tripleo-heat-templates,120.22,True,True,0,0,puppetopenstack,tripleo,True,3
773688,778419,openstack/puppet-glance,openstack/puppet-tripleo,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
773688,780880,openstack/puppet-glance,openstack/puppet-tripleo,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
773688,782022,openstack/puppet-glance,openstack/puppet-tripleo,50.93,True,True,0,0,puppetopenstack,tripleo,True,2
773689,774034,openstack/openstack-zuul-jobs,openstack/horizon,0.0,True,False,0,0,,horizon,True,1
773699,778101,openstack/puppet-tripleo,openstack/tripleo-heat-templates,30.62,True,False,0,0,tripleo,tripleo,True,2
773699,781070,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
773699,781953,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
773701,773702,openstack/metalsmith,openstack/ironic,0.0,True,False,0,0,ironic,ironic,True,1
773709,773986,openstack/manila,openstack/manila,36.01,False,False,0,0,manila,manila,True,2
773722,773731,openstack/puppet-tripleo,openstack/tripleo-heat-templates,206.22,True,False,0,0,tripleo,tripleo,True,4
773722,781955,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
773912,773913,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
773929,787659,openstack/charm-nova-cloud-controller,openstack/charm-guide,21.25,True,True,0,0,nova,openstackcharms,False,3
773957,772600,openstack/tripleo-heat-templates,openstack/tripleo-docs,192.0,True,False,0,0,tripleo,tripleo,True,1
773967,773969,openstack/tripleo-ansible,openstack/tripleo-common,0.0,True,False,0,0,tripleo,tripleo,True,1
773968,773970,openstack/tripleo-ansible,openstack/tripleo-common,0.0,True,False,0,0,tripleo,tripleo,True,1
774042,773556,openstack/keystoneauth,openstack/openstacksdk,52.73,True,True,0,0,keystone,openstacksdk,True,7
774060,776722,openstack/tempest,openstack/devstack-gate,24.38,True,False,0,0,tempest,,False,3
774142,769461,openstack/magnum,openstack/magnum-tempest-plugin,707.23,True,False,0,0,magnum,magnum,False,3
774157,773798,openstack/octavia-tempest-plugin,openstack/octavia,48.5,True,False,0,0,octavia,octavia,True,2
774157,783542,openstack/octavia-tempest-plugin,openstack/octavia,0.0,True,False,0,0,octavia,octavia,False,1
774157,791649,openstack/octavia-tempest-plugin,openstack/octavia,0.0,True,False,0,0,octavia,octavia,False,1
774157,791650,openstack/octavia-tempest-plugin,openstack/octavia,0.0,True,False,0,0,octavia,octavia,False,1
774245,774689,openstack/neutron,openstack/tempest,0.0,True,True,0,0,neutron,tempest,False,1
774261,718552,openstack/puppet-tripleo,openstack/tripleo-heat-templates,7272.69,True,False,0,0,tripleo,tripleo,False,19
774261,769134,openstack/puppet-tripleo,openstack/tripleo-heat-templates,777.25,True,False,0,0,tripleo,tripleo,True,4
774261,774260,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
774263,762415,openstack/puppet-nova,openstack/puppet-tripleo,2064.81,True,True,0,0,puppetopenstack,tripleo,False,2
774263,769135,openstack/puppet-nova,openstack/puppet-tripleo,777.2,True,True,0,0,puppetopenstack,tripleo,True,1
774263,774261,openstack/puppet-nova,openstack/puppet-tripleo,0.01,True,True,0,0,puppetopenstack,tripleo,True,1
774264,762415,openstack/tripleo-heat-templates,openstack/puppet-tripleo,2064.81,True,False,0,0,tripleo,tripleo,False,2
774264,769135,openstack/tripleo-heat-templates,openstack/puppet-tripleo,777.21,True,False,0,0,tripleo,tripleo,True,1
774264,774261,openstack/tripleo-heat-templates,openstack/puppet-tripleo,0.01,True,False,0,0,tripleo,tripleo,True,1
774378,774379,openstack/project-config,openstack/governance,0.05,True,False,0,0,,technicalcommittee,True,2
774378,774380,openstack/project-config,openstack/openstack-manuals,0.0,True,False,0,0,,,True,1
774414,762415,openstack/puppet-nova,openstack/puppet-tripleo,2128.89,True,True,0,0,puppetopenstack,tripleo,False,2
774414,769135,openstack/puppet-nova,openstack/puppet-tripleo,841.29,True,True,0,0,puppetopenstack,tripleo,True,1
774414,774261,openstack/puppet-nova,openstack/puppet-tripleo,64.09,True,True,0,0,puppetopenstack,tripleo,True,1
774415,718552,openstack/puppet-tripleo,openstack/tripleo-heat-templates,7336.79,True,False,0,0,tripleo,tripleo,False,19
774415,769134,openstack/puppet-tripleo,openstack/tripleo-heat-templates,841.34,True,False,0,0,tripleo,tripleo,True,4
774415,774260,openstack/puppet-tripleo,openstack/tripleo-heat-templates,64.09,True,False,0,0,tripleo,tripleo,True,1
774415,774477,openstack/puppet-tripleo,openstack/tripleo-heat-templates,1.88,True,False,0,0,tripleo,tripleo,True,3
774476,762415,openstack/tripleo-heat-templates,openstack/puppet-tripleo,2128.9,True,False,0,0,tripleo,tripleo,False,2
774476,769135,openstack/tripleo-heat-templates,openstack/puppet-tripleo,841.29,True,False,0,0,tripleo,tripleo,True,1
774476,774261,openstack/tripleo-heat-templates,openstack/puppet-tripleo,64.09,True,False,0,0,tripleo,tripleo,True,1
774476,774415,openstack/tripleo-heat-templates,openstack/puppet-tripleo,0.0,True,False,0,0,tripleo,tripleo,True,2
774478,774415,openstack/puppet-nova,openstack/puppet-tripleo,0.0,True,True,0,0,puppetopenstack,tripleo,True,3
774512,774513,openstack/tripleo-ansible,openstack/tripleo-heat-templates,44.4,True,False,0,0,tripleo,tripleo,True,5
774512,774809,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
774512,775479,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
774512,775767,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
774517,774523,openstack/openstack-ansible-repo_server,openstack/openstack-ansible,1696.96,True,False,0,0,openstackansible,openstackansible,True,10
774532,730000,openstack/sushy,openstack/ironic,6315.89,True,False,0,0,ironic,ironic,False,15
774651,770808,openstack/openstack-ansible-tests,openstack/openstack-ansible-os_neutron,624.69,True,False,0,0,,openstackansible,False,5
774685,774688,openstack/openstack-ansible,openstack/openstack-ansible-openstack_hosts,0.0,True,False,0,0,openstackansible,openstackansible,True,1
774716,774913,openstack/devstack,openstack/tempest,0.04,True,True,0,0,qualityassurance,tempest,True,2
774728,775032,openstack/manila,openstack/manila,782.26,False,False,0,0,manila,manila,False,7
774728,775050,openstack/manila,openstack/manila,717.22,False,False,0,0,manila,manila,False,8
774808,774513,openstack/tripleo-ansible,openstack/tripleo-heat-templates,61.72,True,False,0,0,tripleo,tripleo,True,5
774808,774809,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
774808,775479,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
774808,775767,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
774814,774813,openstack/tripleo-validations,openstack/tripleo-validations,0.4,False,False,0,0,tripleo,tripleo,True,2
774814,781559,openstack/tripleo-validations,openstack/tripleo-validations,0.0,False,False,0,0,tripleo,tripleo,False,1
774814,781560,openstack/tripleo-validations,openstack/tripleo-validations,0.0,False,False,0,0,tripleo,tripleo,False,1
774835,775257,openstack/tempest,openstack/neutron-tempest-plugin,0.0,True,True,0,0,tempest,neutron,False,1
774835,775258,openstack/tempest,openstack/neutron,0.0,True,True,0,0,tempest,neutron,False,1
774835,775260,openstack/tempest,openstack/cinder-tempest-plugin,0.0,True,True,0,0,tempest,cinder,False,1
774835,775262,openstack/tempest,openstack/magnum-tempest-plugin,0.0,True,True,0,0,tempest,magnum,False,1
774835,775263,openstack/tempest,openstack/networking-bagpipe,0.0,True,True,0,0,tempest,neutron,False,1
774835,775264,openstack/tempest,openstack/tripleo-ci,0.0,True,True,0,0,tempest,tripleo,False,1
774835,775266,openstack/tempest,openstack/ovn-octavia-provider,0.0,True,True,0,0,tempest,neutron,False,1
774857,775406,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
774857,779634,openstack/tripleo-ansible,openstack/python-tripleoclient,0.0,True,False,0,0,tripleo,tripleo,True,1
774857,790115,openstack/tripleo-ansible,openstack/python-tripleoclient,0.0,True,False,0,0,tripleo,tripleo,False,1
774906,774749,openstack/project-config,openstack/swift,17.36,True,False,0,0,,swift,False,2
774913,773335,openstack/tempest,openstack/networking-generic-switch,224.09,True,True,0,0,tempest,ironic,False,13
774917,774915,openstack/requirements,openstack/cliff,0.1,True,True,0,0,requirements,openstacksdk,True,2
775153,775154,openstack/ironic-python-agent-builder,openstack/ironic,0.02,True,False,0,0,ironic,ironic,True,2
775158,775107,openstack/tripleo-ansible,openstack/tripleo-common,0.0,True,False,0,0,tripleo,tripleo,True,1
775341,772284,openstack/openstack-ansible,openstack/openstack-ansible-os_ironic,434.79,True,False,0,0,openstackansible,openstackansible,True,4
775406,774903,openstack/tripleo-heat-templates,openstack/tripleo-quickstart-extras,46.79,True,False,0,0,tripleo,tripleo,True,4
775471,775472,openstack/tripleo-heat-templates,openstack/tripleo-ansible,0.0,True,False,0,0,tripleo,tripleo,True,1
775478,774513,openstack/tripleo-ansible,openstack/tripleo-heat-templates,115.99,True,False,0,0,tripleo,tripleo,True,5
775478,774809,openstack/tripleo-ansible,openstack/tripleo-heat-templates,54.27,True,False,0,0,tripleo,tripleo,True,1
775478,775479,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
775478,775767,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
775573,775575,openstack/devstack,openstack/nova,0.0,True,True,0,0,qualityassurance,nova,True,1
775578,773731,openstack/puppet-tripleo,openstack/tripleo-heat-templates,305.33,True,False,0,0,tripleo,tripleo,True,4
775578,781955,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
775581,775766,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.03,True,False,0,0,tripleo,tripleo,True,2
775586,775423,openstack/kolla-ansible,openstack/kolla-ansible,65.74,False,False,0,0,kolla,kolla,True,2
775586,793558,openstack/kolla-ansible,openstack/kolla-ansible,0.0,False,False,0,0,kolla,kolla,False,1
775586,793559,openstack/kolla-ansible,openstack/kolla-ansible,0.0,False,False,0,0,kolla,kolla,False,1
775586,793562,openstack/kolla-ansible,openstack/kolla-ansible,0.0,False,False,0,0,kolla,kolla,False,1
775630,708701,openstack/tempest,openstack/nova,8684.44,True,True,0,0,tempest,nova,True,18
775669,775600,openstack/tripleo-validations,openstack/tripleo-heat-templates,4.6,True,False,0,0,tripleo,tripleo,True,3
775672,775675,openstack/puppet-tripleo,openstack/tripleo-heat-templates,383.21,True,False,0,0,tripleo,tripleo,True,3
775674,775676,openstack/puppet-tripleo,openstack/tripleo-heat-templates,383.01,True,False,0,0,tripleo,tripleo,True,2
775684,777088,openstack/openstack-ansible,openstack/openstack-ansible-galera_server,5.9,True,False,0,0,openstackansible,openstackansible,False,3
775708,775698,openstack/tripleo-ansible,openstack/tripleo-common,2.68,True,False,0,0,tripleo,tripleo,True,2
775708,776558,openstack/tripleo-ansible,openstack/python-tripleoclient,0.0,True,False,0,0,tripleo,tripleo,False,1
775708,777241,openstack/tripleo-ansible,openstack/tripleo-common,0.0,True,False,0,0,tripleo,tripleo,True,1
775708,777422,openstack/tripleo-ansible,openstack/tripleo-common,0.0,True,False,0,0,tripleo,tripleo,True,1
775709,775698,openstack/tripleo-heat-templates,openstack/tripleo-common,2.72,True,False,0,0,tripleo,tripleo,True,2
775709,776558,openstack/tripleo-heat-templates,openstack/python-tripleoclient,0.0,True,False,0,0,tripleo,tripleo,False,1
775709,777241,openstack/tripleo-heat-templates,openstack/tripleo-common,0.0,True,False,0,0,tripleo,tripleo,True,1
775709,777422,openstack/tripleo-heat-templates,openstack/tripleo-common,0.0,True,False,0,0,tripleo,tripleo,True,1
775742,778079,openstack/glance-tempest-plugin,openstack/glance,0.0,True,False,0,0,glance,glance,True,1
775749,775964,openstack/python-tripleoclient,openstack/tripleo-common,0.0,True,False,0,0,tripleo,tripleo,True,1
775756,773731,openstack/puppet-tripleo,openstack/tripleo-heat-templates,325.44,True,False,0,0,tripleo,tripleo,True,4
775756,781955,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
775798,776260,openstack/cinder,openstack/puppet-cinder,0.0,True,True,0,0,cinder,puppetopenstack,True,1
775803,774513,openstack/tripleo-ansible,openstack/tripleo-heat-templates,186.83,True,False,0,0,tripleo,tripleo,True,5
775803,774809,openstack/tripleo-ansible,openstack/tripleo-heat-templates,125.11,True,False,0,0,tripleo,tripleo,True,1
775803,775479,openstack/tripleo-ansible,openstack/tripleo-heat-templates,70.84,True,False,0,0,tripleo,tripleo,True,1
775803,775767,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
775813,775778,openstack/openstack-ansible,openstack/openstack-ansible-lxc_hosts,2.11,True,False,0,0,openstackansible,openstackansible,True,3
775813,776201,openstack/openstack-ansible,openstack/openstack-ansible-lxc_hosts,1483.1,True,False,0,0,openstackansible,openstackansible,True,19
775827,774730,openstack/charm-guide,openstack/charm-neutron-openvswitch,160.72,True,True,0,0,openstackcharms,neutron,True,7
775838,774689,openstack/nova,openstack/tempest,166.37,True,True,0,0,nova,tempest,True,6
776210,777569,openstack/puppet-ovn,openstack/puppet-tripleo,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
776224,774433,openstack/sushy-oem-idrac,openstack/ironic,221.29,True,False,0,0,,ironic,True,2
776225,776201,openstack/ansible-role-systemd_networkd,openstack/openstack-ansible-lxc_hosts,2.47,True,True,0,0,kollaansible,openstackansible,True,19
776235,776243,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
776260,776264,openstack/puppet-cinder,openstack/puppet-tripleo,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
776264,776267,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
776369,776502,openstack/glance,openstack/glance_store,2.12,True,False,0,0,glance,glance,False,2
776424,707957,openstack/puppet-tripleo,openstack/tripleo-heat-templates,8846.62,True,False,0,0,tripleo,tripleo,True,39
776424,750459,openstack/puppet-tripleo,openstack/tripleo-heat-templates,3907.53,True,False,0,0,tripleo,tripleo,True,2
776424,776457,openstack/puppet-tripleo,openstack/tripleo-heat-templates,6.42,True,False,0,0,tripleo,tripleo,True,3
776440,776462,openstack/puppet-tripleo,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
776497,776498,openstack/puppet-nova,openstack/puppet-tripleo,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
776497,776508,openstack/puppet-nova,openstack/tripleo-heat-templates,263.19,True,True,0,0,puppetopenstack,tripleo,True,4
776498,776508,openstack/puppet-tripleo,openstack/tripleo-heat-templates,263.19,True,False,0,0,tripleo,tripleo,True,4
776509,776424,openstack/puppet-openstack_spec_helper,openstack/puppet-tripleo,5.3,True,True,0,0,puppetopenstack,tripleo,True,2
776589,776591,openstack/tripleo-ansible,openstack/tripleo-heat-templates,0.0,True,False,0,0,tripleo,tripleo,True,1
776613,810059,openstack/devstack,openstack/devstack-plugin-ceph,19.85,True,False,0,0,qualityassurance,qualityassurance,False,2
776618,721805,openstack/neutron,openstack/neutron-tempest-plugin,7277.32,True,False,0,0,neutron,neutron,True,14
776621,776687,openstack/puppet-placement,openstack/tripleo-heat-templates,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
776654,776615,openstack/python-tripleoclient,openstack/tripleo-heat-templates,2.47,True,False,0,0,tripleo,tripleo,True,2
776659,776649,openstack/tripleo-heat-templates,openstack/tripleo-common,0.83,True,False,0,0,tripleo,tripleo,True,2
776666,776649,openstack/tripleo-ansible,openstack/tripleo-common,1.73,True,False,0,0,tripleo,tripleo,True,2
776709,737100,openstack/tripleo-ansible,openstack/tripleo-heat-templates,5878.39,True,False,0,0,tripleo,tripleo,True,18
776722,759941,openstack/devstack-gate,openstack/octavia-tempest-plugin,2763.34,True,False,0,0,,octavia,False,5
776722,775903,openstack/devstack-gate,openstack/designate,72.71,True,False,0,0,,designate,False,8
776808,776558,openstack/ansible-role-chrony,openstack/python-tripleoclient,47.74,True,False,0,0,tripleo,tripleo,False,3
776811,776722,openstack/devstack,openstack/devstack-gate,23.57,True,False,0,0,qualityassurance,,True,2
776869,763468,openstack/manila-tempest-plugin,openstack/manila,2264.8,True,False,0,0,manila,manila,False,5
776890,773699,openstack/puppet-glance,openstack/puppet-tripleo,494.69,True,True,0,0,puppetopenstack,tripleo,True,3
776890,774201,openstack/puppet-glance,openstack/tripleo-heat-templates,429.9,True,True,0,0,puppetopenstack,tripleo,True,3
776890,778419,openstack/puppet-glance,openstack/puppet-tripleo,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
776890,780880,openstack/puppet-glance,openstack/puppet-tripleo,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
776890,782022,openstack/puppet-glance,openstack/puppet-tripleo,50.93,True,True,0,0,puppetopenstack,tripleo,True,2
776922,776923,openstack/puppet-nova,openstack/tripleo-heat-templates,0.0,True,True,0,0,puppetopenstack,tripleo,True,1
776961,804026,openstack/tripleo-ansible,openstack/tripleo-heat-templates,15.61,True,False,0,0,tripleo,tripleo,False,4
