Path,length,all_abandoned,is_cross,lag,is_cross_service,Path_merged,length_merged
"[353450, 354735]",2,False,Same,48.95,Same,"[354735, 353450]",2
"[77248, 81451]",2,False,Same,443.13,Same,"[81451, 77248]",2
"[748012, 745933]",2,False,Same,314.07,Same,"[748012, 745933]",2
"[269128, 269218]",2,False,Same,2.84,Same,"[269218, 269128]",2
"[643175, 634809, 635556, 635127]",4,False,Cross,889.6,Same,"[643175, 635556, 635127, 634809]",4
"[707618, 727782, 706986, 706678, 705914]",5,False,Same,2355.98,Same,"[727782, 707618, 706986, 706678, 705914]",5
"[819370, 819371, 819372, 819034]",4,False,Same,43.99,Same,"[819372, 819371, 819370, 819034]",4
"[448976, 448557, 448975]",3,False,Same,18.98,Same,"[448557, 448975, 448976]",3
"[845160, 849076, 848711]",3,False,Same,710.87,Same,"[849076, 848711, 845160]",3
"[507930, 507206]",2,False,Same,48.13,Same,"[507930, 507206]",2
"[229796, 233967]",2,False,Same,284.47,Same,"[233967, 229796]",2
"[725273, 725275, 724973]",3,False,Same,51.23,Same,"[725273, 725275, 724973]",3
"[533793, 537326]",2,False,Same,204.7,Same,"[537326, 533793]",2
"[109411, 108837]",2,False,Same,48.07,Same,"[109411, 108837]",2
"[610162, 616165]",2,False,Same,614.26,Same,"[616165, 610162]",2
"[831940, 841431]",2,False,Same,1632.35,Same,"[841431, 831940]",2
"[386792, 387645]",2,False,Same,69.61,Same,"[387645, 386792]",2
"[382433, 382562]",2,False,Same,2.64,Same,"[382562, 382433]",2
"[767393, 767786]",2,False,Same,50.67,Same,"[767786, 767393]",2
"[794387, 796181, 794942, 794107]",4,False,Same,261.72,Same,"[796181, 794942, 794387, 794107]",4
"[268362, 276182]",2,False,Same,468.9,Same,"[276182, 268362]",2
"[28018, 25389]",2,False,Same,707.19,Same,"[28018, 25389]",2
"[302731, 301668]",2,False,Same,46.98,Same,"[302731, 301668]",2
"[90273, 102179, 74935]",3,False,Same,2980.44,Same,"[102179, 74935, 90273]",3
"[233045, 233020, 233021, 233046]",4,False,Same,1.22,Same,"[233045, 233046, 233021, 233020]",4
"[161298, 159876]",2,False,Same,121.39,Same,"[161298, 159876]",2
"[726368, 726369, 725530]",3,False,Same,74.08,Same,"[726368, 726369, 725530]",3
"[726488, 731538, 731379]",3,False,Same,471.36,Same,"[731379, 731538, 726488]",3
"[142547, 133091]",2,False,Same,986.43,Same,"[142547, 133091]",2
"[613736, 613737]",2,False,Same,0.0,Same,"[613737, 613736]",2
"[274617, 268217]",2,False,Same,403.45,Same,"[274617, 268217]",2
"[156627, 152983]",2,False,Same,310.66,Same,"[156627, 152983]",2
"[722672, 723322]",2,False,Same,66.99,Same,"[723322, 722672]",2
"[598091, 598129, 598100, 550298, 549947]",5,False,Same,4252.45,Same,"[549947, 598100, 550298, 598129, 598091]",5
"[824624, 818291]",2,False,Same,1381.09,Same,"[824624, 818291]",2
"[28082, 27810]",2,False,Same,54.06,Same,"[28082, 27810]",2
"[765952, 755820]",2,False,Same,1612.01,Same,"[765952, 755820]",2
"[735957, 737719, 737720, 737721, 737722, 737723]",6,False,Same,185.24,Same,"[737722, 737723, 737721, 737720, 737719, 735957]",6
"[826433, 827397, 827398, 799318, 826810]",5,False,Same,5151.96,Same,"[827398, 827397, 826810, 826433, 799318]",5
"[740488, 725163]",2,False,Same,1617.82,Same,"[740488, 725163]",2
"[155232, 187385]",2,False,Same,2629.51,Same,"[187385, 155232]",2
"[78176, 84378]",2,False,Same,644.17,Same,"[84378, 78176]",2
"[805288, 806702, 803891, 807258, 804862]",5,False,Same,600.19,Same,"[807258, 806702, 805288, 804862, 803891]",5
"[603052, 631454, 631455]",3,False,Same,2928.42,Same,"[631454, 631455, 603052]",3
"[17997, 23054]",2,False,Same,1822.73,Same,"[23054, 17997]",2
"[339838, 341935]",2,False,Same,126.01,Same,"[341935, 339838]",2
"[732515, 731493]",2,False,Same,119.39,Same,"[732515, 731493]",2
"[40922, 40678]",2,False,Same,24.44,Same,"[40922, 40678]",2
"[468395, 465932]",2,False,Same,192.32,Same,"[468395, 465932]",2
"[233787, 234284]",2,False,Same,19.44,Same,"[234284, 233787]",2
"[633017, 577239]",2,False,Same,5205.85,Same,"[633017, 577239]",2
"[765736, 765737, 764933, 764943]",4,False,Same,135.04,Same,"[764933, 765737, 765736, 764943]",4
"[749928, 749923, 749924]",3,False,Same,0.77,Same,"[749928, 749924, 749923]",3
"[153209, 154101]",2,False,Same,99.65,Same,"[154101, 153209]",2
"[603826, 611382]",2,False,Same,673.31,Same,"[611382, 603826]",2
"[479257, 496589]",2,False,Same,1294.97,Same,"[496589, 479257]",2
"[269110, 267527]",2,False,Same,97.64,Same,"[269110, 267527]",2
"[336810, 334139]",2,False,Same,180.61,Same,"[336810, 334139]",2
"[313050, 301410, 327018]",3,False,Same,1546.77,Same,"[327018, 313050, 301410]",3
"[723257, 723259, 720243]",3,False,Same,267.02,Same,"[723257, 723259, 720243]",3
"[647605, 648057, 648058, 648059, 648060, 648061]",6,False,Same,36.71,Same,"[648061, 648060, 648057, 648059, 648058, 647605]",6
"[85356, 102070]",2,False,Same,1930.78,Same,"[102070, 85356]",2
"[320858, 320310]",2,False,Same,24.44,Same,"[320858, 320310]",2
"[803995, 803996, 803997, 803998, 803999]",5,False,Same,0.07,Same,"[803999, 803997, 803998, 803996, 803995]",5
"[529045, 528694]",2,False,Same,24.52,Same,"[528694, 529045]",2
"[475314, 462927]",2,False,Same,1077.32,Same,"[475314, 462927]",2
"[740984, 740930, 740983]",3,False,Same,5.06,Same,"[740984, 740983, 740930]",3
"[566291, 569974]",2,False,Same,433.42,Same,"[569974, 566291]",2
"[677768, 675098]",2,False,Same,339.87,Same,"[677768, 675098]",2
"[357174, 357062]",2,False,Same,2.7,Same,"[357174, 357062]",2
"[315936, 310363]",2,False,Same,383.91,Same,"[315936, 310363]",2
"[860134, 860135, 860136, 860137, 859113]",5,False,Same,258.79,Same,"[860136, 860134, 860137, 860135, 859113]",5
"[777119, 776625, 776445, 775543]",4,False,Same,206.87,Same,"[777119, 776625, 776445, 775543]",4
"[191561, 194614]",2,False,Same,216.67,Same,"[194614, 191561]",2
"[562248, 568486]",2,False,Same,643.99,Same,"[568486, 562248]",2
"[690738, 675435, 653748]",3,False,Same,4518.01,Same,"[690738, 675435, 653748]",3
"[430691, 436535]",2,False,Same,318.57,Same,"[436535, 430691]",2
"[216633, 202533]",2,False,Same,956.82,Same,"[216633, 202533]",2
"[32341, 32245]",2,False,Same,36.57,Same,"[32341, 32245]",2
"[212568, 212567]",2,False,Same,0.01,Same,"[212567, 212568]",2
"[202015, 200791]",2,False,Same,100.48,Same,"[202015, 200791]",2
"[333918, 311471]",2,False,Same,1334.0,Same,"[333918, 311471]",2
"[243720, 243709, 243717, 243333]",4,False,Cross,18.55,Cross,"[243709, 243717, 243720, 243333]",4
"[158965, 192838]",2,False,Same,2703.57,Same,"[192838, 158965]",2
"[572434, 572435, 572437, 571413]",4,False,Same,126.29,Same,"[572435, 572434, 572437, 571413]",4
"[771201, 763159]",2,False,Same,1466.91,Same,"[771201, 763159]",2
"[344608, 344625, 344620, 342741]",4,False,Same,116.95,Same,"[344608, 344620, 344625, 342741]",4
"[325965, 323814]",2,False,Same,123.29,Same,"[325965, 323814]",2
"[7480, 7594]",2,False,Same,65.14,Same,"[7594, 7480]",2
"[443106, 437982]",2,False,Same,283.92,Same,"[443106, 437982]",2
"[779418, 782005, 782006, 782007]",4,False,Same,306.31,Same,"[782006, 782007, 782005, 779418]",4
"[679593, 686335]",2,False,Same,744.54,Same,"[686335, 679593]",2
"[722661, 710277]",2,False,Same,1364.41,Same,"[722661, 710277]",2
"[133689, 132533]",2,False,Same,195.02,Same,"[133689, 132533]",2
"[416400, 416523, 416524]",3,False,Same,9.28,Same,"[416523, 416524, 416400]",3
"[467091, 434518]",2,False,Same,2316.04,Same,"[467091, 434518]",2
"[490195, 491487]",2,False,Same,112.95,Same,"[490195, 491487]",2
"[183144, 193653]",2,False,Same,863.28,Same,"[193653, 183144]",2
"[386621, 378934]",2,False,Same,380.15,Same,"[386621, 378934]",2
"[660257, 660258, 661565, 659286]",4,False,Same,283.78,Same,"[661565, 660258, 660257, 659286]",4
"[312580, 312981, 312982]",3,False,Same,23.34,Same,"[312982, 312981, 312580]",3
"[810739, 810675]",2,False,Same,10.94,Same,"[810739, 810675]",2
"[775169, 748332]",2,False,Same,4046.12,Same,"[775169, 748332]",2
"[192482, 173551]",2,False,Same,1515.31,Same,"[192482, 173551]",2
"[594168, 590408]",2,False,Same,285.43,Same,"[594168, 590408]",2
"[58465, 58820, 55175]",3,False,Same,550.01,Same,"[58820, 58465, 55175]",3
"[372576, 372373]",2,False,Same,5.02,Same,"[372576, 372373]",2
"[254664, 294466]",2,False,Same,2422.61,Same,"[294466, 254664]",2
"[804521, 792690]",2,False,Same,2009.01,Same,"[804521, 792690]",2
"[442600, 442515, 442510, 442511]",4,False,Same,2.11,Same,"[442511, 442515, 442600, 442510]",4
"[803682, 682061]",2,False,Same,16631.01,Same,"[803682, 682061]",2
"[272089, 291455]",2,False,Same,1088.73,Same,"[291455, 272089]",2
"[373872, 373166]",2,False,Same,21.34,Same,"[373872, 373166]",2
"[150185, 151245]",2,False,Same,62.23,Same,"[151245, 150185]",2
"[839157, 848997]",2,False,Same,1783.16,Same,"[848997, 839157]",2
"[371876, 365428, 371869]",3,False,Same,286.8,Same,"[371876, 371869, 365428]",3
"[657520, 668290, 668237]",3,False,Same,1282.31,Same,"[668237, 668290, 657520]",3
"[400096, 400097, 400098, 400099, 396132]",5,False,Same,260.7,Same,"[400097, 400099, 400098, 400096, 396132]",5
"[786449, 776579]",2,False,Same,1327.18,Same,"[786449, 776579]",2
"[138801, 138502]",2,False,Same,21.99,Same,"[138801, 138502]",2
"[840146, 844203, 844204, 844205]",4,False,Same,736.53,Same,"[844205, 844204, 844203, 840146]",4
"[223841, 226799]",2,False,Same,184.42,Same,"[226799, 223841]",2
"[319928, 319929]",2,False,Same,0.01,Same,"[319929, 319928]",2
"[499429, 501222]",2,False,Same,151.62,Same,"[501222, 499429]",2
"[280362, 279834]",2,False,Same,65.61,Same,"[280362, 279834]",2
"[840297, 837855]",2,False,Same,458.61,Same,"[837855, 840297]",2
"[567308, 567862]",2,False,Same,43.19,Same,"[567862, 567308]",2
"[322819, 355927]",2,False,Same,1872.33,Same,"[355927, 322819]",2
"[852257, 852491]",2,False,Same,94.02,Same,"[852491, 852257]",2
"[583426, 579747, 583418, 583422]",4,False,Same,358.38,Same,"[583422, 583426, 583418, 579747]",4
"[788464, 788433, 788458]",3,False,Same,0.86,Same,"[788458, 788464, 788433]",3
"[698584, 699303]",2,False,Same,121.57,Same,"[699303, 698584]",2
"[627065, 619578]",2,False,Same,740.52,Same,"[627065, 619578]",2
"[699152, 698402]",2,False,Same,118.61,Same,"[699152, 698402]",2
"[299112, 299177]",2,False,Same,3.44,Same,"[299177, 299112]",2
"[122734, 122735]",2,False,Same,0.06,Same,"[122735, 122734]",2
"[494689, 496127]",2,False,Same,107.24,Same,"[496127, 494689]",2
"[664049, 664590]",2,False,Same,89.76,Same,"[664590, 664049]",2
"[178381, 178446, 172775]",3,False,Same,380.79,Same,"[178446, 178381, 172775]",3
"[717672, 717673, 717258, 717671]",4,False,Same,70.48,Same,"[717672, 717673, 717671, 717258]",4
"[198326, 195543]",2,False,Same,192.17,Same,"[198326, 195543]",2
"[744682, 679487]",2,False,Same,8154.22,Same,"[744682, 679487]",2
"[260988, 260983]",2,False,Same,0.13,Same,"[260988, 260983]",2
"[595552, 593040, 595550, 595551]",4,False,Same,140.26,Same,"[595550, 595551, 595552, 593040]",4
"[729165, 725854]",2,False,Same,305.88,Same,"[729165, 725854]",2
"[824290, 824275]",2,False,Same,0.01,Same,"[824290, 824275]",2
"[268675, 268765]",2,False,Same,18.84,Same,"[268765, 268675]",2
"[832216, 834528]",2,False,Same,343.29,Same,"[832216, 834528]",2
"[699266, 698339]",2,False,Same,138.84,Same,"[699266, 698339]",2
"[521256, 522218]",2,False,Same,93.54,Same,"[522218, 521256]",2
"[539305, 538297, 538029]",3,False,Same,119.12,Same,"[539305, 538297, 538029]",3
"[6148, 5974]",2,False,Same,110.62,Same,"[6148, 5974]",2
"[690976, 690975, 690111]",3,False,Same,46.28,Same,"[690975, 690976, 690111]",3
"[834720, 834718, 832166, 834719]",4,False,Same,410.4,Same,"[834718, 834719, 834720, 832166]",4
"[691490, 691493]",2,False,Same,0.79,Same,"[691493, 691490]",2
"[311800, 311799]",2,False,Cross,0.0,Same,"[311800, 311799]",2
"[6834, 5940]",2,False,Same,683.51,Same,"[6834, 5940]",2
"[299507, 287468]",2,False,Same,666.28,Same,"[299507, 287468]",2
"[742544, 744988, 744989]",3,False,Same,335.31,Same,"[744989, 744988, 742544]",3
"[521960, 521173, 521959]",3,False,Same,94.0,Same,"[521959, 521960, 521173]",3
"[528378, 529950]",2,False,Same,197.95,Same,"[529950, 528378]",2
"[209320, 213146]",2,False,Same,226.99,Same,"[213146, 209320]",2
"[801593, 800556]",2,False,Same,216.84,Same,"[801593, 800556]",2
"[800930, 795074]",2,False,Same,914.84,Same,"[800930, 795074]",2
"[658904, 749229, 748510, 749223]",4,False,Same,11438.86,Same,"[749229, 749223, 748510, 658904]",4
"[739113, 735870]",2,False,Same,390.28,Same,"[739113, 735870]",2
"[693737, 693995]",2,False,Same,37.56,Same,"[693995, 693737]",2
"[293976, 321788]",2,False,Same,1685.99,Same,"[321788, 293976]",2
"[530960, 531399]",2,False,Same,47.19,Same,"[531399, 530960]",2
"[651800, 651788, 651799]",3,False,Same,0.73,Same,"[651800, 651799, 651788]",3
"[222026, 222022, 222023]",3,False,Same,0.22,Same,"[222023, 222026, 222022]",3
"[838848, 839041, 839043, 839044, 839045, 839046]",6,False,Same,25.24,Same,"[839043, 839045, 839046, 839044, 839041, 838848]",6
"[322928, 322927]",2,False,Same,0.04,Same,"[322927, 322928]",2
"[57073, 57071]",2,False,Same,0.27,Same,"[57073, 57071]",2
"[614962, 615819, 615871]",3,False,Same,105.5,Same,"[615871, 615819, 614962]",3
"[488514, 493619]",2,False,Same,409.27,Same,"[493619, 488514]",2
"[585809, 585810, 585811, 585503]",4,False,Same,21.89,Same,"[585809, 585810, 585811, 585503]",4
"[641477, 641558]",2,False,Same,9.71,Same,"[641558, 641477]",2
"[351072, 318266]",2,False,Same,1863.18,Same,"[351072, 318266]",2
"[694058, 695851, 695870]",3,False,Same,285.43,Same,"[695870, 695851, 694058]",3
"[5775, 5647]",2,False,Same,77.77,Same,"[5775, 5647]",2
"[191517, 191215]",2,False,Same,20.21,Same,"[191215, 191517]",2
"[715592, 793190]",2,False,Same,10189.65,Same,"[793190, 715592]",2
"[449554, 449604, 449602]",3,False,Same,1.92,Same,"[449554, 449602, 449604]",3
"[472145, 472146, 469835]",3,False,Same,166.02,Same,"[472146, 472145, 469835]",3
"[356496, 356500, 331685]",3,False,Same,1392.09,Same,"[356496, 331685]",2
"[839685, 847927]",2,False,Same,1466.94,Same,"[847927, 839685]",2
"[600005, 600052, 600053, 600055, 600056]",5,False,Same,2.73,Same,"[600052, 600055, 600053, 600056, 600005]",5
"[641536, 644714, 704267, 644716]",4,False,Same,7826.81,Same,"[704267, 644714, 644716, 641536]",4
"[398016, 409484, 409485]",3,False,Same,599.09,Same,"[409485, 409484, 398016]",3
"[102180, 99029]",2,False,Same,334.41,Same,"[102180, 99029]",2
"[458733, 450110]",2,False,Same,598.34,Same,"[458733, 450110]",2
"[441724, 442445]",2,False,Same,35.95,Same,"[442445, 441724]",2
"[536007, 535207]",2,False,Same,44.31,Same,"[536007, 535207]",2
"[639756, 612884]",2,False,Same,3035.9,Same,"[639756, 612884]",2
"[232625, 233154]",2,False,Same,24.18,Same,"[233154, 232625]",2
"[287970, 238879]",2,False,Same,3173.89,Same,"[287970, 238879]",2
"[229321, 229323, 213925]",3,False,Same,1042.68,Same,"[229323, 229321, 213925]",3
"[237949, 235189]",2,False,Same,143.78,Same,"[237949, 235189]",2
"[453704, 453585, 453703]",3,False,Same,4.05,Same,"[453704, 453703, 453585]",3
"[667144, 664277]",2,False,Same,335.85,Same,"[667144, 664277]",2
"[275320, 270138, 275318]",3,False,Same,317.39,Same,"[275318, 275320, 270138]",3
"[825058, 825059, 824484]",3,False,Same,137.64,Same,"[825059, 825058, 824484]",3
"[765312, 765406]",2,False,Same,21.66,Same,"[765406, 765312]",2
"[51273, 51331]",2,False,Same,7.49,Same,"[51331, 51273]",2
"[666008, 666252]",2,False,Same,18.4,Same,"[666252, 666008]",2
"[494000, 372223]",2,False,Same,7935.11,Same,"[494000, 372223]",2
"[677435, 677434, 677211]",3,False,Same,18.78,Same,"[677434, 677435, 677211]",3
"[806024, 806033, 806032, 805231]",4,False,Same,146.52,Same,"[806024, 806033, 806032, 805231]",4
"[6130, 6099]",2,False,Same,10.09,Same,"[6130, 6099]",2
"[701130, 699458]",2,False,Same,466.57,Same,"[701130, 699458]",2
"[270784, 270779]",2,False,Same,0.12,Same,"[270784, 270779]",2
"[721699, 751210, 751215, 751217, 717017]",5,False,Same,3883.71,Same,"[751215, 751217, 751210, 721699, 717017]",5
"[656449, 656270]",2,False,Same,21.79,Same,"[656449, 656270]",2
"[704659, 704646, 697535]",3,False,Same,1296.77,Same,"[704659, 704646, 697535]",3
"[475651, 480887]",2,False,Same,386.66,Same,"[480887, 475651]",2
"[789255, 789646, 754223]",3,False,Same,5328.67,Same,"[789646, 789255, 754223]",3
"[505902, 501343]",2,False,Same,345.26,Same,"[505902, 501343]",2
"[14368, 14326, 14367]",3,False,Same,18.93,Same,"[14368, 14367, 14326]",3
"[246932, 246933]",2,False,Same,0.01,Same,"[246933, 246932]",2
"[772392, 772417]",2,False,Same,0.26,Same,"[772417, 772392]",2
"[9592, 9618]",2,False,Same,8.14,Same,"[9618, 9592]",2
"[250512, 250508]",2,False,Same,0.27,Same,"[250512, 250508]",2
"[7457, 9899]",2,False,Cross,1504.58,Cross,"[9899, 7457]",2
"[433544, 433562, 433044]",3,False,Same,21.24,Same,"[433562, 433544, 433044]",3
"[25584, 26767]",2,False,Same,350.36,Same,"[26767, 25584]",2
"[309224, 308397]",2,False,Same,33.41,Same,"[309224, 308397]",2
"[634985, 634986, 634987]",3,False,Cross,0.04,Same,"[634986, 634985, 634987]",3
"[135918, 124943]",2,False,Same,1232.62,Same,"[135918, 124943]",2
"[754881, 782134, 782135]",3,False,Same,4207.7,Same,"[782134, 754881]",2
"[266037, 265005]",2,False,Same,93.88,Same,"[266037, 265005]",2
"[661973, 653725]",2,False,Same,984.86,Same,"[661973, 653725]",2
"[691842, 692109]",2,False,Same,24.7,Same,"[692109, 691842]",2
"[464938, 461694]",2,False,Same,332.31,Same,"[464938, 461694]",2
"[714353, 714355, 714326]",3,False,Same,11.03,Same,"[714355, 714353, 714326]",3
"[303080, 303082]",2,False,Same,0.02,Same,"[303080, 303082]",2
"[800392, 800394, 799820]",3,False,Same,141.16,Same,"[800392, 800394, 799820]",3
"[864037, 864038, 864039, 864040, 863828]",5,False,Same,48.29,Same,"[864039, 864040, 864038, 864037, 863828]",5
"[191025, 191957]",2,False,Same,80.28,Same,"[191025, 191957]",2
"[299040, 298016, 299043, 299044]",4,False,Same,64.56,Same,"[299044, 299043, 299040, 298016]",4
"[321517, 318165]",2,False,Same,189.51,Same,"[321517, 318165]",2
"[697425, 706435, 697428]",3,False,Same,1533.98,Same,"[706435, 697428, 697425]",3
"[67301, 69958]",2,False,Same,310.33,Same,"[69958, 67301]",2
"[25468, 25340]",2,False,Same,25.92,Same,"[25468, 25340]",2
"[502112, 509438]",2,False,Same,621.23,Same,"[509438, 502112]",2
"[235864, 229569, 235867, 235862]",4,False,Same,376.81,Same,"[235864, 235867, 235862, 229569]",4
"[612714, 610739, 612773]",3,False,Same,188.23,Same,"[612773, 612714, 610739]",3
"[189213, 125574]",2,False,Same,5974.6,Same,"[189213, 125574]",2
"[723678, 723191]",2,False,Same,35.49,Same,"[723678, 723191]",2
"[300736, 301349]",2,False,Same,54.9,Same,"[301349, 300736]",2
"[229330, 229319]",2,False,Same,0.4,Same,"[229330, 229319]",2
"[739610, 739611, 739253]",3,False,Same,78.4,Same,"[739610, 739611, 739253]",3
"[405216, 404108]",2,False,Same,48.0,Same,"[405216, 404108]",2
"[498388, 498389, 498390]",3,False,Same,0.03,Same,"[498390, 498389, 498388]",3
"[102954, 104431]",2,False,Same,149.32,Same,"[104431, 102954]",2
"[627577, 627589]",2,False,Same,1.77,Same,"[627589, 627577]",2
"[555040, 561244]",2,False,Same,546.38,Same,"[561244, 555040]",2
"[714177, 714250]",2,False,Same,15.58,Same,"[714250, 714177]",2
"[674672, 674097]",2,False,Same,97.47,Same,"[674097, 674672]",2
"[650624, 734043]",2,False,Same,10249.95,Same,"[734043, 650624]",2
"[75477, 75125]",2,False,Same,24.13,Same,"[75477, 75125]",2
"[258008, 261463]",2,False,Same,233.08,Same,"[261463, 258008]",2
"[595816, 587978, 595814, 595815]",4,False,Same,524.26,Same,"[595815, 595816, 595814, 587978]",4
"[102964, 106486]",2,False,Same,357.88,Same,"[106486, 102964]",2
"[57792, 60655]",2,False,Same,372.39,Same,"[60655, 57792]",2
"[624499, 623597]",2,False,Same,94.94,Same,"[624499, 623597]",2
"[647975, 616271, 646687]",3,False,Same,3343.33,Same,"[647975, 646687, 616271]",3
"[562575, 562391]",2,False,Same,15.18,Same,"[562575, 562391]",2
"[484296, 483829, 483390]",3,False,Same,91.67,Same,"[484296, 483829, 483390]",3
"[305401, 323274]",2,False,Same,1145.43,Same,"[323274, 305401]",2
"[526092, 558742]",2,False,Same,2849.35,Same,"[558742, 526092]",2
"[672216, 670116]",2,False,Same,303.5,Same,"[672216, 670116]",2
"[320576, 291825]",2,False,Same,1775.66,Same,"[320576, 291825]",2
"[105621, 113398]",2,False,Same,815.86,Same,"[113398, 105621]",2
"[297929, 299266]",2,False,Same,98.13,Same,"[299266, 297929]",2
"[710376, 712915, 745316]",3,False,Same,3872.24,Same,"[745316, 712915, 710376]",3
"[540356, 629870]",2,False,Same,8209.97,Same,"[629870, 540356]",2
"[500228, 500669]",2,False,Same,75.83,Same,"[500669, 500228]",2
