developer,intersect_dev
Core,2.7262813522355507
Non core,5.125408942202835
Core,14.75548060708263
Non core,6.829679595278246
Core,15.081206496519725
Non core,12.838360402165508
Core,13.484087102177556
Non core,6.281407035175879
Core,5.614035087719298
Non core,7.368421052631578
Core,0.3980099502487562
Non core,0.5970149253731344
Core,2.321083172147002
Non core,2.998065764023211
Core,23.50835322195704
Non core,10.381861575178998
Core,28.396946564885496
Non core,8.702290076335878
Core,9.090909090909092
Non core,5.454545454545454
Core,1.2711864406779665
Non core,1.059322033898305
Core,5.263157894736842
Non core,3.313840155945419
Core,21.83098591549296
Non core,8.450704225352112
Core,6.519208381839348
Non core,6.169965075669383
Core,0.5813953488372093
Non core,0.436046511627907
Core,3.314917127071823
Non core,2.9005524861878453
Core,8.333333333333332
Non core,4.393939393939394
Core,0.6423982869379015
Non core,0.2141327623126338
Core,3.9138943248532287
Non core,2.73972602739726
Core,1.2461059190031152
Non core,1.2461059190031152
Core,6.162464985994398
Non core,6.722689075630252
Core,2.479338842975207
Non core,4.958677685950414
